TemplateID	LmQuery	Query
446041	медицинский образец осмотр периодический приказ проведение	образец приказа на проведение периодического медицинского осмотра.
444750	медицинский направлять осмотр практика проходить	нужно ли направлять на медицинский осмотр проходящих практику
444750	вредный медицинский место осмотр практика практикант предварительный проводить производственный проходить рабочий с студент труд условие	нужно ли проводить предварительный медицинский осмотр студентам-практикантам, проходящим производственную практику на рабочих местах с вредными условиями труда
444750	ли медосмотр направлять обязывать практикант предварительный работодатель студент	обязан ли работодатель направлять студентов практикантов на предварительный медосмотр?
444485	1 4 инструкция класс обращение отходы порядок с	инструкция о порядке обращения с отходами 1-4 класса
444485	инструкция обращение опасный отход производство с	инструкция при обращении с опасными отходами производства
444543	норма перенос тяжесть	нормы переноса тяжестей
444543	мужчина тяжесть	тяжесть мужчины
444543	перенос тяжесть	перенос тяжестей
444545	акт внеплановый основание отсутствие проведение соут	акт об отсутствии оснований для проведения внеплановой соут
444545	внеплановый непроведение оценка решение специальный труд условие	решение о непроведении внеплановой специальной оценки условий труда
444548	акт внеплановый изменение соут труд условие	акт по внеплановому соут при изменении условий труда
444548	внеплановый изменение протокол соут труд условие	протокол по внеплановому соут при изменении условий труда
444634	ознакомление профессиональный риск с	ознакомление с профессиональными рисками
444634	ознакомлять профриск работник с	Как ознакомить работников с профрисками
444634	проф риск уведомление уровень	уведомление о уровне проф рисков
444634	ознакомление оценка риск с	ознакомление с оценкой рисков
444694	аптечка где должный производственный храниться	где должны храниться производственное аптечки
444694	аптечка где хранить	Где хранить аптечки
444663	оценка профессиональный риск уровень	оценка уровня профессионального риска
444663	изменение оценка профриск	изменения в оценке профрисков
444663	проф риск	проф риски
444663	алгоритм профриск	алгоритм профриски
444663	оценка риск	оценка риска
444663	оценка риск тк	оценка рисков тк
444664	аптечка комплектация обеспечение оказание первый помощь приказ работник	Приказ об обеспечении комплектации аптечек для оказания первой помощи работникам
444664	аптечка приказ	приказ аптечка
445476	место оценка перечень подлежать проведение рабочий специальный труд условие	перечень рабочих мест подлежащих проведению специальной оценки условий труда
445476	проведение соут список	списки для проведения соут
445476	который место оценка перечень проводиться рабочий специальный труд условие	перечень рабочих мест на которых проводится специальная оценка условий труда
446007	вода норма обеспечение питьевой	нормы обеспечения питьевой водой
446007	вода обеспечение питьевой сотрудник	обеспечение питьевой водой сотрудников
446007	вода обеспечение питьевой	обеспечение питьевой водой
445929	график медосмотр прохождение	график прохождения медосмотров
445929	график медицинский осмотр проведение	график проведения медицинских осмотров
446516	допуск наряд опасность повышенный производство работа	Наряд-допуск на производство работ повышенной опасности
446516	допуск наряд опасность повышенный работа	наряд-допуска на работы повышенной опасности
446517	допуск наряд проведение работа электроустановка	Наряд-допуск на проведение работ в электроустановок
446517	допуск наряд электроустановка	наряд-допуск в электроустановках
446029	идентификация опасность руководство	руководство по идентификации опасностей
446029	выявление профессиональный риск	выявление профессиональных рисков
445919	2022 должностной инструкция младший образец охрана профстандарт специалист труд	должностная инструкция младшего специалиста по охране труда 2022 профстандарт образец
445919	должностной инструкция младший охрана специалист труд	Должностная инструкция младшего специалиста по охране труда
446508	инструкция начальник отдел охрана труд	начальник отдела инструкция охрана труда
446508	ди начальник охрана служба труд	ДИ начальника службы охраны труда
446508	должностной инструкция охрана руководитель служба труд	Должностная инструкция руководителя службы охрана труда
446508	ди отдел охрана руководитель труд	ДИ руководителя отдела охраны труда
446083	медицинский осмотр периодический подлежать поименный работник список	поименный список работников, подлежащих периодическим медицинским осмотрам
446083	поименный список	Поименный список
446063	охрана проверять труд цех	что нужно проверить в цехах по охране труда
446063	проверять специалист	что проверяет специалист по от
446063	выезд объект охрана проверять труд	что проверяют по охране труда при выезде на объекты
446072	аудит суот	аудит суот
446072	аудит поведенческий	поведенческий аудит
446072	аудит охрана специалист труд	аудит специалиста по охране труда
446072	аудит проведение процедура	процедура по проведению аудитов по от
446073	аудит кто охрана проводить система труд управление	кто проводит аудит системы управления охраной труда
446073	аудит внутренний кто проводить	кто проводит внутренний аудит
448553	количество план эвакуация	количество планов эвакуации
448553	быть должно план сколько эвакуация	сколько планов эвакуации должно быть
448552	замена план эвакуация	плана эвакуации замена
448552	выглядеть должный план эвакуация	план эвакуации как должен выглядеть
448552	план эвакуация	планы эвакуации
448552	и план пожар чс эвакуация	план эвакуации при пожаре и чс
551251	0 007 12 2009 гост р	гост р 12.0.007-2009.
551251	0 007 12 2009 гост организация охрана р система ссбт труд управление	гост р 12.0.007-2009 ссбт. система управления охраной труда в организации.
551251	0 007 04 12 138 2009 2009г 21 агентство вводить г гост действие и метрология приказ р регулирование ст технический федеральный	гост р 12.0.007-2009г. введен в действие приказом федерального агентства по техническому регулированию и метрологии от 21.04.2009 г. № 138-ст
551251	0 0 007 010 12 12 2009 2009 гост гост р р	гост р 12.0.007-2009, гост р 12.0.010-2009
557365	невозможность положение работник рф статья тк ухудшение	статья тк рф о невозможности ухудшения положения работника
557365	приказ рф тк утверждать	тк рф утвержден приказом
557365	10 2021 год кодекс раздел трудовой	раздел 10 трудовой кодекс 2021 года
557365	10 новый раздел рф текст тк	новый текст раздела 10 тк рф
557365	197 214 рф статья тк фз	статья 214 тк рф № 197-фз
557365	1 212 рф ст тк ч	ч. 1 ст. 212 тк рф
557365	352 рф ст тк	ст 352 тк рф
557365	253 рф статья тк	тк рф, статья 253
557365	кодекс проект раздел трудовой х	проект х раздела трудового кодекса
557365	10 охрана проект раздел тк труд	проект 10 раздел охраны труда в тк
557365	02 07 2021 218 ред рф ст тк	ст. 218 тк рф в ред. от 02.07.2021
557365	охрана рф тк труд	тк рф охрана труда
557365	1 10 добавлять кодекс март раздел с трудовой	что добавлено в 10 раздел трудового кодекса с 1 марта
557365	раздел рф тк	раздел в тк рф
557365	13 83 п рф ст тк	тк рф ст 83 п. 13
557365	24 76 быть мочь не он отстранять охрана порядок проходить работа работник рф ст стажировка тк труд установленный	24. работник может быть отстранен от работы, если он не прошел в установленном порядке стажировку по охране труда (ст. 76 тк рф).
557365	12 197 2001 30 рф тк фз	тк рф от 30.12.2001 № 197-фз
557365	2021 год нарушение работодатель рф тк штраф	штрафы работодателю за нарушение тк рф в 2021 году
557365	несчастный рф случай тк	несчастный случай тк рф
557365	110 рф тк	110 тк рф
557365	общий охрана раздел труд	общий раздел по охране труда
557365	210 рф ст тк	тк рф ст. 210
557365	1 60 комментарий рф ст тк	комментарий к ст. 60.1 тк рф
557365	гарантия и компенсация рф тк	гарантии и компенсации тк рф
557365	10 раздел	раздел 10
557365	2022 22 76 март рф ст тк	76 ст тк рф 22 марта 2022
557365	44 рф ст тк	ст. 44 тк рф
557365	10 раздел рф тк	тк рф 10 раздел
557365	дистанционный рф тк	тк рф дистанционная
557365	311	311
557365	место рабочий рф стажировка статья тк	стажировка на рабочем месте статья тк рф
557365	41 рф тк	41 тк рф
557365	255 беременность и отпуск род рф статья тк	тк рф статья 255. отпуска по беременности и родам
557365	229 323 рф с тк	тк рф с 229-323.
557365	1 76 8 абз рф ст тк ч	абз. 8 ч. 1 ст. 76 тк рф
450090	действовать заключение психиатрический сколько	сколько действует психиатрическое заключение
450090	обязательный осмотр проведение психиатрический срок	проведение обязательных психиатрических осмотров сроки
450090	освидетельствование периодичность прохождение психиатрический	периодичность прохождения психиатрических освидетельствований
450091	обязательный освидетельствование подлежать прохождение психиатрический работник список	список работников, подлежащих прохождению обязательных психиатрических освидетельствований
450091	освидетельствование прохождение психиатрический список	список прохождения психиатрического освидетельствования
450091	05 20 2022 n вид деятельность контингент минздрав обязательный освидетельствование осуществлять отдельный подлежать приказ психиатрический работник россия с соответствие список	список контингента работников, подлежащих обязательному психиатрическому освидетельствованию, осуществляющих отдельные виды деятельности в соответствии с приказом минздрава россии от 20.05.2022 n
450091	контингент обязательный освидетельствование подлежать прохождение психиатрический работник список	список контингента работников, подлежащих прохождению обязательных психиатрических освидетельствований
450083	должный кто освидетельствование перечень профессия проходить психиатрический	Перечень профессий, кто должен проходить психиатрическое освидетельствование?
450083	псих псих	псих / психи
450083	проводить психосвидетельствование	как провести психосвидетельствование
450083	вид далее деятельность именоваться обязательный освидетельствование освидетельствование осуществлять отдельный прохождение психиатрический работник	прохождения обязательного психиатрического освидетельствования (далее именуется - освидетельствование) работниками, осуществляющими отдельные виды деятельности,
450083	освидетельствование проведение псих	проведение псих освидетельствования
450086	377 постановление	постановление № 377
450086	освидетельствование приказ психиатрический	приказ об психиатрическом освидетельствовании
450088	входить должно комиссия психиатрический сколько человек	сколько человек должно входить в психиатрическую комиссию?
450088	комиссия психиатрический сколько человек	сколько человек психиатрическую комиссию
450088	комиссия психиатрический состав	состав психиатрической комиссии
450089	1 освидетельствование перечень псих с сентябрь	перечень псих освидетельствование с 1 сентября
450089	кто обязанный освидетельствование проходить психиатрический	кто обязан проходить психиатрическое освидетельствование
450089	освидетельствование основание психиатрический	найти основание для психиатрического освидетельствования
450089	2 класс направлять освидетельствование психиатрический работник с	нужно ли направлять на психиатрическое освидетельствование работника с классом 2
450089	05 20 2022 342н n вид деятельность минздрав приказ россия с соответствие	виды деятельности в соответствии с приказом минздрава россии от 20.05.2022 n 342н
450700	ли обязательный освидетельствование психиатрический энцефалография	обязательна ли энцефалография при психиатрическом освидетельствовании
450700	освидетельствование психиатрический электроэнцефалография	электроэнцефалография при психиатрическом освидетельствовании
453512	50 кабинет много охрана рекомендоваться создавать труд человек численность	кабинет по охране труда рекомендуется создавать при численности более 50 человек?
453512	кабинет какой охрана создаваться труд численность	при какой численности создается кабинет по охране труда
450867	безопасность и область обязанность пожарный право	права и обязанности в области пожарной безопасности
450867	безопасность вести какой ответственный пожарный работа	какую работу ведет ответственный по пожарной безопасности
450867	безопасность ответственный пожарный	ответственные за пожарную безопасность
454984	определять охрана служба труд численность	как определить численность службы охраны труда
454984	охрана служба труд штат	штат службы охраны труда
454984	количество предприятие рассчитать специалист	рассчитать количество специалистов по от на предприятии
454984	рассчитать служба численность	рассчитать численность службы
454984	500 отдел сколько человек численность	сколько человек в отделе на численность 500
454984	охрана рассчитать специалист труд численность	как рассчитать численности специалистов по охране труда
454984	быть должно предприятие сколько специалист	сколько должно быть специалистов по от на предприятии
454984	50 минимум много один охрана работник специалист труд численность	численности специалистов по охране труда минимум один, если работников больше 50
454984	обязательный охрана труд численность	обязательная численность по охране труда
454984	сотня численность	Численность сот
454984	инженер организация охрана рабочий расчет труд численность	расчет инженеров по охране труда на численность рабочих организации
454984	должно организация охрана работать специалист численность	численность специалистов по охране должно работать в организации
454209	охрана проверка состояние труд	проверка состояния охраны труда
454209	порядок проведение проверка состояние труд условие	порядок проведения проверки состояния условий труда
454053	непроведение решение соут	решение о непроведении соут
454053	действие должность карта переименование признание приказ с связь соут	Приказ о признании действия карт СОУТ в связи с переименованием должностей
454002	лицо осмотр подлежать поступать предварительный работа список	Список лиц, поступающих на работу, подлежащих предварительным осмотрам
454002	медосмотр первичный список	список на первичный медосмотр
453986	масочный отмена предприятие приказ режим	приказ об отмене масочного режима на предприятии
453986	компания маска образец отмена приказ	образец приказа об отмене масок в компании
453986	масочный отменять режим	как отменить масочный режим
453986	коронавирусный ограничение отмена приказ	приказа об отмене коронавирусных ограничений
454979	какой охрана служба создаваться труд численность	от какой численности создается служба охраны труда
454979	организация охрана работник специалист труд численность	специалист по охране труда при численности работников в организации
454979	вводиться должность должный или какой количество организация охрана охрана производственный работник служба согласно создаваться специалист тк требование труд труд	при каком количестве работников в производственной организации должна создаваться служба охраны труда или вводиться должность специалиста по охране труда согласно требованиям тк
454980	50 без менее обходиться организация охрана специалист труд человек численность	может ли организация численностью менее 50 человек обойтись без специалиста по охране труда?
454980	50 вводить должность и инженер мало не организация охрана работник расписание труд человек численность штатный	если численность работников организации менее 50 человек и в штатном расписании должность инженера по охране труда не введена.
454986	документ какой основание охрана предприятие служба создаваться труд	на основании какого документа создается служба охраны труда на предприятии
454986	методический рекомендация численность	методические рекомендации по численности
454986	2022 31 37 n г и организация охрана охрана приказ работник рекомендация служба служба структура труд труд утверждение численность январь	приказ от 31 января 2022 г. n 37 об утверждении рекомендаций по структуре службы охраны труда в организации и по численности работников службы охраны труда
454986	01 22 31 37 минтруда приказ	приказ минтруда № 37 от 31.01.22
454986	01 2022 31 37 минтруда постановление	постановление минтруда от 31.01.2022 № 37
454986	документ документ и или минтруд орган организация охрана охрана приложение проект работник рекомендация россия служба служба структура труд труд утвердить численность	рекомендации по структуре службы охраны труда в организации и численности работников службы охраны труда проект (орган, утвердивший документ или приложение к документу - минтруд россии) от
454986	охрана рекомендация специалист труд численность	рекомендации по численности специалистов по охране труда
454987	50 более возможно ли организация оформление охрана полставки с специалист труд человек численность	возможно ли оформление специалиста по охране труда в организации с численностью более 50 человек на полставки
454987	охрана перевести полставки специалист труд	могут ли перевести специалиста по охране труда на полставки
454988	5 аутсорсинг более договор заключать охрана с труд человек численность	можно ли заключить договор аутсорсинга по охране труда с численностью более 5 человек
454988	гражданский договор охрана принимать специалист труд	можно ли принять специалиста по охране труда по гражданскому договору
454988	аутсорсинг ли разрешать	разрешен ли аутсорсинг
454988	аутсорсинг организовывать охрана труд	как организовать аутсорсинг по охране труда
454985	калькулятор охрана специалист численность	калькулятор численность специалистов по охране
454985	расчетчик численность	расчетчик численности
454985	калькулятор охрана расчет специалист труд численность	калькулятор расчет численности специалистов по охране труда
454985	инженер организация охрана рабочий расчет труд численность	расчет инженеров по охране труда на численность рабочих организации
454985	1 2022 год март охрана расчет с служба труд	расчет службы охраны труда с 1 марта 2022 года
454985	где калькулятор расчет специалист численность	где найти калькулятор расчета численности специалистов по ОТ?
454985	800 быть должно организация охрана сколько специалист труд человек численность	сколько специалистов по охране труда должно быть в организации при численности 800 человек
454985	охрана расчетчик система служба труд численность	численность службы поможет расчетчик системы охрана труда.
454985	рассчет численность	рассчет численности
564458	котел ответственный	ответственный за котлы
564458	водогрейный котел назначение организация ответственный приказ	приказ о назначении ответственных за организацию водогрейных котлов
564458	безопасный и исправный котел назначение ответственный приказ состояние эксплуатация	Приказ о назначении ответственного за исправное состояние и безопасную эксплуатацию котлов
455464	прививка	прививки
455464	календарь национальный прививка	национальный календарь прививок
455464	календарь прививка	календарь прививок
455382	замена молоко пищевой продукт	пищевые продукты для замены молока
455382	вместо молоко продукт равноценный	равноценные продукты вместо молока
551255	004 1 12 91 безопасность гост общий пожарный требование	гост 12.1.004-91. пожарная безопасность. общие требования
551255	004 1 12 91 гост статус	гост 12.1.004-91 статус
551255	004 1 12 91 безопасность безопасность гост общий пожарный система стандарт требование труд	гост 12.1.004-91 система стандартов безопасности труда. пожарная безопасность. общие требования.
458863	и ножовка обучение пила программа резчик станок	программа обучения для резчика на пилах, ножовках и станках
458863	обучение охрана паяльщик программа труд	программа обучения по охране труда для паяльщика
458863	2464 постановление программа типовой	типовая программа постановление 2464
458863	гсм обучение оператор охрана программа склад труд	программа обучения по охране труда для оператора склада гсм
458863	обучение программа тракторист	программа обучения для тракториста
458863	б программа справочник	справочник программ Б
458863	2022 новый обучение охрана программа работник труд	новая программа обучения по охране труда для работников 2022
458863	б обучение охрана программа специалист труд	специалист по охране труда программа обучения б
458863	новый обучение программа работник	новые программы обучения работников
458863	машинист обучение программа	программа обучения машиниста
458863	начальник обучение отдел программа	программа обучения для начальника отдела
458863	здание и комплексный обслуживание обучение программа рабочий ремонт	программа обучение для рабочего по комплексному обслуживанию и ремонту зданий
458863	обучение программа рабочий	программа обучения для рабочего
458863	обучение пробоотборщик программа	программа обучения для пробоотборщика
458863	обучение программа электрик	программа обучения для электрика
458863	обучение офисный программа сотрудник	программа обучения для офисных сотрудников
458863	новый обучение правило программа справочник	справочник программ по обучению по новым правилам
458863	бетоносмесительный моторист обучение программа установка	программа обучения для моториста бетоносмесительных установок
457488	журнал место рабочий	журнал на рабочем месте
457488	журнал охрана труд форма	формы журналов по охране труда
457488	журнал инструктаж	журналы инструктажей
457488	вести журнал и инструктаж первичный повторный разный	можно ли вести разные журналы первичного и повторного инструктажей
457690	выдача каков молоко порядок	каков порядок выдачи молока?
457690	1 2022 молоко с сентябрь	молоко с 1 сентября 2022
457690	2022 молоко	молоко 2022
457690	05 12 2022 291н n бесплатный вредный давать или который минтруд молоко перечень пищевой получение право приказ продукт производственный работник равноценный утверждать фактор	минтруд приказом от 12.05.2022 n 291н утвердил перечень вредных производственных факторов, которые дают работникам право на бесплатное получение молока или равноценных пищевых продуктов.
457690	арм молоко	молоко по арм
457691	кто молоко полагать	кому положено молоко
457691	вредность выдавать и кто молоко	кому и как выдавать молоко за вредность
457692	0 5 бесплатный во вредный время выдача литр мало молоко независимо норма продолжительность продолжительность работа рабочий смена смена смена составлять труд условие установленный	норма бесплатной выдачи молока составляет 0,5 литра за смену независимо от продолжительности смены. если время работы во вредных условиях труда меньше установленной продолжительности рабочей смены,
457692	выдача молоко норма	норма выдачи молока
457693	коап молоко необеспечение работник штраф	штраф по коап за необеспечение молоком работников
457693	административный выдача молоко не штраф	административный штраф за не выдачу молока
457693	выдача должностной ее законодательство и и и лицо молоко нарушать несоблюдение норма норма организация охрана правило труд трудовой	при несоблюдении норм и правил выдачи молока организация и ее должностные лица нарушают нормы трудового законодательство и охраны труда
458891	год действовать обучение охрана программа сколько труд	сколько лет действуют программы обучения по охране труда
458891	20 обучение переутверждать программа работник час часто	как часто нужно переутверждать программы обучения работников по 20 час.
459713	ввод инструкция охрана приказ труд	приказ о вводе инструкций по охране труда
459713	ввод действие инструкция приказ	приказ о вводе в действие инструкций
459713	введение инструкция приказ сто	приказ о введение инструкции по сто
459713	введение действие инструкция охрана приказ труд	приказ о введении в действие инструкций по охране труда
535215	отказ профвизит	Отказ от профвизита
535215	визит гит отказываться профилактический	Как отказаться от профилактического визита ГИТ
535215	гит отказ профвизит уведомление	Уведомление об отказе от профвизита ГИТ
535215	визит инспектор отказываться профилактический	как отказаться от профилактического визита инспектора?
535215	визит отказ профилактический	Отказ от профилактического визита
461365	988н обязательный освидетельствование порядок прохождение псих	порядок прохождения обязательного псих освидетельствования 988н
461365	12 1420 2020 31 988н мина н приказ труд	988н/1420 н приказ мин труд от 31.12.2020
461365	01 04 2021 29 медицинский осмотр приказ	29 приказ от 01.04.2021 медицинские осмотры
461365	1480 988н	988н/1480
461365	29н 428н и медосмотр	медосмотр по 428н и 29н
461365	1420н 988н и минздрав минтруд приказ	приказ минтруда и минздрава 988н/1420н
461365	медицинский новый осмотр правило	медицинский осмотр по новым правилам
461365	988н и минтруд приказ соцзащита	приказ 988н минтруда и соцзащиты
461365	1420н 2020 31 988н n n вредный год декабрь защита здравоохранение и и или министерство мминистерство перечень приказ российский российский социальный труд утверждение федерация федерация	министерство труда и социальной защиты российской федерации n 988н мминистерство здравоохранения российской федерации n 1420н приказ от 31 декабря 2020 года об утверждении перечня вредных и (или)
461365	12 2020 31 988н защита и министерство приказ рф с соответствие социальный труд	в соответствии с приказом министерства труда и социальной защиты рф от 31.12.2020 № 988н
461365	29н медосмотр порядок приказ приложение проведение	порядок проведения медосмотров приложение к приказу № 29н
461365	12 1420н 2020 31 988н г и номер приказ пункт	номер и пункт приказа от 31.12.2020 г. № 988н/1420н
461365	2021 медосмотр новый правило	новые правила медосмотров в 2021
461365	1420н 2020 31 988н n вредный выполнение декабрь и и или который медицинский обязательный опасный осмотр перечень предварительный проводиться производственный работа утверждение фактор	31 декабря 2020 n 988н/1420н об утверждении перечня вредных и (или) опасных производственных факторов и работ, при выполнении которых проводятся обязательные предварительные медицинские осмотры
