TemplateID	LmQuery	Query
17949	и лист нс пв проверять хранение чек	как проверить хранение нс и пв по чек-листу
17949	и лекарственный нс пв порядок препарат содержать хранение	порядок хранения лекарственных препаратов, содержащих нс и пв
17949	и новость нс пв хранение	новости по хранению нс и пв
17949	видео и нс пв хранение	видео по хранению нс и пв
17949	а вносить и и и изменение конструкция минимально нс объект ограждать оснащение пв помещение состав средство также технический требование укрепленность хранение элемент	внесены изменения в требования к оснащению ограждающими конструкциями и элементами укрепленности помещений и объектов для хранения нс и пв, а также к минимально необходимому составу технических средств
17949	кабинет комната наркотический положение	положение комнаты наркотического кабинета
18247	ампула ведение журнал и нс пв пример пустой	пример ведения журнала пустых ампул нс и пв
18247	ампула журнал прием	журнал приема ампул
18247	ампула журнал и использовать нс пв	журнал использованных ампул нс и пв
18247	ампула журнал пустой сдача форма	формы журналов сдачи пустых ампул
18247	ампула журнал использовать нс учет форма	форма журнала учета использованных ампул нс
18260	и и их накладной нс оформление пв прекурсор сопа требование	соп «оформление требования-накладной на нс и пв и их прекурсоры
18260	и накладной нс пв требование хранение	хранение требований- накладных по нс и пв
18260	акт ампула бланк и использовать каков накладной не нс полностью приказ с срок уничтожение хранение	каковы сроки хранения актов, бланков на уничтожение не полностью использованных ампул с нс, накладных и приказов?
11352	антишок квд укладка	укладка антишок в квд
11352	дерматовенерологический и квд противошоковый укладка центр	противошоковая укладка для дерматовенерологических центров и квд
17772	бланк и нс пв уничтожение	уничтожение бланков нс и пв
17772	бланк нс пв рецептурный уничтожать	как уничтожать рецептурные бланки на нс пв
17741	внутри нс сейф	сейф нс внутри
17741	вешать и который находиться нс пв сейф список	нужно ли вешать списки нс и пв которые находятся в сейфе
17741	и и какой находиться нс нс отменять пв пв приказ работа с сейф список	в каком приказе по работе с нс и пв отменено списки нс и пв находящихся в сейфе
17597	больница и иметь лицензия нс остаток пв приказ с уничтожение	приказ в больнице имеющей лицензию на уничтожение остатков с нс и пв
17597	и и нс пв расход уничтожение	расход и уничтожение нс и пв
17597	и нс пв приказ списание	приказ о списании нс и пв
17597	документация и истечение нс оборот пв после срок уничтожение хранения2	уничтожение документации по обороту нс и пв после истечения срока хранения2
17597	и нс пв просрочивать списывать	как списать просроченное нс и пв
18327	наркотик отчет ро форма	форма отчета ро наркотикам
18327	годовой и нс отчет пв форма	годовая форма отчета по нс и пв
18327	и нс отчет пв	отчет о нс и пв
18327	использование нс отчет	отчет об использовании нс
18327	бланк и количественный нс отчет отчет предметный сн	бланк отчета предметно-количественного отчета по нс и сн
17767	аудит больница вещество внутренний и наркотический обращение психотропный средство	внутренний аудит по обращению наркотических средств и психотропных веществ в больнице
17767	акт и нс пв проверка форма	акт проверки нс и пв форма
18194	и недоиспользовать нс онкобольной пв приказ родственник сдавать умирать	приказ по недоиспользованных нс и пв сданные от родственников умерших онкобольных
18194	ампула нс опломбировывать остаток с	как опломбировать ампулу с остатком нс
18194	неиспользованный нс остаток приказ	остатки неиспользованных нс приказ
17910	анестезиология взрослый и медицинский население оказание помощь порядок реанимация	порядок оказания медицинской помощи взрослому населению по анестезиологии и реанимации
17910	11 12 15 2 2012 919н взрослый здравоохранение медицинский министерство население оказание помощь порядок приказ приложение профиль российский утверждение федерация	2. приложение № 12 к приказу министерства здравоохранения российской федерации от 15.11.2012 № 919н об утверждении порядка оказания медицинской помощи взрослому населению по профилю
17910	анестезиология норматив отделение штатный	штатные нормативы отделения анестезиологии
17910	оказание помощь порядок реанимация	порядки оказания помощи реанимация
17910	11 15 2012 5 919н мз приказ приложение рф	приказ мз рф от 15.11.2012 № 919н (приложение 5)
17910	11 15 2012 919н	919н 15.11.2012
17910	орит приказ	приказ по орит
17910	оснащение реанимация	оснащение реанимации
18157	бумажный ведение вид журнал и нс операция пв регистрация с	ведение журналов регистрации операций с нс и пв (в бумажном виде)
18157	вести журнал и нс пв учет	как правильно вести журнал учета нс и пв
18709	дезинфекция кувез методический недоношенный ребенок указание	методические указания по дезинфекции кувезов для недоношенных детей
18709	кувез обработка сопа	соп по обработки кувеза
18699	исмп комиссия профилактика работа	работа комиссии по профилактике исмп
18699	заседание исмп комиссия протокол шаблон	протокол заседания комиссии по исмп шаблон
18699	действовать исмп	действующие по исмп
18699	запрос оригинал	Оригиналы запросов
18699	исмп последний приказ	последний приказ по исмп
18699	исмп комиссия положение	положение о комиссии по исмп
18698	исмп расшифровывать	что такое ИСМП расшифровать
18698	главный исмп медсестра ответственность профилактика	ответственность главной медсестры в профилактике ИСМП
19543	вич медработник оплата работа с эффект	оплата за работу медработникам с вич эффект
19543	вич женщина инфицировать медперсонал оплата родовспоможение	оплата медперсоналу при родовспоможении вич-инфицированных женщин
20046	влажность журнал образец	образцы журналов влажности
20046	влажность и карта температура учет	карта учета температуры и влажности
19885	01 06 1 2021 2022 852 год когда лицензия лицензия меддеятельность переоформление переоформлять подлежать постановление правительство сентябрь	лицензия подлежит переоформлению до 1 сентября 2022 года (постановление правительства от 01.06.2021 № 852), когда переоформлять лицензию на меддеятельность
19885	лицензия переоформлять	как переоформить лицензию
19885	06 1 2021 852 постановление правительство рф	постановление правительства рф от 1 06. 2021 № 852
19885	клиника реорганизация	реорганизация клиники
19885	деятельность лицензирование медицинский новый требование	новые требования к лицензированию медицинской деятельности
20155	1 10 2 2790 7 должный журнал заполняться какой медицинский отходы санпин	какие журналы должны заполнятся по медицинским отходам санпин 2.1.7.2790-10
20155	журнал медотходы организация	журнал медотходы организации
20155	журнал обращение отход с	журналы по обращению с отходами
20155	должный журнал заполняться какой медицинский отходы	какие журналы должны заполнятся по медицинским отходам
20155	балтнер журнал обезвреживание отходы установка	журналы по обезвреживанию отходов в установке балтнер
20248	больничный журнал лист	журналы по больничным листам
20248	ведение журнал листок нетрудоспособность	ведение журналов листков нетрудоспособности
20248	036	036/у
20248	095 справка учет форма	учет справок форма 095/
20101	журнал и инструктаж обращение отход режим с сан соблюдение эпид	журнал инструктажа по соблюдению сан эпид режима и обращению с отходами
20101	журнал инструктаж обращение отход проведение с	журнал проведения инструктажей по обращению с отходами
20101	журнал инструктаж медицинский отходы	журнал инструктажа по медицинским отходам
20101	журнал инструктаж отходы	журнал инструктажей по отходам
20101	журнал инструктаж медотходы	журнал инструктажа медотходы
20175	ведение влажный журнал уборка	ведение журналов влажных уборок
20175	ежедневный журнал отделение отметка уборка	ежедневная уборка отделения отметка в журнале
20212	годность журнал лс отделение срок	журнал по срокам годности лс в отделении
20212	годность журнал истекать с срок	журнал с истекающими сроками годности
20212	годность журнал ограниченный с срок	журнал с ограниченным сроком годности
20138	журнал инструктаж сэр	журнал инструктажа по сэр
20138	вести журнал инструктаж	как вести журнал инструктажа
20141	бак журнал облучатель учет форма	форма журнала учета бак облучателя
20141	бактерицидный вести журнал и контроль лампа работа регистрация	как правильно вести журнал регистрации и контроля работы бактерицидных ламп
20141	бактерицидный ведение журнал лампа	журнал ведения бактерицидных ламп
20141	бактерицидный журнал оборудование правило работа работа стерилизовать уничтожение установка	правила уничтожения журналов работы бактерицидной установки работы стерилизующего оборудования
20463	366у журнал форма	форма журнала 366у
20463	азопирамовой журнал проба	журнал азопирамовая проба
20463	азопирамовый журнал	журнал азопирамового
20463	азопирам журнал	журнал по азопираму
20464	документ медсестра эндоскопия	документы для медсестры эндоскопии
20464	весь документ кабинет эндоскопия	все документы для кабинета эндоскопии
20464	документ должный иметь какой медицинский сестра эндоскопия	какие документы должна иметь медицинская сестра по эндоскопии
20464	документ обработка регламентировать эндоскоп	документы регламентирующие обработку эндоскопов
20571	гигиена журнал проверка рука	журнал проверки гигиены рук
20571	гигиенический журнал обучение	журнал гигиенического обучения
20571	журнал и неплановый обработка плановый проверка рука	журнал по плановым и неплановым проверкам по обработке рук
20571	гигиенический журнал обучение средний	журнал гигиенического обучения среднего
20461	журнал процедурный	журналы в процедурном
20461	весь документация журнал кабинет лпу процедурный форма	документация процедурного кабинета лпу,все формы журналов
20377	064 журнал форма	форма журнал 064/у
20377	064 журнал прививка профилактический учет форма	журнал учета профилактических прививок (форма № 064/у)
20560	журнал санитарный	журнал санитарного
20560	журнал контроль помещение санитарный состояние	журнал контроля санитарного состояния помещения
20282	журнал лпу место обход рабочий	журнал обхода рабочих мест в лпу
20282	журнал кабинет лпу медсестра обход старший форма	форма журнала обхода кабинетов в лпу для старшей медсестры
20282	02 039 074 журнал обход подворный форма	журнал подворных обходов форма 074/у 039/у-02
20282	административный журнал лпу обход	журнал административного обхода в лпу
20282	журнал стационар	журналы необходимые в стационарах
20282	главный достаточно журнал или лист медсестра начмед обход фиксировать чек	нужно ли фиксировать обходы начмеда в журнале или достаточно чек листов главной медсестры
21093	сопа транспортировка	соп по транспортировке
21093	пациент сопа стационар транспортировка	соп транспортировка пациентов в стационаре
21093	отделение пациент сопа транспортировка	соп транспортировка пациента в отделение
20222	безопасность вести должный журнал инфекционный стационар	журналы инфекционной безопасности должны вести в стационаре
20222	безопасность журнал инфекционный технический учеба	журнал техническая учеба по инфекционной безопасности
20222	60 лечи форма	форма 60 леч.
20222	1 1 10 2016 2826 3 4 5 вич год журнал изменение инфекция ноябрь приводиться приложение профилактика с сп форма	форма журнала приводится в приложении 4 сп 3.1.5.2826-10 «профилактика вич-инфекции» (с изменениями от 1 ноября 2016 года).
20420	водитель журнал осмотр послерейсовый	журнал послерейсового осмотра водителей
20420	журнал медицинский осмотр предрейсовый	журнал предрейсовых медицинских осмотров
20420	12 14 15 835н г журнал осмотр предрейсовый форма	№ 835н (15/12-14 г форма журнала предрейсовых осмотров
20414	журнал опечатывание сейф	журнал опечатывания сейфа
20414	журнал и нс пв передача пост	журнал передачи нс и пв на посту
20414	журнал заполняться ключ передача сейф	как заполняется журнал передачи ключей от сейфа
20185	готовый журнал лпу пищеблок проба продукция суточные	журнал суточных проб готовой продукции на пищеблоке лпу
20185	врач вызов дополнительный журнал консультация круглосуточный находиться пациент специалист стационар	журнал вызова врача специалиста для дополнительной консультации пациента находившегося в круглосуточном стационаре
20578	выполнение лист обработка рука сопа хирургический чек	чек-лист выполнения соп хирургическая обработка рук
20578	обработка рука сопа хирургический	сопы хирургическая обработка рук
21051	алгоритм анафилактический сопа шок	алгоритм при анафилактическом шоке соп
21051	анафилактический неотложный оказание помощь ребенок сопа шок	соп оказания неотложной помощи детям при анафилактическом шоке
21132	вакцина и использование корона сопа транспортировка хранение эпивак	соп по хранению,транспортировке и использованию вакцины эпивак-корона
21132	вакцина и перевозка сопа хранение	соп хранение и перевозка вакцины
21132	вакцина вирусный и инфекция корона новый перевозка сопа хранение	соп по хранению и перевозке вакцин при новой корона вирусной инфекции
21132	вакцина и ковид перевозка сопа хранение	соп перевозка и хранение вакцины ковид
21124	и надевать нестерильный перчатка снимать сопа	соп как правильно надевать и снимать нестерильные перчатки
21124	надевание нестерильный перчатка сопа	соп надевание нестерильных перчаток
21202	ваш внедрять коллега медорганизация медсестра минздрав некоторый операционный опыт пообещать представлять проверять процедура работа с сопа справляться стандартный уже успешный это	минздрав пообещал проверить, как медорганизации внедрили стандартные операционные процедуры (сопы) в работу медсестер. некоторые ваши коллеги с этим уже справились. представляем успешный опыт
21202	медсестра процедурный сопа	сопы процедурной медсестры
21202	инвазивный процедура сопа	сопы инвазивные процедуру
21081	оценка пролежень риск степень	оценка степени риска пролежней
21081	оценка пролежень развитие риск степень	оценка степени риска развития пролежней
21090	пациент период послеоперационный сопа уход	соп уход за пациента в послеоперационном периоде
21090	кесарев операция пациентка после сечение сопа уход	соп уход за пациенткой после операции кесарево сечения
21090	подготовка послеоперационный сопа	послеоперационная подготовка соп
21091	накрытие операционный сопа стол	сопы накрытие операционного стола
21091	блок использование лекарственный операционный сопа средство	соп использование лекарственных средств в операционном блоке
21094	обработка посуда сопа	соп по обработки посуды
21094	буфет обработка посуда сопа	соп обработка посуды в буфете
21094	лабораторный обработка посуда сопа	соп по обработке лабораторной посуды
35980	проветривать стоматология	как проветривать в стоматологии
35980	график проветривание стоматология	график проветривания в стоматологии
35980	проветривание стоматология	проветривание стоматология
21210	19 забор зев ковид мазок правило сопа	соп правила забора мазков из зева на ковид 19
21210	забор ковид мазок сопа техника	соп техника забора мазка на ковид
21210	взятие мазок сопа	соп взятие мазка
21210	забор коронавирус материал сопа	соп забора материала на коронавирус
21210	биоматериал забор и инфекция коронавирусный сопа транспортировка	соп по коронавирусной инфекции: забор и транспортировки биоматериала
21234	амбулаторный карта медицинский оформление пациент	оформление медицинской карты амбулаторного пациента
21234	025 n амбулаторный заполнение карта медицинский медицинский пациент получать помощь порядок условие учетный форма	порядок заполнения учетной формы n 025/у медицинская карта пациента, получающего медицинскую помощь в амбулаторных условиях
21233	025 оформление форма	оформление формы 025/у
21233	амбулаторный карта форма	форма амбулаторной карты
21233	025 n документация медицинский учетный форма	медицинская документация учетная форма n 025/у
21233	025у карта косметолог скачать форма	скачать карту косметолога по форме 025у
21233	025у гинекология	025у гинекология
21233	025у 12 12 15 15 2014 834 бланк гот приказ утверждать учетный форма	найти бланк учетная форма 025у утвержденный приказом № 834 от 15.12.2014 гот 15.12.
21195	и использование лс медизделие оперблок сопа	соп использование лс и медизделий в оперблоке
21195	выявление изделие медицинский сопа фальсифицировать	соп выявление фальсифицированных медицинских изделий
21195	все медизделие сопа	все соп по медизделиям
21195	2018 алгоритм год и изделие мед новый правило работа с сопа таблица	работа с мед изделиями в 2018 году: новые правила в таблицах, алгоритмах и сопах
21195	выявление годность истекший медизделие с сопа срок	соп при выявлении медизделий с истекшим сроком годности
21279	артериальный давление измерение сопа	соп измерения артериального давления
21279	автоматизированный алгоритм артериальный давление измерение тонометр	алгоритм измерения артериального давления автоматизированном тонометре
21256	обработка сопа эндоскоп	соп по обработке эндоскопов
21256	жесткий сопа эндоскоп	соп жесткий эндоскоп
21256	вмешательство нестерильный обработка ручной сопа способ эндоскоп	соп обработка эндоскопа для нестерильных вмешательств ручным способом
21225	работа сопа стоматология	соп по работе в стоматологии
21225	врач сопа стоматолог	сопы для стоматологов врачей
21225	все сопа стоматология	сопы все по стоматологии
21225	кабинет медсестра сопа стоматологический	сопы для медсестры стоматологического кабинета
21225	инвазия сопа стоматология хирургический	соп по хирургическим инвазиям в стоматологии
21225	алгоритм лист сопа стоматология чек	стоматология чек-листы, соп, алгоритмы
21225	сопа стомат	сопы для стомат
21225	лицо перевязка сопа стоматология	соп перевязка на лице в стоматологии
21225	приказ сопа стоматология утверждение	приказ об утверждении соп в стоматологии
21655	диагностический клинико лаборатория новый норма приказ	новый приказ по нормам клинико-диагностической лаборатории
21655	05 18 2021 464 минздрав н приказ рф	приказ минздрава рф от 18.05.2021 № 464-н
21655	лаборатория приказ	приказ лаборатория
21655	18 здравоохранение министерство н приказ	18-н приказ министерства здравоохранения
21297	дезсредство разведение сопа	соп разведение дезсредства
21297	дезинфицирующий сопа средство	соп дезинфицирующие средства
21297	дезраствор отделение приготовление сопа	сопы по приготовлению дезрастворов в отделениях
21297	раствор сопа	соп раствор
21298	лекарственный маркировка сопа средство	соп по маркировке лекарственных средств
21298	лекарство маркированный обращение порядок сопа	соп порядок обращения маркированных лекарств
21298	лекарственный маркированный медицинский обращение организация порядок препарат сопа	соп порядок обращения маркированных лекарственных препаратов в медицинской организации
21298	лекарственный маркированный прием сопа средство	соп прием маркированных лекарственных средств
21295	изжелия мед отделение порядок сопа хранение	соп порядок хранения мед изжелий в отделении
21295	сопа хранение	соп по хранению
21295	ключ ответственный регистратура регистратура сопа хранение	соп регистратуры ответственный за хранение ключей регистратуры
21295	медикамент правило сопа хранение	соп по правилам хранения медикаментов
21590	медосмотр прием приказ прохождение работа	приказ о прохождении медосмотра перед приемом на работу
21590	лпу медосмотр написать приказ	как написать приказ на медосмотр в лпу
35761	корь профилактика сопа	соп по профилактики кори
35761	60 вакцинация возраст год корь	вакцинация от кори возраст 60 лет
35761	корь против ревакцинация	ревакцинация против кори
22357	алгоритм пациент поликлиника поток распределение	Алгоритм распределения потоков пациентов в поликлинике
22357	администратор алгоритм маршрутизация пациент поток	Алгоритм маршрутизации потока пациентов администратором
22357	и маршрутизация пациент поток распределение сопа	"СОП ""Распределение и маршрутизация потоков пациентов"""
13080	алгоритм действие неотложный оказание онмк помощь	алгоритм действий при оказании неотложной помощи при онмк
13080	кровообращение мозговой нарушение оказание острый помощь укладка	укладка для оказания помощи при остром нарушении мозгового кровообращения
13080	неотложный онмк помощь посиндромный укладка	посиндромная укладка неотложной помощи при онмк
13080	аптечка кровообращение мозговой нарушение неотложный оказание острый помощь	аптечка для оказания неотложной помощи при остром нарушении мозгового кровообращения
13082	ампула лекарственный набор препарат	набор лекарственного препарата из ампулы
13082	лекарственный набор процедура средство шприц	«процедура набора лекарственного средства в шприц»
13082	лекарственный набор препарат	набор лекарственных препаратов
34985	ген журнал и ковид текущий уборка	журнал текущей и ген уборки при ковид
34985	1 19 covid журнал и и инфекция коронавирусный обработка поверхность помещение предупреждение распространение уборка цель	1. журнал по уборке и обработке помещений и поверхностей в целях предупреждения распространения коронавирусной инфекции (covid-19);
34985	журнал коронавирус помещение с уборка	журнал уборки помещений с коронавирусом
35088	журнал процедура учет эндоскопический	журнал учета эндоскопических процедур
35088	журнал эндоскопический	журнал эндоскопическая
35088	157 96 журнал заполнение эндоскопия	заполнения журнал 157\у-96 эндоскопия
24463	безопасность приказ утверждение эпидемиологический	приказ об утверждении эпидемиологической безопасности
24463	785н приказ приказ эпидбезопасность	приказ по эпидбезопасности по приказу 785н
24463	приказ эпидбезопасность	приказ о эпидбезопасности
24463	безопасность деятельность медицинский обеспечение приказ эпидемиологический	приказ об обеспечении эпидемиологической безопасности медицинской деятельности
24465	внутренний контроль приказ шаблон	шаблон приказа по внутреннему контролю
24465	вкк документ новый приказ шаблон	шаблон документов вкк по новому приказу
24313	360 приказ рентген	приказ № 360 о рентгене
24313	560н	560н
24313	560 диагностика лучевой приказ	приказ № 560 о лучевой диагностики
27117	писать портфолио примерный	портфолио как писать примерный
27117	аккредитация документ заполнять класс мастер медсестра портфолио принимать точно	мастер-класс для медсестер: как заполнить портфолио к аккредитации, чтобы документы точно приняли
27117	портфолио собирать	как собрать портфолио
27118	2023 аккредитация год периодический	периодическая аккредитация в 2023 году
27118	аккредитация где периодический проходить	где проходить периодическая аккредитация
26844	медицинский оказание помощь скорый стандарт	стандарты оказания скорой медицинской помощи
26844	медпомощь скорый стандарт	стандарты скорой медпомощи
32658	б класс медицинский отход работа с сопа	соп работа с медицинскими отходами класса б
32658	б какой класс мед отходы сопа цель	соп по мед отходам класс б какая цель
32658	б дезинфекция класс отходы свч сопа установка	соп дезинфекция отходов класс б свч установка
32658	б и класс медицинский отходы сбор сопа	соп сбор медицинских отходов класса б и в
32691	аварийный алгоритм возникновение действие отходы разливание рассыпание случай	алгоритм действий в случае возникновения аварийной ситуации (рассыпание, разливание отходов)
32691	отходы рассыпаться	если рассыпались отходы
33578	движение журнал отходы составлять	как составить журнал по движению отходов
33578	движение журнал медицинский отходы	журналы движения медицинских отходов
33578	б движение журнал класс отходы	журнал движения отходов класса б
32753	класс ковидный медицинский обращение отход с сопа стационар	соп обращение с медицинскими отходами класса в ковидном стационаре
32753	19 алгоритм ковид мед отходы с утилизация	алгоритм утилизации мед.отходов с ковид-19
34460	воздух сопа стерилизация	СОП стерилизация воздухом
34460	воздушный изделие медицинский метод сопа стерилизация	соп по стерилизации медицинских изделий воздушным методом
33601	а журнал и класс ли отходы учет	нужен ли учет и журнал по отходам класса а
33601	а журнал класс медицинский отходы	журнал медицинских отходов класса а
33610	журнал иии инструктаж работа с	журнал инструктажей при работе с иии
33610	вакцина журнал инструктаж место работник рабочий соблюдение условие хранение	журнал инструктажа работников на рабочем месте по вопросам соблюдения условий хранения вакцины
33610	госпиталь журнал инструктаж медперсонал работа	журнал инструктажа медперсонала при работе в госпитале
33611	биологический журнал и инструктаж материал правило сбор транспортировка	журнал инструктажа о правилах сбора и транспортировки биологических материалов
33611	безопасность биологический журнал и инструктаж	журнал инструктажа по биологической безопасности и
33945	журнал заполнять прекурсор	как заполнять журнал по прекурсорам
33945	больница наркотический оборот приказ пример средство	пример приказов по обороту наркотических средств в больнице
33945	644 журнал и нс пв приказ	журналы нс и пв приказ 644
33509	анестезист журнал реланиум учет	журнал учета реланиума у анестезиста
33509	анестезистка журнал и нс пв	журнал нс и пв для анестезисток
33509	анестезист журнал заполнение и медсестра нс образец операция пв регистрация связывать	образец заполнения - журнал регистрации операций, связанных нс и пв для медсестры анестезиста
33509	2022 журнал и март нс пв с	журнал нс и пв с марта 2022
34120	больница контроль приказ производственный	приказ по производственному контролю в больнице
34120	контроль приказ производственный утверждение	приказ утверждения производственный контроль
