TemplateID	LmQuery	Query
519706	гиа группа подготовка риск ученик	подготовка к ГИА учеников группы риска
527461	антикоррупционный антикоррупционный и и изменение интерес конфликт политика положение предотвращение приказ стандарт урегулирование школа	приказ по изменению антикоррупционной политике в школе антикоррупционные стандарты и положение о предотвращении и урегулировании конфликта интересов
527461	антикоррупционный политика приказ	приказ антикоррупционная политика
527461	антикоррупционный назначение ответственный политика приказ реализация	приказ о назначении ответственного за реализацию антикоррупционной политики
531128	аттестат выдача и комиссия приказ проверка создание	приказ о создании комиссии по проверке и выдаче аттестатов
531128	аттестат выдача приказ	приказ о выдаче аттестата
531128	аттестат вручение приказ	вручение аттестатов приказ
531128	2022 аттестат выдача год приказ	приказ о выдаче аттестатов в 2022 году
531128	аттестат выдача и итог класс отчисление приказ	приказы об отчислении и выдаче аттестатов по итогам классов
536736	включение воспитание и изменение ноо ооп приказ программа рабочий	приказ об изменении ооп ноо и включении рабочей программы воспитания
536736	2022 2023 внесение изменение ооп приказ	приказ о внесении изменений в ооп 2022/2023
536736	внесение изменение новый ооп приказ санпин	приказ о внесении изменений в ооп из-за новых санпин
536736	изменение ооп приказ соо фгос	изменения в ооп фгос соо приказ
536736	внесение госсимвол изменение ооп приказ	приказ о внесение в ооп изменения в госсимволах
536736	изменение ноо ооп приказ	приказ об изменения в ооп ноо
536736	внесение и изменение ноо ооо ооп приказ	приказ о внесении изменений ооп ноо и ооо
536736	внесение график изменение календарный ооп приказ учебный школа	приказ о внесении изменений в ооп школы в календарный учебный график
536736	изменение образовательный основной приказ программа школа	приказ об изменении основных образовательных программ школы
536736	внесение герб гимн и изменение ооп приказ рф флаг	приказ о внесении изменений в ооп про герб, гимн и флаг рф
418540	1 гиа действовать новый порядок с сентябрь	с 1 сентября действуют новые порядки гиа
418540	2023 гиа организовывать	как организовать гиа - 2023
418540	гиа	гиа
418540	11 гиа организация сентябрь	организация гиа 11 в сентябре
516001	детский журнал охрана сад труд	журналы по охране труда детский сад
516001	журнал	журналы по от
516001	доо журнал охрана труд	журналы по охране труда в доо
536768	доу ооп	ооп доу
536768	доу образовательный программа программа утверждение	об утверждении образовательной программы программа в доу
536768	программа фоп	программа по фоп до
536768	доу не образовательный обсуждение основной примерный программа разрабатывать утверждать	разрабатываемая примерная основная образовательная программа для доу- обсуждение (еще не утвержденная
536768	дошкольный образование образовательный основной программа	основная образовательная программа дошкольного образования
435743	впр приказ	приказ на впр
435743	2023 впр приказ проведение	приказ о проведении впр 2023
435743	2023 впр год и назначение организатор приказ эксперт	приказ о назначении организаторов и экспертов впр в 2023 году
534188	делегирование полномочие приказ проект	проект приказа о делегировании полномочий
534188	делегирование полномочие приказ проект разработка	разработка проекта приказа о делегировании полномочий
519718	время гиа организация освобождение приказ работа	приказ об освобождении от работы на время организации ГИА
519718	гиа освобождение приказ работа участие	приказ об освобождении от работы для участия в гиа
519718	гиа освобождение основной приказ проведение работа работник	приказ об освобождении работника от основной работы для проведения гиа
435748	2023 впр график	график впр 2023
435748	впр график проведение	график проведения впр
423207	2023 инструкция охрана труд школа	инструкции по охране труда для школ 2023
423207	01 01 2023 инструкция охрана труд	инструкции по охране труда 01.01.2023
423207	вид должность и инструкция охрана работа труд	инструкции по охране труда по видам работ и должностям
423207	иот	ИОТ
423207	1 инструкция охрана с труд январь	инструкции по охране труда с 1 января
423878	безопасность обучение пожарный	об обучении по пожарной безопасности
423878	безопасность новый обучение организация пожарный правило приказ	приказ об организации обучения пожарной безопасности по новым правилам
423878	безопасность обучение организация пожарный приказ работник	приказ об организации обучения работников пожарной безопасности
423878	безопасность обучение пожарный приказ	приказ о обучении по пожарной безопасности
423875	безопасность мера обучение пожарный порядок	порядок обучения мерам пожарной безопасности
423875	безопасность обучение пожарный порядок	порядок обучения пожарной безопасности
423866	безопасность обучать пожарный работник	как обучать работников пожарной безопасности
423866	01 03 2022 безопасность обучать пожарный работник с	как обучать работников пожарной безопасности с 01.03.2022
423866	безопасность новый обучать пожарный правило	обучайте пожарной безопасности по новым правилам
423866	1479 безопасность обучение пожарный	обучение по пожарной безопасности по 1479
426087	оценка профессиональный риск	оценка профессиональных рисков
426087	оценивать профриск	как оценивать профриски
426087	оценка профриск	оценка профрисков
403667	апрель директор приказ циклограмма	циклограмма приказов директора на апрель
403667	апрель директор приказ	приказы апреля для директора
403667	апрель приказ школа	приказы апреля для школы
429027	выплата комиссия распределение стимулировать	комиссия по распределению стимулирующих выплат
429027	выплата комиссия положение распределение стимулировать	комиссия по распределению стимулирующих выплат положение
429027	выплата комиссия положение стимулировать	стимулирующие выплаты положение о комиссии
530334	код кюар	кюар-код
530334	кот кьара	кьар кот
432076	наставничество положение система	положение о системе наставничества
432076	доу наставничество положение	положение о наставничестве в доу
432089	iii окончание приказ четверть	приказ об окончании III четверти
432089	окончание приказ третий четверть	приказ об окончании третьей четверти
432089	3 окончание приказ четверть	приказ об окончании 3 четверти
432081	назначение наставник приказ	приказ о назначении наставника
432081	наставничество приказ	наставничество приказ
432082	впр перенос приказ	перенос впр приказ
432082	впр отмена приказ	приказ об отмене впр
432082	2022 впр год перенос приказ	приказ о переносе впр в 2022 году
432178	iv окончание приказ четверть	приказ к окончанию IV четверти
432178	iv аттестация и окончание приказ промежуточный учебный четверть	приказ об окончании IV учебной четверти и промежуточной аттестации
432178	4 окончание приказ учебный четверть	приказ на окончание 4 учебной четверти
432178	4 аттестация и окончание приказ промежуточный учебный четверть	приказ об окончании 4 учебной четверти и промежуточной аттестации
435738	458 порядок прием	порядок приема 458
435738	начальный образование образовательный обучение общий порядок прием программа	порядок приема на обучение по образовательным программам начального общего образования
435751	оплата система труд	система оплаты труда
435751	нсот школа	нсот в школе
435754	суот	суот
435754	охрана система труд управление	система управления охраной труда
435361	охрана положение система труд управление	положение о системе управления охраной труда
435361	положение суот	положение о суот
434817	антитеррор инструкция	инструкция по антитеррору
434817	порядок теракт эвакуация	порядок эвакуации при теракте
434817	действие доу заложник захват инструкция персона террорист	инструкция действия персона при захвате террористами заложников в доу
434817	и иной лицо обучающийся порядок работник теракт эвакуация	порядок эвакуации работников, обучающихся и иных лиц при теракте
435385	2023 гиа расписание	расписание гиа в 2023
435385	гвэ	гвэ
435364	безопасность доо паспорт	паспорт безопасности доо
435364	безопасность паспорт	паспорт безопасности
435364	антитеррористический безопасность защита и мера он паспорт перечень приложение	паспорт безопасности, приложения к нему и перечень мер по антитеррористической защите
435364	безопасность образовательный организация паспорт	паспорт безопасности образовательной организации
435365	образование положение школа язык	положение о языке образования в школе
435365	воспитание и обучение положение язык	положение о языке обучения и воспитания
435367	2023 2024 год расписание штатный	штатное расписание в 2023-2024 году
435367	доо расписание штатный	штатное расписание доо
435369	делопроизводство доо инструкция	инструкция по делопроизводству доо
435369	делопроизводство инструкция	инструкция по делопроизводству
435811	всоко положение школа	положение о всоко в школе
435811	всоко новый положение фгос школа	положение всоко по новым фгос школы
435811	внутренний качество образование оценка положение система школа	положение о внутренней системе оценки качества образования школы
435811	2023 2024 всоко год и новый положение программа уч фгос федеральный школа	положение о всоко школы в 2023 2024 уч.году по новым фгос и федеральным программам
435379	журнал микротравма	журнал микротравм
435379	журнал микроповреждение учет	журнал учета микроповреждений
435379	журнал микротравма регистрация	журнал регистрации микротравм
530426	детский дистанционный обучение перевод приказ сад	приказ о переводе детского сада на дистанционное обучение
530426	дистанционный доу обучение приказ	приказ о дистанционном обучении в доу
530426	дистанционный доо обучение переход приказ	приказ о переходе на дистанционное обучение в доо
435807	воспитатель профстандарт	профстандарт воспитателя
435807	профстандарт учитель	профстандарт учителя
435807	доу профстандарт	профстандарт в доу
435735	соут	соут
435735	оценка специальный труд условие	специальная оценка условий труда
435821	01 04 1 2023 заявление класс с	заявление в 1 класс с 01.04.2023
435821	заявление школа	заявление в школу
438374	грамотность план функциональный	план на функциональную грамотность
438374	грамотность мероприятие план развитие функциональный	план мероприятий по развитию функциональной грамотности
438975	детский и профстандарт руководитель сад школа	профстандарт руководителя школы и детского сада
438975	профстандарт руководитель	профстандарт руководителя
521776	акт или локальный писать фооп фоп	ФОП или ФООП – что писать в локальных актах
521776	акт или локальный указывать фооп фоп	Что указывать в локальных актах – ФООП или ФОП
554472	всоко отчет план реализация школа	отчёт по реализации плана всоко школы
554472	всоко организация справка школа	справка об организации всоко в школе
554472	всоко диагностический итог работа справка	справка по итогам диагностической работы всоко
554472	1 всоко плуг результат справка	справка о результатах всоко за 1 плуг
554472	качество ооп оценка реализация справка условие	Справка об оценке качества условий реализации ООП
554472	проверка рабочий справка тетрадь	Справка о проверке рабочих тетрадей
554472	журнал проверка справка электронный	Справка о проверке электронных журналов
527452	воспитатель презентация фоп	фоп до презентация для воспитателей
527452	педагог презентация фоп	фоп до презентация для педагогов
527452	презентация тема фоп	презентация на тему фоп до
441077	детский отчисление сад	отчисление из детского сада
441077	доо отчисление	отчисление из доо
441077	детский отчислять ребенок сад	как отчислить ребенка из детского сада
441077	воспитанник отчислять	как отчислить воспитанника
441075	отчислять школа	как отчислить из школы
441075	отчисление ученик	отчисление ученика
441075	отчисление школа	отчисление из школы
441632	единый запрос котировка кто	запрос котировок единая ком
441632	вид комиссия котировка образец приказ электронный	образец приказа на комиссию по котировкам в электронном виде
441632	комиссия котировочный приказ создание	приказ о создании котировочной комиссии
441632	3 комиссия котировочный приказ создание х человек	приказ о создании котировочной комиссии из 3-х человек
527478	данные который перечень персональный содержать	перечень информации которая содержит персональные данные
527478	детский и какой обрабатывать персданный сад школа	Какие персданные обрабатывает школа и детский сад
442792	воспитанник отчисление перевод порядок	порядок перевода, отчисления воспитанников
442792	воспитанник восстановление доу и отчисление перевод положение порядок прием прием	положение о порядке приема,приема,перевода, отчисления и восстановления воспитанников в доу
442792	воспитанник восстановление детский и основание отчисление перевод положение порядок сад	положение о порядке, основании перевода. отчисления и восстановления воспитанников в детском саду
442762	восстановление и отчисление перевод положение порядок прием	положение о порядке приема перевода отчисления и восстановления
442762	отчисление порядок учащийся	порядок отчисления учащихся
548157	капитальный организация период процесс ремонт учебный	об организации учебного процесса в период капитального ремонта
548157	закрытие капитальный приказ ремонт	приказ о закрытии на капитальный ремонт
548157	капитальный приказ проведение работа ремонт школа	приказ о работе школы при проведении капитального ремонта
444157	детский доступность паспорт сад	паспорт доступности детского сада
444157	доступность паспорт	паспорт доступности
444157	доступность паспорт школа	паспорт доступности школы
444157	доступность инвалид паспорт	паспорт доступности для инвалидов
443961	воспитательный ежедневный лето образовательный планирование работа	ежедневное планирование воспитательно-образовательной работы летом
443961	доу лето	лето в доу
443961	2023 год летний образец оздоровительный план работа	образец плана летне-оздоровительной работы на 2023 год
443961	доу летний план подготовить работа	как подготовить план летней работы доу
443961	летний оздоровительный период план работа	план работы на летний оздоровительный период
446611	отчет приказ самообследование утверждение школа	приказ об утверждении отчета о самообследования школы
446611	2023г отчет самообследование утверждать	как утвердить отчет о самообследовании за 2023г.
446611	отчет самообследование способ утверждать	способы утвердить отчет о самообследовании
446616	отчет оформлять самообследование	как оформить отчет самообследования
446616	оформлять самообследование	как оформить самообследование
447189	группа доу организация питание	организация питания в группе в доу
447189	детский организация питание сад	организация питания в детском саду
447189	доу организовывать питание ребенок	как организовать питание детей в доу
447189	доу новый организация питание правило	организация питания в доу по новым правилам
447189	2021 доу новый организация питание правило с	организация питания в доу по новым правилам с 2021
447231	приказ проведение субботник	приказ на проведение субботников
447231	оо приказ проведение субботник	приказ о проведении субботника в оо
446706	положение приказ сайт утверждение шаблон	шаблон приказа об утверждении положения о сайте
446706	оо официальный положение приказ сайт утверждение	приказ об утверждении положения оо официальном сайте
446706	доу официальный положение приказ сайт утверждение	приказ об утверждении положения об официальном сайте доу
446706	введение положение приказ сайт	приказ о введении положения о сайте
446706	детский официальный положение приказ сад сайт утверждение	приказ об утверждении положения об официальном сайте детского сада
446706	положение приказ принятие сайт школьный	приказ о принятии положения о школьном сайте
446676	пвтр утверждение	утверждение пвтр
446676	внутренний правило приказ распорядок трудовой утверждение	приказ об утверждении правил внутреннего трудового распорядка
448335	годовой доу план примерный работа форма	примерная форма годового плана работы доу
448335	годовой детский медицинский план работа сад сестра старший	годовой план работы старшей медицинской сестры детского сада
448335	2020 годовой детский план проект сад	проект годового плана детского сада 2020
448335	22 23 годовой доу план	годовой план доу на 22-23
448335	годовой дошкольный образовательный организация план работа шаблон	годовой план работы дошкольной образовательной организации шаблон
448335	годовой детский заведующий план работа сад	годовой план работы заведующего детского сада
448335	2023 24 год годовой детский план работа сад учебный	годовой план работы детского сада на 2023/24 учебный год
448335	годовой детский план сад шаблон	годовой план детского сада шаблон
448335	годовой доу новый план требование	годовой план доу по новым требованиям
448335	годовой детский новый план работа сад	новый годовой план работы детского сада
448335	годовой доу образование план проект региональный с учет	годового плана доу с учетом региональных проектов образование.
448335	годовой доу питание план	годовой план по питанию доу\
448335	годовой доу заведующий план	годовой план заведующего доу
448335	годовой дошкольный план рекомендация составление учреждение	рекомендации по составлению годового плана дошкольного учреждения
448335	2022 год годовой детский образец план сад	образец годового плана детского сада на 2022 год
448335	годовой дошкольный образец образовательный организация план работа	образец годовой план работы дошкольной образовательной организации
448335	годовой детский ка план работа сад составлять	ка составить годовой план работы детского сада
448335	аналитический годовой детский план сад справка	аналитическая справка к годовому плану детского сада
448335	годовой доо изменение план работа	изменения в годовом плане работы доо
448335	анкета годовой доу педагог план составление	анкета для педагогов доу по составлению годового плана
448335	год годовой доу новый план учебный	годовой план доу на новый учебный год
448342	госсимвол	госсимволы
448342	госсимвол детский сад	госсимволы в детском саду
447662	педагогический протокол совет	протокол педагогического совета
447662	гиа допуск педсовет протокол	протокол педсовета о допуске к ГИА
447639	аттестат вписывать итоговый образование общий проект средний	как вписать итоговый проект в аттестат о среднем общем образовании
447639	11 аттестат класс отметка проект ставиться	отметка за проект в 11 классе ставится в аттестат
447639	зачет индивидуальный проект	зачет индивидуальный проект
447639	11 аттестат вписывать класс проект	как вписать проект в аттестат за 11 класс
446668	внутренний воспитанник правило распорядок	правила внутреннего распорядка воспитанников
446668	внутренний доу правило распорядок ребенок	правила внутреннего распорядка детей в доу
446668	внутренний воспитанник детский правило распорядок сад	правила внутреннего распорядка воспитанников детский сад
446672	внутренний изменение правило распорядок трудовой	правила внутреннего трудового распорядка изменения
446672	изменение пвтр	изменение пвтр
448323	годовой план цифровой школа	годовой план цифровая школа
448323	годовой план составлять школа	как составить годовой план в школе
448323	2022 23 год план работа учебный школа	план работы школы на 2022/23 учебный год
448323	годовой основной план работа раздел школа	основные разделы годового плана работы школы
448323	годовой деятельность направление план работа составление школа	направления деятельности при составлении годового плана работы школы
448323	2021 годовой план школа	годовой план школы 2021
448323	годовой директор заместитель начальный план работа школа	годовой план работы заместителя директора по начальной школе
448323	внеурочный годовой деятельность основной план фгос школа	годовой план внеурочной деятельности основная школа по фгос
447642	индивидуальный проект	индивидуального проекта
447647	год новый план работа учебный школа	план работы школы на новый учебный год
447647	план работа школа	план работы школы
448878	воспитатель дошкольный иот	иот воспитателя дошкольное
448878	воспитатель детский инструкция охрана сад труд	инструкция по охране труда воспитатель детский сад
448878	воспитатель доу инструкция	инструкция по от воспитателя доу
448884	безопасность доо пожарный правило	правила пожарной безопасности доо
448884	безопасность доу инструкция мера пожарный	инструкция о мерах пожарной безопасности для доу
448884	безопасность пожарный правило	правила пожарной безопасности
531193	аттестат индивидуальный поставлять проект	индивидуальный проект как поставить в аттестат
531193	аттестат индивидуальный образование общий проект средний	индивидуальный проект в аттестат среднее общее образование
531193	11 аттестат выставлять индивидуальный класс отметка проект	как в аттестат выставить отметку за индивидуальный проект в 11 классе
531193	аттестат входить и индивидуальный план проект проект тема учебный	индивидуальный проект и тему проекта в аттестат входит в учебный план
531193	2022 аттестат вносить год индивидуальный проект	как в аттестат в 2022 году внести индивидуальный проект
531193	аттестат дополнительный или индивидуальный проект сведение	индивидуальный проект в аттестат в дополнительных сведениях или
531193	аттестат выставлять индивидуальный ли ли общий обязательно оценка проект средний уровень	обязательно ли выставлять ли оценку в аттестат за индивидуальный проект на уровне среднего общего
531193	аттестат индивидуальный ли проект тема указываться	указывается ли тема индивидуального проекта в аттестате
531193	аттестат записывать индивидуальный куда образование общий проект средний уровень	куда записать в аттестат за индивидуальный проект на уровне среднего общего образования
449378	должностной доу заведующий инструкция хозяйство	должностная инструкция заведующего хозяйством доу
449378	детский должностной заведовать инструкция сад хозяйство	должностная инструкция заведующей хозяйством детского сада
449324	инструкция охрана приказ труд утверждение	приказ об утверждении инструкций по охране труда
449324	инструкция приказ утверждение	приказ об утверждении инструкций по от
449324	инструкция новый приказ разработка	приказ о разработке новых инструкций по от
449747	должностной инструкция повар	должностная инструкция повара
449747	должностной доу инструкция повар шеф	должностная инструкция шеф-повара доу
449747	ita должностной инструкция повар	должностная инструкция ita повара
527428	доу и ооп основа приказ разработка фгос фоп	приказ о разработке ооп доу на основе фоп и фгос
527428	введение доу приказ фоп	приказ о введении фоп в доу
527428	внедрение группа и приказ рабочий создание фаоп фоп	приказ о создании рабочей группы по внедрению фаоп и фоп до
527428	доу обучение переход приказ фоп	приказ о переходе доу на обучение по фоп
527428	группа доу переход приказ рабочий создание фоп	приказ о создании рабочей группы в доу по переходу фоп
527428	дорожный карта ооп приказ разработка с соответствие утверждение фоп	приказ об утверждении дорожной карты по разработке ооп в соответствии с фоп
527428	график детский и обучение переход план приказ сад фоп	приказ о переходе детского сада на обучение по фоп и план-график
449718	аттестат выдача дубликат и приказ приложение	приказ о выдаче дубликата аттестата и приложения
449718	аттестат выдача дубликат приказ	приказ на выдачу дубликата аттестата
449718	выдача дубликат приказ	приказ о выдачи дубликата
449738	выписка протокол	выписка из протокола
449738	выписка педсовет протокол	выписка из протокола педсовета
449740	оформление протокол	оформление протокола
449740	оформление педсовет протокол	оформление протокола педсовета
449740	оформлять протокол	как оформить протокол
449742	день приказ россия	приказ день россии
449742	12 июнь приказ	приказ 12 июня
449742	12 график детский июнь образец приказ работа сад	образец приказа о графике работы детского сада 12 июня
449742	график день празднование приказ работа россия с связь	приказ о графике работы в связи с празднованием дня россии
457974	2022 44 год должностной контрактный регламент управляющий фз	должностной регламент контрактного управляющего 44-фз 2022 год
457974	2022 год должностной инструкция контрактный управлять	должностная инструкция контрактного управляющего на 2022 год
457974	должностной инструкция контрактный управляющий	должностные инструкции контрактного управляющего
458602	детский документ приемка сад	документы к приемке детского сада
458602	год документ доу какой новый оформлять приемка учебный	какие документы оформить в доу для приемки к новому учебному году
458602	год новый подготовка учебный	подготовка к новому учебному году
458602	2023 2024 год готовность оценка учебный	оценка готовности к 2023-2024 учебному году
458602	новый приемка требование	новые требования по приемке
458602	нуг оу подготовка приемка	подготовка оу к приемке к нуг
458602	приемка школа	приемка школы
527447	переход план фоп	фоп до переход план
527447	внедрение дорожный карта фоп	дорожная карта внедрению фоп
527447	внедрение график план фоп	план-график внедрения фоп до
527447	график деятельность непосредственный образовательный осуществление переход план полный применение с фоп	план-график по переходу к осуществлению образовательной деятельности с непосредственным полным применением фоп до
527447	введение детский дорожный карта сад фоп	дорожная карта по введению фоп в детском саду
527447	дорожный карта ооп основа разработка фоп	дорожной карта по разработке ооп на основе фоп
573045	музей открытие приказ	приказ об открытии музея
573045	музей назначение приказ руководитель школьный	приказ о назначении руководителя школьного музея
