TemplateID	LmQuery	Query
476406	игра новогодний	новогодние игры
476406	год группа новый подготовительный	новый год подготовительная группа
476406	новогодний праздник	новогодний праздник
476496	диагностический доу карта логопункт	диагностические карты на логопункте в доу
476496	диагностика нарушение речевой	диагностика речевые нарушения
476496	диагностика логопед	диагностика логопеда
476496	карта обследование речевой	речевая карта обследования
478835	анализ аооп освоение	анализ освоения аооп до
478835	анализ аооп дошкольник освоение	анализ освоения аооп дошкольниками
478835	аооп выполнение год конец проанализировать учебный	как проанализировать выполнение АООП в конце учебного года
478512	аттестация кадр ответственный приказ	приказ об ответственных за аттестацию кадров
478512	аттестация должность доо занимать приказ соответствие	приказ по аттестации на соответствие занимаемой должности в доо
477624	доо и игра игрушка народный неделя сценарий	сценарий недели народных игр и игрушек в доо
477624	атрибут детский игра конкурс народный педагог положение проведение сад смотр среди	положение о проведении смотра-конкурса среди педагогов детского сада атрибут для народной игры
477624	возраст доу игра народный перечень подвижный программа рекомендовать русский	перечень русских народных подвижных игр, рекомендуемых программой по возрастам в доу
477624	игра использование контроль народный	контроль использования народных игр
478768	год доу приказ циклограмма	циклограмма приказов доу на год
478768	безопасность назначение ответственный приказ противопожарный	приказ о назначении ответственного за противопожарную безопасность
478768	2022 год детский новый подготовка приемка приказ сад учебный	приказ о подготовке к приемке детского сада к новому учебному году 2022
478768	возникновение и отношение оформление порядок прекращение приказ приостановление утверждение	приказ об утверждении порядок оформления возникновения, приостановления и прекращения отношений
478768	доу организация питание приказ	приказ об организации питания в доу
478768	положение приказ утверждение	приказ об утверждении положения
478768	антирерореервое заседание ппк приказ	приказ об антирерореервое заседание ппк
478768	аннулирование ооп приказ приказ программа	приказ об аннулировании приказа по программе ооп
478768	антитеррор приказ	приказы по антитеррору
478768	выпускник доу отчисление приказ	приказ об отчислении выпускников доу
478768	бракеражный доу комиссия приказ создание	приказ о создании бракеражной комиссии в доу
478768	мытье окно приказ	приказ на мытье окон
478857	гкп программа	программа гкп
478857	адаптация программа	программа адаптации
480207	доу инструктор перспективный план физкультура	перспективный план инструктора по физкультуре в доу
480207	годовой инструктор план физ	годовой план физ инструктора
480207	инструктор план пункт работа физ	пункты плана работы физ инструктора
480207	инструктор культура план физический	план инструктора по физической культуре
482265	2020 воздух и прогулка санпина температура требование	требования к прогулке и температуре воздуха в санпинах 2020
482265	прогулка продолжительность	продолжительность прогулки
482265	15 15 15 7 более более ветер ветер воздух воздух и и м минус минус не низкий низкий проводиться прогулка прогулка продолжительность с с с скорость скорость сокращаться температура температура	при температуре воздуха ниже минус 15°с и скорости ветра более 7 м/с продолжительность прогулки сокращается. прогулка не проводится при температуре воздуха ниже минус 15°с и скорости ветра более 15
482265	детский новый проведение прогулка сад санпин требование	требования к проведению прогулки в детском саду по новому санпину
482266	прогулка составной часть	составные части прогулки
482266	прогулка структура	структура прогулки
480106	2022 2023 год год перспективный план психолог работа учебный	перспективный план работы на год для психолога на 2022-2023 учебный год
480106	план психолог работа	план работы психолога
480106	доу календарный планирование психолог	календарное планирование психолога доу
481278	доу доу и педагог преемственность проект психолог школа	проект педагога-психолога доу по преемственности доу и школы
481278	доо план работа со школа	план работы доо со школой
481278	детский и преемственность сад школа	о преемственности детского сада и школы
481278	преемственность с школа	преемственность с школой
481278	со сотрудничество школа	сотрудничество со школой
481278	новый фгос школа	новый фгос в школах
481278	и план преемственность работа школа	план работы по преемственности школы и для
481278	доу и работа школа	работа доу и школы
481224	конкурс осенний поделка положение	положение о конкурсе осенних поделок
481224	золотой осень положение	положение золотая осень
481782	инструктор физ	физ инструктор
481782	гигиенический должностной доу инструктор обучение обязанность	должностные обязанности инструктора по гигиеническому обучению доу
481782	ведение документация инструктор физо	Ведения документации инструктором по ФИЗО
481782	инструктор тема физкультура	темы инструктора по физкультуре
481782	быть группа должно инструктор культура сколько ставка физический	сколько должно быть групп у инструктора по физической культуре на ставку
481782	инструктор переподготовка физический	переподготовка инструктора по физической
481782	инструктор культура профстандарт физический	профстандарт инструктора по физической культуре
481782	инструктор	инструктор
481782	инструктор физо	инструктор по физо
482287	детский прогулка сад	прогулка в детском саду
482287	деский методический организация прогулка рекомендация сад	методические рекомендации по организации прогулки в деском саду
482724	день индивидуальный карта наблюдение педагог работа ребенок режим с	карта наблюдения за индивидуальной работой педагога с детьми в режиме дня
482724	во время день наблюдение педагог работа режим	наблюдение за работой педагога во время режима дня
482724	день контроль педагог работа ребенок режим с	контроль за работой педагога с детьми в режиме дня
482725	день индивидуальный карта наблюдение педагог работа ребенок режим с	карта наблюдения за индивидуальной работой педагога с детьми в режиме дня
482725	во время день наблюдение педагог работа режим	наблюдение за работой педагога во время режима дня
482725	день контроль педагог работа ребенок режим с	контроль за работой педагога с детьми в режиме дня
482728	день доу приказ режим утверждение	приказ об утверждении режима дня в доу
482728	день доу период приказ режим теплый	приказ на режим дня теплый период в доу
482728	день приказ режим	приказ о режиме дня
482425	кабинет контроль логопед план	план контроля кабинета логопеда
482425	кабинет карта контроль логопед	карта контроля кабинета логопеда
482425	кабинет контроль логопед учитель	контроль кабинета учителя-логопеда
482426	кабинет контроль логопед план	план контроля кабинета логопеда
482426	кабинет карта контроль логопед	карта контроля кабинета логопеда
482426	кабинет контроль логопед учитель	контроль кабинета учителя-логопеда
482434	журнал занятие логопедический посещаемсоти	журнал посещаемсоти логопедических занятия
482434	доу журнал логопед	журнал логопед в доу
482269	планирование прогулка	планирование прогулки
482269	осень прогулка тематика	тематика прогулок на осень
482269	доу планировать подробно прогулка	как планировать прогулки в доу подробно
482278	доо прогулка территория	прогулки за территорией ДОО
482278	лето организация прогулка	организация прогулки летом
482278	и лето планировать провожать прогулка ребенок с	как планировать и проводить прогулки с детьми летом
482279	лето организация прогулка	организация прогулки летом
482279	картотека лето прогулка	картотека прогулок летом
482279	доо прогулка территория	прогулки за территорией ДОО
482279	безопасность летний памятка прогулка	памятки о безопасности летних прогулок
485846	родительский сентябрь собрание	родительское собрание в сентябре
485846	год начало родительский собрание	родительское собрание в начале года
485846	детский организовывать первый родительский сад собрание	как организовать первое родительское собрание в детском саду
485847	групповой родитель собрание	групповое собрание родителей
485847	групповой доу планирование родительский собрание	планирование групповых родительских собраний в доу
485849	доу итоговый общий родительский собрание	итоговое общее родительское собрание в доу
485849	май родительский собрание	родительское собрание в мае
485849	1 итоговый младший родительский собрание	родительское собрание итоговое в 1 младшей
485850	протокол родительский собрание	протокол родительских собраний
485850	2021 2022 год доу протокол родительский собрание	родительские собрание в доу 2021-2022 год протоколы
485622	день мать проведение рекомендация	рекомендации к проведению дня матери
485622	день мама	день мам
485622	день мать ноябрь	день матери в ноябре
485626	акция день ко мать	акция ко дню матери
485626	и любовь нежность прикосновение	прикосновение любви и нежности
485852	контроль проведение собрание	контроль проведения собрания
485852	контроль родительский собрание	контроль родительского собрания
485852	группа контролировать проведение собрание	как контролировать проведение собраний в группах
485853	приглашать родитель собрание	как пригласить родителей на собрание
485853	образец приглашение	образец приглашения
485892	общий родительский собрание сценарий	родительское собрание общее сценарий
485892	общий организация родительский собрание	организация общего родительского собрания
485900	приказ проведение родительский собрание	приказ о проведении родительских собраний
485900	приказ собрание	приказ о собрании
485821	день ко мать методист приказ	приказ ко дню матери для методиста
485821	день ко мать мероприятие образец приказ проведение	образец приказа о проведении мероприятий ко Дня матери
485821	день мать неделя приказ тематический	приказ по тематической неделе к дню матери
485018	воспитание консультация программа	консультация программа воспитания
485018	год доу консультация начало педагог учебный	консультации для педагогов доу в начале учебного года
485018	консультация методический педагог	методические консультации педагогов
485018	воспитатель консультация ноябрь план старший	план консультации старшего воспитателя на ноябрь
485018	консультация месяц	консультации месяца
485018	воспитатель год консультация педагог старший течение	консультации для педагогов в течении года от старшего воспитателя
486536	детский контроль сад система	система контроля в детском саду
486536	вид контроль	виды контроля
486536	деятельность доо контрольный организация	организация контрольной деятельности в доо
486535	детский контроль сад система	система контроля в детском саду
486535	деятельность доо контрольный организация	организация контрольной деятельности в доо
486535	контроль система	система контроля
486540	родительский собрание сценарий	сценарий родительского собрания
486540	какой родительский собрание форма	родительское собрание в какой форме
486540	доу родительский собрание	родительское собрание в доу
486540	группа родительский собрание средний	родительское собрание в средней группе
488833	график контроль план	план-график контроля
488833	график доу контроль	график контроля доу
488833	2023 2024 доу контроль	контроль в доу на 2023-2024
488833	2022 2023 годовой контроль план	годовой план контроля 2022-2023
488833	воспитательный контроль методический план работа	план контроля воспитательно методической работы
488833	2023 2024 внутрисадовский контроль план	план внутрисадовского контроля на 2023-2024
488833	вск план	план вск
488833	внутренний контроль план	план внутреннего контроля
488478	наставничество программа	программа по наставничеству
488478	доо наставничество программа	программа наставничества в доо
488478	модель наставничество программа целевой	программа целевой модели наставничества
490706	анализ воспитанник паспорт семья социальный	анализ социальных паспортов семей воспитанников
490706	паспорт ребенок социальный	социальный паспорт ребенка
490706	дошкольник образец паспорт социальный	социальный паспорт дошкольника образец
490706	дс образец семья соцпаспорт	соцпаспорт семьи образец для дс
490015	взаимодействие критерий оценка родитель с	критерии оценки взаимодействия с родителями
490015	анализ работа родитель с	анализ работы с родителями
490015	анкетирование родитель справка	справка анкетирование родителей
490015	анкета воспитательный доу работа родитель удовлетворенность	анкета для родителей по удовлетворенностью воспитательной работой в доу
490015	анкета качество образование родитель удовлетворенность	анкета родителей по удовлетворенности качеством образования
490015	анкета ооп родитель	анкета для родителей по ооп
489361	возраст диагностика критерий ранний	критерии диагностики в раннем возрасте
489361	2 группа диагностика мл	диагностика 2 мл.группы
489361	возраст диагностика проводить ранний ребенок	как провести диагностику детей раннего возраста
489361	19 2022 возраст диагностика проводить ранний ребенок редакция янва	как провести диагностику детей раннего возраста редакция 19 янв 2022
490024	взаимодействие год группа дистанционный педагог план работа родитель с творческий учебный	план работы творческой группы педагогов по дистанционному взаимодействию с родителями на учебный год
490024	взаимодействие дистанционный план родитель с	дистанционный план взаимодействия с родителями
492864	грамотность доу педагог функциональный	функциональная грамотность педагогов в доу
492864	грамотность дошкольник методический педагог развитие сопровождение функциональный	методическое сопровождение педагогов по развитию функциональной грамотности у дошкольников
492868	грамотность доо дорожный карта функциональный	дорожная карта по функциональной грамотности доо
492868	грамотность план работа функциональный	план работы по функциональной грамотности
491038	педсовет приказ проведение	приказ о проведении педсовета
491038	возраст дошкольный занятие и любознательность педсовет подготовка приказ проведение ребенок формирование	приказ о проведении и подготовке педсовета формирование любознательности у детей дошкольного возраста на занятиях.
491060	дс посящение юпид	посящение в юпид в дс
491060	отряд юид	отряд юид
491060	детский сад юпид	юпид в детском саду
491060	детский организация отряд сад юпид	организация отряда юпид в детском саду
491059	положение юпид	положение по юпид
491059	инспектор пдд положение посвящение юный	посвящение в юные инспектора пдд положение
491059	движение дорожный инспектор положение помощник юный	положение о юных помощниках инспекторах дорожного движения
493887	уклад	уклад
493887	воспитание доу примерный программа уклад	примерный уклад доу в программе воспитания
493887	воспитание программа уклад	уклад в программу воспитания
491381	расположение россия требование флаг	требование к расположению флага россии
491381	герб государственный другой и правило размещение россия символ среди флаг	правила размещения государственных символов россии среди других флагов и гербов
491381	оформление символ уголок	оформление уголка символов
491381	герб и размещать стенд флаг	как правильно разместить флаг и герб на стенде
491391	герб государственный день	день государственного герба
491391	герб день	день герба
491391	герб государственный день рф	день государственного герба рф
494148	зима прогулка режим температурный	температурный режим прогулок зимой
494148	зимний период прогулка	прогулки в зимний период
493301	документация ппк	документации ппк
493301	документ ппк	документы к ппк
493302	график заседание ппк	график заседания ппк
493302	год график ппк	ппк - график на год
493302	график доу ппк работа	график работы ппк в доу
493302	график доу заседание ппк	график заседаний ппк доу
493303	журнал заседание и оо ппк ппк прошедший ребенок учет	журнал учета заседаний ппк и детей, прошедших ппк оо
493303	журнал ппк	журналы ппк
493304	инструктаж ппк	инструктаж ппк
493304	выполнение инструктаж обязанность ппк функциональный член	инструктаж членов ппк по выполнению функциональных обязанностей
493306	объяснять ппк родитель	как объяснить родителям о ппк
493306	ппк работа разъяснение родитель	разъяснения для родителей о работе ППк
493306	ппк работа родитель с собрание	собрание с родителями о работе ППк
493309	ппк работа	работа ппк
493309	детский консилиум новый обязательный разъяснение сад	разъяснения о новом обязательном консилиуме детского сада
491380	еженедельный поднятие положение традиция флаг	положение о традиции еженедельного поднятия флага
491380	поднятие флаг	поднятие флага
492835	грамотность создание условие формирование функциональный	создание условий по формированию функциональной грамотности
492835	грамотность доу ребенок функциональный	функциональная грамотность ребенка доу
492835	грамотность дошкольник игра посредством развивать ролевой сюжетный функциональный	развивать функциональную грамотность дошкольников посредством сюжетно-ролевых игр
492835	грамотность функциональный	функциональная грамотность
493413	воспитание доо дошкольник контроль нравственный патриотический состояние тематический	тематический контроль состояние нравственно-патриотического воспитания дошкольников в доо
493413	воспитание контроль патриотический план тематический	план тематического контроля по патриотическому воспитанию
493413	доу нравственный патриотический проверка тематический чувство	тематическая проверка нравственно-патриотических чувств в доу
493413	воспитание дошкольник контроль нравственный организация патриотический подход работа современный тематический условие фгос	тематический контроль современные подходы к организации работы по нравственно-патриотическому воспитанию дошкольников в условиях фгос до
493415	диагностика психологический родитель согласие	согласие родителей на психологическую диагностику
493415	заявление ппк	заявление на ппк
493351	консилиум педагогический протокол психолого составлять	как составить протокол психолого-педагогического консилиума
493351	1 образец ппк протокол	образец протокола ппк № 1
493351	3 итоговый ппк протокол	протокол 3 итоговое ппк
493363	2022 2023 год ппк приказ утверждение уч	приказ об утверждении ппк на 2022-2023 уч. год
493363	год доу ппк приказ создание	приказ о создании ппк в доу на год
493363	доу ппк приказ	приказ по ппк в доу
493363	консилиум педагогический приказ психолого создание	приказ о создании психолого-педагогического консилиума
493343	заседание ппк	заседание ппк
493343	заседание консилиум медико педагогический первый психолого	первое заседание психолого - медико-педагогического консилиум
493343	итоговый ппк	ппк итоговый
493343	заседание начинать ппк председатель	как начать заседание ппк председателю
493325	отчет ппк	ппк отчет
493325	анализ итоговый педсовет ппк работа	анализ работы ппк на итоговом педсовете
493370	заключение ппк	ппк заключение
493370	доу заключение коллегиальный консилиум педагогический психолого	коллегиальное заключение психолого педагогического консилиума в доу
493370	заключение консилиум педагогический психолого	заключение психолого-педагогического консилиума
497447	воспитатель квест конкурс	квест-конкурс для воспитателей
497447	квеста педагог	квесты для педагогов
498161	доо квеста	квесты в доо
498161	квеста подготовка	подготовка к квесту
498161	группа игра квест старший	квест игра старшая группа
498161	квеста ребенок с	Квесты с детьми
498161	игра квест	квест игра
498161	квест участник	участники квеста
498168	грамотность занятие финансовый	занятия финансовая грамотность
498168	игра квест финграмотность	квест-игра по финграмотности
498168	грамотность квест финансовый	квест по финансовой грамотности
497824	год новый приказ утренник	приказ об утренниках на новый год
497824	новогодний приказ проведение утренник	приказ о проведении новогодних утренников
497824	график детский новогодний праздник приказ проведение сад	приказ о проведении новогодних праздников в детском саду график
497811	окно положение сказка снежный	положение снежная сказка на окне
497811	конкурс новогодний окно оформление	конкурс новогоднее оформление окон
497832	календарь ожидание праздник	календарь ожидания праздника
497832	адвент календарь	адвент календарь
497676	день доу конституция рф	день конституции рф в доу
497676	день ко конституция сценарий	сценарий ко дню конституции
497676	12 декабрь день конституция	12 декабря день конституции
497678	отчет полугодовой составлять	как составить полугодовой отчет
497678	методист отчет полугодие	отчет методиста за полугодие
497679	аналитический отчет полугодие психолог	аналитический отчет психолога за полугодие
497679	аналитический отчет педагог полугодовой психолог	полугодовой аналитический отчет педагога-психолога
498070	игра квест летний поиск цветок	квест-игра в поисках летних цветов
498070	квест патриотический ребенок	Патриотический квест для детей
498070	квеста труд	Квесты о труде
498028	выставка и новогодний ребенок родитель совместный творчество тематика	выставка совместного творчества детей и родителей на новогоднюю тематику
498028	конкурс новогодний поделка положение	положение о конкурсе новогодних поделок
498028	выставка герой новогодний положение	положение выставки новогодние герои
498028	год и новый поделка положение ребенок родитель	положение о поделках к новому году между родителями и детьми
499817	конкурс костюм положение хороший	положение о конкурсе на лучший костюм
499817	конкурс костюм	конкурс костюма
499817	конкурс костюм маскарадный	конкурс маскарадного костюма
499797	группа постройка снежный среди	снежные постройки среди групп
499797	зимний постройка снег	зимние постройки из снега
500232	волонтерский движение доу	волонтерское движение в доу
500232	волонтер дошкольник	дошкольники - волонтеры
500232	волонтерство	волонтерство
500277	данные данный обработка персональный согласие	согласие на обработку персональных данных данных
500277	данные обработка персональный родитель согласие	согласие родителей на обработку персональных данных
500277	заявление родитель	заявление для родителей
500510	буклет зима кормить птица родитель чем	буклет для родителей чем кормить птиц зимой
500510	буклет зимовать помощь птица родитель	буклет для родителя о помощи зимующим птицам
500510	буклет зима птица	буклет как помочь птицам зимой
500974	дефектолог доу программа учитель	программа учителя дефектолога доу
500974	дефектолог программа рабочий учитель	рабочая программа учителя-дефектолога
500982	аналитика дефектолог	аналитика дефектолога
500982	дефектолог деятельность доу самоанализ учитель	самоанализ деятельности учителя дефектолога доу
500982	годовой дефектолог отчет учитель	годовой отчет учителя -дефектолога
500982	аналитический дефектолог справка учитель	аналитическая справка учителя-дефектолога
500983	дефектолог план работа	план работы дефектолога
500983	дефектолог план учитель	план учителя дефектолога
500983	год дефектолог план работа учебный учитель	план работы учителя-дефектолога на учебный год
500983	дефектолог перспективный план учитель	учитель-дефектолог перспективный план
500984	карта ребенок эволюционный	Эволюционная карта ребенка
500984	дефектолог карта	карта дефектолога
500476	кормушка положение птица хороший	положение на лучшую кормушку для птиц
500476	конкурс кормушка положение проведение хороший	Положение о проведении конкурса на лучшею кормушку
499730	год конкурс новый смотр	смотр-конкурс к новому году
499730	конкурс новогодний оформление положение	положение о конкурсе новогоднего оформления
499775	воздух новогодний новогодний свежий сказка сценарий утренник	сценарий новогоднего утренника на свежем воздухе новогодняя сказка
499775	год новый сценарий утренник	сценарии утренников к новому году
499791	занятие зима познавательный ребенок с	познавательные занятия с детьми зимой
499791	время год занятие зима	время года зима занятие
499791	занятие зима зима	занятия зима зима
499863	елка	елка
499863	год новый оформлять рппс	как оформить рппс к новому году
500365	год новый окно украшение	украшение окон на новый год
500365	новогодний окно	новогодние окна
500365	окно оформление	оформление окон
500275	проведение результат утренник	результаты проведения утренников
500275	итоговый справка утренник	справка об итоговых утренниках
500275	аналитический итог справка утренник	аналитическая справка по итогам утренника
500275	возрастной группа итог новогодний организация проведение справка утренник	справка по итогам организации проведения новогодних утренников в возрастных группах
500442	акция зимний приказ птица	зимняя акция птицы приказ
500442	акция покормить приказ природоохранный проведение птица	приказ о проведении природоохранной акции покормите птиц
500458	акция доо зимовать положение помощь природоохранный проведение птица	положение о проведении в доо природоохранной акции помощь зимующим птицам
500458	зима конкурс плакат покормить положение птица	положение конкурса плакатов покормите птиц зимой
500932	дефектолог	дефектолог
500932	дефектолог положение работа учитель	положение о работе учителя дефектолога
500937	дефектолог документ какой разрабатывать	какие документы разработать дефектологу
500937	дефектолог документация доу учитель	документация учителя дефектолога доу
501766	интернет размещение сеть согласие фотографий2	согласие на размещение фотографий2 в сети интернет
501766	видео и образец родитель согласие съемка фото	образец согласия родителей на фото и видео съемку
