bot	sys	pubid	text	templateId	templateText	timestamp	etalon_text
kuber	8.0	67	Нужно ли проводить инструктажи по охране труда лицам, которые обучились в учебном центре?	463350	Обучение охране труда, которое проходят работники в учебном центре, не заменяет инструктаж по охране труда. Далее см. https://1otruda.ru/#/document/12/428775/actual/	2024-01-12T07:13:36.743	проводить инструктаж работник он обучать специализированный центр
kuber	8.0	68	Какие организационные мероприятия указать по строке № 19 в отчете 1-Т Условия труда7	580539	Отчитайтесь по охране труда в Росстат в 2024 году по двум отчетам:1-Т (условия труда);7-травматизм.Заполните формы в конструкторе Системы и получите готовые файлы, которые подгрузите на сайте Росстата.По приложению к форме № 7-травматизм отчитываться в 2024 году не нужно. Вот ссылка по вашему вопросу https://vip.1otruda.ru/#/document/16/144266/actual/	2024-01-12T07:22:00.804	значить организационный мероприятие охрана труд отчет 7 травматизм
kuber	8.0	67	Здравствуйте нужен перечень ежегодных приказов по охране труда в организации	549486	Проверьте по чек-листу, все ли документы по охране труда есть в вашей организации. Далее см. https://1otruda.ru/#/document/16/139396/actual/	2024-01-12T07:33:40.666	перечень локальный документ охрана труд
kuber	8.0	67	Добрый день.Какова периодичность осмотра лестниц и стеллажей?	580413	Скачайте шаблон приказа о назначении ответственных лиц за эксплуатацию переносных лестниц и стремянок. Подробнее смотрите https://1otruda.ru/#/document/118/115707/actual/	2024-01-12T07:46:21.805	приказ назначение ответственный эксплуатация лестница
kuber	8.0	196	нужно ли отправить работника на медосмотр после выхода из  декретного отпуска	461485	По Порядку № 29н работников, которые работают на компьютерах, нужно направить на медосмотр, только если они выполняют работы, которые перечислены в разделе VI приложения к Порядку № 29н. Подробнее см. https://ot.action360.ru/#/document/12/428420/actual/	2024-01-12T07:51:48.064	медосмотр весь офисный работник
kuber	8.0	68	какие требования есть к испытанию стеллажей?	579281	Часть СИЗ можно испытывать самостоятельно, другие – в специализированных лабораториях. Вот ссылка по вашему вопросу https://vip.1otruda.ru/#/document/86/672519/actual/	2024-01-12T07:59:20.404	где проводить испытание сизый
kuber	8.0	196	Форма журнала для целевого инструктажа	432370	Скачайте шаблон журнала учета противопожарных инструктажей. Ссылка по вашему вопросу https://ot.action360.ru/#/document/118/95023/actual/	2024-01-12T08:16:10.658	форма журнал учет инструктаж пожарный безопасность
kuber	8.0	68	как оформляется программа для повторного и первичного инструктажа по ОТ	464846	В справочнике – более 400 программ первичного и повторного инструктажей по охране труда. Подробнее смотрите https://vip.1otruda.ru/#/document/16/124738/actual/	2024-01-12T08:38:44.043	программа первичный повторный инструктаж рабочий комплексный обслуживание и ремонт
kuber	8.0	200	Добрый день! Нужно ли сдавать статистический отчет по форме 1-Т(условия труда) детской городской больнице?	580554	Сведения о состоянии условий труда и компенсациях на работах с вредными и (или) опасными условиями труда подайте в Росстат с первого рабочего дня по 21 января 2024 года. Смотрите подробнее https://plus.1otruda.ru/#/document/86/685783/actual/	2024-01-12T09:03:10.681	отчет т 1 условие труд 2021
kuber	8.0	68	Добрый день! нужно ли работнику согласно СОУТ с фактором 3.1 выдавать молоко?	457690	Молоко выдавайте сотрудникам, которые работают с вредными условиями труда. Ссылка по вашему вопросу https://vip.1otruda.ru/#/document/16/122838/actual/	2024-01-12T09:11:15.637	изменение с 1 сентябрь 2022 молоко
kuber	8.0	68	Надо ли ознакамливать с СУОТ руководителей подразделений, технического директора, энергетика и т.д.?	551358	Руководителей и специалистов обучите требованиям охраны труда и проверку знания в течение 60 календарных дней с момента приема на работу или перевода на другую работу (п. 62 Порядка обучения № 2464). Смотрите подробнее https://vip.1otruda.ru/#/document/86/630273/actual/	2024-01-12T09:49:02.911	с какой периодичность проходить обучение охрана труд руководитель структурный подразделение и какой объем
kuber	8.0	68	нужен ли приказ если сотрудника отправили на обучение	556441	С 1 сентября 2022 года регулирует обучение по охране труда Порядок, утвержденный постановлением Правительства от 24.12.2021 № 2464. Подробнее смотрите https://vip.1otruda.ru/#/document/16/140392/actual/	2024-01-12T10:03:58.022	1 29 новый приказ обучение
kuber	8.0	68	Специалист по ОТ должен сдавать 2 вида отчета или есть еще какие либо отчеты?	523538	Кому присваивают. На II группу готовят работников, которые не имеют прямого отношения к электроустановкам. Ссылка по вашему вопросу https://vip.1otruda.ru/#/document/86/585786/actual/	2024-01-12T10:27:12.184	кто должный сдавать 2 группа электробезопасность
kuber	8.0	68	Подскажите, пожалуйста, должен ли специалист по охране труда проходить тестирование в ЕИСОТ	582954	Минтруд разместил в открытом доступе 4000 вопросов для самоподготовки к тестированию в ЕИСОТ. Подробнее смотрите https://vip.1otruda.ru/#/document/86/689490/actual/	2024-01-12T10:33:02.304	тестирование охрана труд еисот
kuber	8.0	200	Добрый день, является ли личная медицинская книжка фактом прохождения мед.осмотра по приказу 29н?	579708	Медкнижку выдают сотрудникам, если их деятельность связана (п. 2 приложения 2 приказа Минздрава от 18.02.2022 № 90н):с оборотом продуктов питания и питьевой воды;воспитанием и обучением детей;коммунальным и бытовым обслуживанием населения. Подробнее в материале https://plus.1otruda.ru/#/document/86/683884/actual/	2024-01-12T11:21:06.360	личный медицинский книжка
kuber	8.0	200	подскажите вакцинация от кори должен контролировать СОТ? на каком основании?	568270	Обязательную вакцинацию от гриппа проводят работникам, которые заняты в определенных сферах деятельности и входят в группы повышенного риска. Далее см. https://plus.1otruda.ru/#/document/12/413402/actual/	2024-01-12T11:22:20.081	какой организация вакцинация грипп обязательный
kuber	8.0	67	Нужно ли проводить внеплановую СОУТ на декларированных местах если поменялся фактический адрес	580761	Проведите внеплановую специальную оценку условий труда, если создали новые рабочие места, изменили технологический процесс, заменили оборудование, получили предписание ГИТ, были несчастные случаи, изменили материалы для работы или СИЗ работников. Подробнее смотрите https://1otruda.ru/#/document/86/686019/actual/	2024-01-12T11:49:06.493	соут изменяться адрес
kuber	8.0	67	меня конкретный вопрос интересует про декларированные места	580789	СОУТ действует бессрочно на задекларированных рабочих местах, если на них не произошел НС, не нарушили требования ОТ и у работника не выявили профзаболевание (п. 5 ст. 11 Закона № 426-ФЗ). Подробнее смотрите https://1otruda.ru/#/document/86/686110/actual/	2024-01-12T11:49:44.810	проводить соут декларировать место
kuber	8.0	68	Подскажите, для дистанционников проводится СОУТ?	463355	Инструктажи по охране труда в дистанционным работникам проводить не нужно. Смотрите подробнее https://vip.1otruda.ru/#/document/12/428751/actual/	2024-01-12T11:50:44.682	инструктаж дистанционник
kuber	8.0	68	"Скажите пожалуйста, испытанию подлежат только приставные лестницы"" Приставные стремянки не испытаваются? Спасибо."	463044	Испытывайте деревянные лестницы раз в полгода, а металлические – 1 раз в год. Для этого разработайте собственные правила с помощью РД 34.03.204 и технической документации на лестницы.В рекомендации читайте:Какие документы оформить для испытанияКак проводить испытанияЧто сделать после испытания Подробнее смотрите https://vip.1otruda.ru/#/document/16/73847/actual/	2024-01-12T11:51:55.791	испытание лестница стремянка
kuber	8.0	200	Здраствуйте! Скажите журнал по учёту инструктажей по действиям по чрезвычайным ситуациям нужно прошивать?	36646	Журнал понадобится при проведении инструктажа по постановлению Правительства от 18.09.2020 № 1485. Далее читайте https://plus.1otruda.ru/#/document/118/78665/actual/	2024-01-12T12:34:41.690	образец заполнение журнал инструктаж действие чрезвычайный
kuber	8.0	67	Добрый день! Можно ли заключить коллективный договор -сроком на 5 лет?	422617	Наряд-допуск можно выдавать на одну смену или на весь период выполнения непрерывных работ. Подробнее в материале https://1otruda.ru/#/document/12/413531/actual/	2024-01-12T12:56:41.980	срок действие наряд допуск не более 5 день
kuber	8.0	200	всех ли в организации заносить в реестр обученных	540937	Для внесения информации в Реестр обученных по охране труда лиц (далее – Реестр обученных) в главном меню личного кабинета работодателя по охране труда нажмите на вкладку «Обучение по охране труда» и выберите «Реестр обученных лиц». Далее см. https://plus.1otruda.ru/#/document/86/611955/actual/	2024-01-12T13:02:55.811	минтруд заносить реестр обученный
kuber	8.0	79	Здравствуйте. Прошли регистрацию в реестре Минтруда - обучение силами своей организации.  Ответ  где узнать?	540936	Если работодатель принял решение обучать работников охране труда внутри организации, достаточно уведомить Минтруд об этом решении. Ссылка по вашему вопросу https://budget.1otruda.ru/#/document/86/611953/actual/	2024-01-12T13:05:13.682	регистрация соответствующий реестр минтруд
kuber	8.0	200	нужно ли проводить ежегодную проверку знаний по охране труда по программе Б	556477	В состав любой комиссии должны входить не менее трех человек: председатель, заместитель (заместители) председателя, члены комиссии. Подробнее в материале https://plus.1otruda.ru/#/document/86/639310/actual/	2024-01-12T13:16:36.264	комиссия охрана труд проверка знание
kuber	8.0	200	проводят ли ежегодную проверку знаний по охране труда по программе Б	556477	В состав любой комиссии должны входить не менее трех человек: председатель, заместитель (заместители) председателя, члены комиссии. Подробнее в материале https://plus.1otruda.ru/#/document/86/639310/actual/	2024-01-12T13:20:11.419	комиссия охрана труд проверка знание
kuber	8.0	200	с какой периодичность проводят проверку знаний по программе Б	553116	В сервисе – актуальные вопросы для тестирования в ЕИСОТ по программе Б. Базу собирают эксперты Системы, когда проходят тестирование самостоятельно. Подробнее см. https://plus.1otruda.ru/#/document/16/134844/actual/	2024-01-12T13:24:52.900	тестирование программа б
kuber	8.0	67	Мне надо Положение о работе с подрядными организациями в строительной отрасли	463043	Для организации обучения ОТ, разработайте регламент, например, положение о порядке обучения охране труда. Вот ссылка по вашему вопросу https://1otruda.ru/#/document/118/104167/actual/	2024-01-12T13:57:39.997	положение организация обучение охрана с 2022
kuber	8.0	200	какие локальные документы по охране труда должны быть в организации	549486	Проверьте по чек-листу, все ли документы по охране труда есть в вашей организации. Вот ссылка по вашему вопросу https://plus.1otruda.ru/#/document/16/139396/actual/	2024-01-12T14:09:55.842	перечень локальный документ охрана труд
kuber	8.0	68	Добрый день, подскажите может ли со 2 группой по электробезопасности работать в элек	523551	Как присваивают. Если у работника из числа электротехнического персонала есть среднее образование по специальности, то присвоение II группы происходит автоматически. Далее см. https://vip.1otruda.ru/#/document/86/585786/actual/	2024-01-11T05:28:47.840	получать 2 группа электробезопасность
kuber	8.0	68	Добрый день. Подскажите какие существуют правила по охране труда при выполнении взрывных работ?	481824	Правила по охране труда обязательны для организаций и предпринимателей в любых видах деятельности (ст. 214 ТК). Подробнее в материале https://vip.1otruda.ru/#/document/16/118403/actual/	2024-01-11T05:41:25.957	правило охрана труд выполнение электросварочный работа
kuber	8.0	67	Ранее оцененного место по условия СОУТ нет. Вакансии сейчас в СОУТ не прописывают.	580787	Идентификация и измерение вредных и опасных факторов проводят при штатных производственных и технологических процессах на конкретном рабочем месте (п. 15 Методики, утвердил приказом Минтруда от 24.01.2014 № 33н). Ссылка по вашему вопросу https://1otruda.ru/#/document/86/686111/actual/	2024-01-11T06:02:32.337	вакантный место соут или нет проводить
kuber	8.0	68	Доброе утро.Подскажите пожалуйста, как мне записать ся на будущие вебинары?	428294	В разделе «Видео» найдете видеоинструкции, записи вебинаров и онлайн-конференций. Далее читайте https://vip.1otruda.ru/#/document/86/491369/actual/	2024-01-11T06:09:05.844	пропускать вебинар важный охрана труд где я он система
kuber	8.0	196	нужна ли карточка учета выдачи смывающих и обезвреживающих средств	563741	С 1 сентября работодатель учитывает смывающие средства и ДСИЗ в личной карточке учета выдачи СИЗ (п. 47 Правил), но не запрещено завести отдельную карточку. Ссылка по вашему вопросу https://ot.action360.ru/#/document/118/132217/actual/	2024-01-11T06:09:12.585	личный карточка учет выдача смывать и обезвреживать средство
kuber	8.0	200	нормы спецодежды для мойщика-уборщика подвижного состава	563210	Возьмите в работу базу готовых инструкций по охране труда, которые с учитывают требования № 772н. Подробнее см. https://plus.1otruda.ru/#/document/16/141471/actual/	2024-01-11T06:25:52.197	уборщик производственный помещение инструкция
kuber	8.0	68	Добрый день! Какие журналы должны вестись в организации	567767	В организации вне зависимости от сферы ее деятельности и количества работников должны быть формы для регистрации инструктажей, например, журнал регистрации вводного инструктажа, журнал регистрации инструктажей на рабочем месте (п. 86 и п. 87 Порядка обучения № 2464). Подробнее смотрите https://vip.1otruda.ru/#/document/86/474944/actual/	2024-01-11T06:25:53.950	какой журнал охрана труд должный быть организация
kuber	8.0	68	Необходимо ли сдавать Форма № 7-травматизм за 2023 год в Росстат?	580553	Подайте сведения о травматизме на производстве и профессиональных заболеваниях с 20 февраля по 1 марта года, следующего за отчетным. Вот ссылка по вашему вопросу https://vip.1otruda.ru/#/document/86/685784/actual/	2024-01-11T06:46:44.351	отчет т 7 травматизм
kuber	8.0	68	Здравствуйте. Какая группа по электробезопасности у машиниста экскаватора и водителя погрузчика?	567636	Обучите водителя экскаватора внутри организации: программе Б;программе В, если его работа относится к работам повышенной опасности;программе оказанию первой помощи;обучение применению СИЗ, если средства требуют отработки практических навыков. Подробнее см. https://vip.1otruda.ru/#/document/12/494429/actual/	2024-01-11T06:47:50.529	какой программа охрана труд обучать водитель экскаватор
kuber	8.0	68	доброе утро хотелось бы узнать заработал ли мин реестр?	557513	Работодатель обязан вести реестр нормативных правовых актов по охране труда с учетом специфики своей деятельности. Ссылка по вашему вопросу https://vip.1otruda.ru/#/document/118/133060/actual/	2024-01-11T06:48:26.583	обязательно ли вести реестр нпа
kuber	8.0	200	Доброе утро! Кто должен входить в состав комиссии (должности) по расследованию профессиональных заболеваний?	580771	Оформите приказ о создании комиссии по проведению СОУТ. Смотрите подробнее https://plus.1otruda.ru/#/document/86/686011/actual/	2024-01-11T07:28:19.978	кто включать состав комиссия проведение соут
kuber	8.0	68	Доброго времени суток, прошу помочь в разработке карты оценки рисков для машиниста гусеничного погрузчика	397846	Пример карты оценки профессиональных рисков понадобится при проведении оценки рисков в организации. Смотрите подробнее https://vip.1otruda.ru/#/document/118/90341/actual/	2024-01-11T07:31:39.223	карта профессиональный риск водитель погрузчик
kuber	8.0	68	Добрый день! Подскажите период действия удостоверения по ОТ, выданного комиссией организации	551360	Обучение действует до окончания срока документов, которые подтверждают проверку знания у работников по Порядку обучения № 1/29. Ссылка по вашему вопросу https://vip.1otruda.ru/#/document/12/482644/actual/	2024-01-11T07:33:27.421	удостоверение охрана труд срок действие новый правило
kuber	8.0	68	Добрый день. Как определить класс защиты средства индивидуальной защиты рук	562079	Определите классы защиты для СИЗ от воздействия:воды;растворов кислот;пониженных температур в зимний период года;искр и брызг расплавленного метала;нефти и нефтепродуктов;нетоксичной пыли.Определите классы защиты для:сигнальной одежды;диэлектрических перчаток;фильтрующих полумасок.Воспользоваться сервисом-навигатором по классам защиты и эксплуатационным уровням СИЗ Смотрите подробнее https://vip.1otruda.ru/#/document/16/140697/actual/	2024-01-11T07:43:32.180	определять класс защита средство индивидуальный защита
kuber	8.0	67	Что делать, если сотрудник отсутствует на работе, а его необходимо обучить по охране труда?	467349	Если утерян журнал вводного инструктажа, составьте акт об утере, издайте приказ об оформлении нового журнала и оформите новый журнал. Ссылка по вашему вопросу https://1otruda.ru/#/document/12/431641/actual/	2024-01-11T07:47:08.013	делать утерять журнал охрана труд
kuber	8.0	68	В каком климатическом регионе находится Крым?	549662	В России пять климатических поясов: первый, второй, третий, четвертый и особый. Вот ссылка по вашему вопросу https://vip.1otruda.ru/#/document/12/480669/actual/	2024-01-11T08:56:24.448	какой бывать климатический пояс
kuber	8.0	68	кому и как присвоить 2 группу по электробезопасности комиссией предприятия	523538	Кому присваивают. На II группу готовят работников, которые не имеют прямого отношения к электроустановкам. Ссылка по вашему вопросу https://vip.1otruda.ru/#/document/86/585786/actual/	2024-01-11T09:00:49.858	кто присваиваться 2 группа электробезопасность
kuber	8.0	68	как организовать курсовое обучение сотрудников по ГО в 2024 году?	557258	Курсовое обучение нужно проводить только для личного состава формирований и служб организаций (подп. «г» п. 5 Положения № 841). Подробнее см. https://vip.1otruda.ru/#/document/86/641146/actual/	2024-01-11T09:20:11.600	провожать предприятие курсовой обучение го и чс
kuber	8.0	68	Добрый день! нужно ли учитывать при подборе СИЗ ОПР с низким уровнем ?	567807	Работодатель вправе не учитывать СИЗ от опасностей, уровень риска по которым не приведет к нанесению вреда здоровью работника во время работы, так как рисками управляют с помощью других мероприятий. Подробнее в материале https://vip.1otruda.ru/#/document/86/659160/actual/	2024-01-11T09:22:02.005	опасность проводить процедура опра не превышать норма они учитывать выбор сизый
kuber	8.0	68	я поняла какая периодичность должна быть проведения инструктажа, если командированный работник посещает предприятия периодически.	463345	Если вы принимаете командированных сотрудников, то проведите им вводный инструктаж по охране труда (п. 10 Порядка обучения № 2464). Вот ссылка по вашему вопросу https://vip.1otruda.ru/#/document/12/428747/actual/	2024-01-11T09:50:05.601	какой инструктаж проводить работник командировать другой организация
kuber	8.0	68	Добрый день. Подскажите периодичность обучения по приказу 534 минобразования	523540	Электротехническому персоналу нужно присвоить одну из групп по электробезопасности – от II до V. Полный перечень требований к должностям по группам электробезопасности смотрите в таблице.В рекомендации читайте кому и как присвоить группу:II;III;IV;V.Обязательные виды обучения персонала, который работает в электроустановках представлены в таблице (п. 10 Правил работы с персоналом).Еще по теме: Как присвоить 1-ю группу по электробезопасности Вот ссылка по вашему вопросу https://vip.1otruda.ru/#/document/86/585744/actual/	2024-01-11T10:06:22.022	периодичность обучение электробезопасность
kuber	8.0	68	Здравствуйте, можете помочь найти норму выдачи СИЗ для главного инженера и главного энергетика	552511	С 1 сентября работодатель вправе выдавать СИЗ по единым типовым нормам (далее — ЕТН), которые утвердили приказом Минтруда от 29.10.2021 № 767н «Об утверждении Единых типовых норм выдачи СИЗ и смывающих средств». Ссылка по вашему вопросу https://vip.1otruda.ru/#/document/16/139286/actual/	2024-01-11T10:24:11.663	новый норма выдача сизый
kuber	8.0	196	Добрый день! Нужно ли ставить печать на направление на периодический медосмотр?	13160	Скачайте шаблон направления на предварительный или периодический медосмотр. Ссылка по вашему вопросу https://ot.action360.ru/#/document/118/82403/actual/	2024-01-11T10:59:07.459	направление медосмотр периодический
kuber	8.0	68	Не могу найти на сайте паспорт доступности объекта социальной инфраструктуры ОСИ	548740	Паспорт безопасности отражает состояние антитеррористической защищенности объекта и содержит:мероприятия по предупреждению террористических актов;последствия, которые может нанести теракт;меры, которые используют для защиты граждан;действия в случае террористического акта.Организуйте три мероприятия, чтобы разработать паспорт безопасности.Определите, по какому НПА разрабатывать паспорт.Проведите обследование и категорирование объекта.В срок оформите и согласуйте документы. Далее см. https://vip.1otruda.ru/#/document/16/137982/actual/	2024-01-11T11:02:12.086	разрабатывать паспорт абъект
kuber	8.0	68	Доброго времени суток, прошу помочь в разработке карты оценки рисков для автоэлектрика	517744	Карты оценки профрисков для офисных работников:генеральный директорюристюрисконсультфинансовый директормаркетолог секретарьбухгалтерменеджеруправляющийэкономиструководительдокументоведоператор колл-центра Далее читайте https://vip.1otruda.ru/#/document/16/121204/actual/	2024-01-11T11:11:29.889	карта оценка профессиональный риск офис
kuber	8.0	68	Привет. профилактический визит подлежит учету (оформлению) в Журнале контрольных проверок юридического лица?	535212	Профилактический визит – удобный способ взаимодействия работодателя и Гострудинспекции. Подробнее смотрите https://vip.1otruda.ru/#/document/86/602315/actual/	2024-01-11T11:45:22.588	являться ли профилактический визит государственный проверка
kuber	8.0	200	тестирование вис от по охране труда	566646	Когда подходит срок плановой проверки знания, работодатель направляет работников, которые указаны в пункте 78 Порядка обучения № 2464, в учебный центр на обучение и проверку знания.Учебный центр назначает работнику тестирование в ЕИСОТ после обучения. Подробнее см. https://plus.1otruda.ru/#/document/86/657536/actual/	2024-01-11T11:53:32.974	обязательный тестирование специалист охрана труд 2023 год
kuber	8.0	68	программа в области пожарной безопасности	513907	Работодателю не нужно организовывать обучение по пожарно-техническому минимуму. Далее см. https://vip.1otruda.ru/#/document/86/568817/actual/	2024-01-11T11:57:02.946	программа обучение пожарный безопасность приказ 806
kuber	8.0	67	здравствуйте, подскажите, пожалуйста, сколько человек должно быть в комиссии по проведению оценки профрисков,	580771	Оформите приказ о создании комиссии по проведению СОУТ. Подробнее в материале https://1otruda.ru/#/document/86/686011/actual/	2024-01-11T12:54:55.696	сколько человек должно быть комиссия проведение спецоценка условие труд
kuber	8.0	196	Какое обучение обязательное должны проходить санитары для допуску к кислородным баллонам в ЛПУ	561632	В справочнике федеральные нормы и правила в области промышленной безопасности и атомной энергии. Подробнее см. https://ot.action360.ru/#/document/16/141214/actual/	2024-01-11T12:56:10.163	фнп баллон
kuber	8.0	200	чек лист гит по сиз	568965	Скачайте проверочные листы, по которым инспекторы проводят плановые проверки предприятий. Ссылка по вашему вопросу https://plus.1otruda.ru/#/document/16/142517/actual/	2024-01-11T12:56:53.647	проверочный лист гит охрана труд список контрольный
kuber	8.0	68	при работе с навигатором ЕТН сохранить результат не дает. Выдает ошибку.	548376	Воспользуйтесь навигаторами СИЗ, чтобы узнать нормы СИЗ для конкретной профессии:навигатор по типовым отраслевым нормам;навигатор по единым типовым нормам. Подробнее в материале https://vip.1otruda.ru/#/document/16/139192/actual/	2024-01-11T13:01:16.950	етна навигатор
kuber	8.0	68	нужно ли направлять электротехнологический персонал на медицинский осмотр	563210	Возьмите в работу базу готовых инструкций по охране труда, которые с учитывают требования № 772н. Подробнее в материале https://vip.1otruda.ru/#/document/16/141471/actual/	2024-01-11T13:23:15.187	инструкция охрана труд электротехнологический персонал с 1 гр
kuber	8.0	68	требуется ли разрабатывать инструкцию для офисных работников	568233	Обучите охране труда офисных сотрудников:по программе А в учебном центре сотрудников, на которых приказом работодателя возложены обязанности по ОТ.по программе Б внутри организации всех офисных работников. Подробнее см. https://vip.1otruda.ru/#/document/16/141024/actual/	2024-01-11T14:35:02.401	требоваться ли офисный работник менеджер персонал бухгалтер и и п обучение охрана труд
kuber	8.0	200	Подскажите пожалуйста как рассчитать в отчете 7-травматизм в 13 строке чел. дней?	580555	Сведения о распределении числа пострадавших при несчастных случаях на производстве по основным видам происшествий и причинам несчастных случаев подают по приложению к форме № 7-травматизм, утвержденной приказом Росстата от 01.07.2022 № 485. Ссылка по вашему вопросу https://plus.1otruda.ru/#/document/86/685785/actual/	2024-01-11T14:40:52.215	приложение форма 7 травматизм
kuber	8.0	68	С какой периодичностью проводится обучение и проверка знаний по ОТ руководителей при погрузочно-разгрузочных работах?	437618	Правила по ОТ при погрузочно-разгрузочных работах и размещении грузов, утвержденные приказом Минтруда от 28.10.2020 № 753н предназначены для всех организаций, где проводят погрузочно-разгрузочные работы и размещают грузы.Возьмите в работу чек-лист погрузочно-разгрузочных работ, который поможет организовать ежедневный контроль безопасности при погрузочно-разгрузочных работах. Ссылка по вашему вопросу https://vip.1otruda.ru/#/document/16/74736/actual/	2024-01-12T03:52:54.634	сравнительный анализ правило погрузочный разгрузочный работа 753н
kuber	8.0	196	Доброе утро! Нужно ли проводить водителям повторное психиатрическое освидетельствование спустя 5 лет ???	578743	Работа, связанная с управлением транспортными средствами, включена в виды деятельности, при осуществлении которых проводится психиатрическое освидетельствование (п. 1 Приложения 2 к приказу Минздрава от 20.05.2022 № 342н). Смотрите подробнее https://ot.action360.ru/#/document/12/423582/actual/	2024-01-12T05:13:34.980	психиатрический освидетельствование водитель грузовик
kuber	8.0	68	может ли ответственный за общее состояние электрохозяйства в подразделении быть с 3 группой допуска??	473697	Назначьте работника из административно-технического персонала (п. 11 Правил работы с персоналом). Читайте подробнее https://vip.1otruda.ru/#/document/86/494590/actual/	2024-01-12T05:29:45.641	ответственный лицо электрохозяйство
kuber	8.0	68	Вопрос. Последние изменения приказа по СОУТ № 426 ФЗ от 28.12.2013г.?	580769	Процедуру регламентирует Закон от 28.12.2013 № 426-ФЗ «О специальной оценке условий труда» (далее – Закон № 426-ФЗ).Еще по теме: Как организовать специальную оценку условий труда Смотрите подробнее https://vip.1otruda.ru/#/document/86/686035/actual/	2024-01-12T05:46:47.302	закон проведение соут 426 от28 12 2013
kuber	8.0	200	новая методика проведения соут 1 сентября 2024 года	580718	Организуйте спецоценку в восемь этапов:Выберите аккредитованную организацию и заключите с ней договор.Утвердите состав комиссии по проведению СОУТ и график ее проведения.Составьте список рабочих мест для оценки.Подпишите отчет по результатам спецоценки.Разместите результаты спецоценки на своем сайте.Подайте декларацию в инспекцию труда.Ознакомьте работников с результатами.Сообщите в СФР о результатах. Далее см. https://plus.1otruda.ru/#/document/16/144287/actual/	2024-01-12T05:50:33.103	алгоритм проведение соут
