bot	sys	pubid	text	templateId	templateText	timestamp	etalon_text
kuber	3.0	17	Добрый день, на подписание бухгалтерских документов ИП требуется нотариальная доверенность и ли достаточно обычной?	516964	Доверенность нужно удостоверить нотариально в пяти случаях:совершить сделку, которая требует нотариальной формы (п. 1 ст. 185.1 ГК);подать заявление о регистрации права или сделки (п. 1 ст. 185.1 ГК);распорядиться правом из госреестра (п. 1 ст. 185.1 ГК; п. 128 постановления ВС № 25);совершить передоверие (п. 3 ст. 187 ГК);выдать безотзывную доверенность (п. 2 ст. 188.1 ГК).В этих случаях простая доверенность не подойдет. Вот ссылка по вашему вопросу https://vip.1jur.ru/#/document/12/318854/actual/	2024-01-15T06:52:35.535	какой доверенность нотариальный форма
kuber	3.0	193	земли водного фонда могут ли находится у администрации муниципального образования	494666	Водный кодекс устанавливает, кто и на каких условиях вправе владеть и использовать водные объекты, определяет порядок водопользования, охраны и восстановления водных объектов. Смотрите подробнее https://gjur.action360.ru/#/document/86/530392/actual/	2024-01-15T06:56:16.621	водный кодекс рф
kuber	3.0	17	Как отключить потребителя от тепловой сети	4697	Стороны могут закрепить такое право в договоре аренды или соглашении о компенсации коммунальных платежей. Далее читайте https://vip.1jur.ru/#/document/86/271087/actual/	2024-01-15T07:45:18.411	основание арендатор мочь отключать электроэнергия
kuber	3.0	17	Добрый день. умер единственный участник ООО. что предпринять Юристу.    назначенный Директор функционирует	550367	Если участник ООО умирает, компания может принять наследника в состав участников или выплатить ему действительную стоимость доли. Читайте подробнее https://vip.1jur.ru/#/document/86/627515/actual/	2024-01-15T08:56:13.836	умирать участник ооо его вывести
kuber	3.0	11	А мы можем его уволить раньше чем через месяц? Например с завтрашнего дня?	418655	Чтобы уволить сотрудника за дисциплинарный проступок, например, за прогул, нужно зафиксировать проступок. Подробнее см. https://www.1jur.ru/#/document/16/62773/actual/	2024-01-15T08:58:17.035	увольнять работник не быть работа месяц
kuber	3.0	17	Нужна инструкция с формами документов по оформлению и регистрации второго директора в ООО	544496	Закон не запрещает регистрировать ООО по домашнему адресу директора, и налоговая обычно не отказывает. Далее читайте https://vip.1jur.ru/#/document/12/478033/actual/	2024-01-15T09:14:58.186	регистрация ооо место регистрация директор
kuber	3.0	11	какой срок регистрации изменений в устав общественной организации	530111	Инспекция получает документы и в течение пяти рабочих дней принимает одно из решений – зарегистрировать изменения в уставе или отказать в регистрации (п. 1 ст. 8, п. 3 ст. 18, п. 3 ст. 23 Закона о госрегистрации). Вот ссылка по вашему вопросу https://www.1jur.ru/#/document/86/595873/actual/	2024-01-15T09:31:35.184	срок регистрация новый редакция устав
kuber	3.0	11	подскажите срок ответа органов ФНС на письмо отправленное по ТКС	517076	Составлять ответ на входящую корреспонденцию нужно на официальном бланке организации. Подробнее см. https://www.1jur.ru/#/document/118/119429/actual/	2024-01-15T09:51:06.166	ответ исходить письмо
kuber	3.0	223	Здравствуйте, как снять запрет с авто если его наложил районный суд.	462635	Если нужно обжаловать определение районного суда, нужно подать частную жалобу. Читайте подробнее https://plus.1jur.ru/#/document/118/77989/actual/	2024-01-15T10:16:59.583	частный жалоба определение районный суд
kuber	3.0	17	положение об отделе информационной безопасности	563422	Скачайте шаблон для организации работы по обеспечению пожарной безопасности в организации. Подробнее смотрите https://vip.1jur.ru/#/document/118/76963/actual/	2024-01-18T06:54:01.354	положение организация работа обеспечение пожарный безопасность общеотраслевой
kuber	3.0	192	Добрый день. скажите, пожалуйста, можно получить выписку из ЕГРН ?	556757	Получить выписку из ЕГРН можно тремя способами:подать заявку лично через центры государственных услуг «Мои документы»;заказать на официальном сайте Росреестра;выгрузить онлайн из информационного ресурса ФГИС ЕГРН. Далее читайте https://jur.action360.ru/#/document/12/487630/actual/	2024-01-18T07:27:01.170	получать выписка егрн
kuber	3.0	11	Необходима должностная инструкция тракторист с уборкой снега	46061	Возмещать вред имуществу от того, что снег упал с крыши многоквартирного дома, будет управляющая компания или руководитель ТСЖ. Смотрите подробнее https://www.1jur.ru/#/document/118/94840/actual/	2024-01-18T08:48:38.039	падение снег с крыша автомобиль
kuber	3.0	11	Как рассчитывается электроэнергия при отсутствии  в помещении зарегистрированных лиц	430783	В ходатайстве имеет смысл кратко изложить мнение относительно исковых требований. Подробнее смотрите https://www.1jur.ru/#/document/86/413082/actual/	2024-01-18T08:59:17.807	ходатайство рассмотрение отсутствие лицо участвовать дело апк
kuber	3.0	17	есть отзыв на эту тему	430789	Ходатайство о фальсификации доказательств в арбитражный суд нужно составить в письменной форме. Вот ссылка по вашему вопросу https://vip.1jur.ru/#/document/86/413102/actual/	2024-01-18T09:02:13.937	отзыв заявление фальсификация
kuber	3.0	17	Добрый день, прошу уточнить размер госпошлины за регистрацию договора коммерческой концессии	578521	За государственную регистрацию договоров и сделок надо заплатить государственную пошлину. Смотрите подробнее https://vip.1jur.ru/#/document/16/143938/actual/	2024-01-18T09:35:43.541	размер госпошлина регистрация договор аренда
kuber	3.0	17	Возможно ли прямое возмещение убытков при ДТП, где потерпевший не был застрахован?	501543	Взыскать ущерб с виновника ДТП без страховки по ОСАГО можно. Подробнее см. https://vip.1jur.ru/#/document/12/453938/actual/	2024-01-18T09:56:37.798	убыток дтп гражданский ответственность не застраховывать
kuber	3.0	17	найти судебную практику по трудовым спорам	580069	Обзор судебной практики по спорам из трудовых отношений. Ссылка по вашему вопросу https://vip.1jur.ru/#/document/16/136950/actual/	2024-01-18T10:06:11.190	обзор судебный практика спор трудовой отношение
kuber	3.0	17	Добрый день. Какие документы запросить у компании-поставщика по предоплате из Турции	413161	Чтобы взыскать неустойку за просрочку аванса, в договоре должно быть условие о такой неустойке. Смотрите подробнее https://vip.1jur.ru/#/document/12/286444/actual/	2024-01-18T10:51:00.398	неустойка сумма предоплата
kuber	3.0	223	потребителей по объектам находящиеся в процедуре банкротства	567496	Если гражданин не может погасить долги, то он сам, кредиторы или контролирующие органы вправе инициировать процедуру банкротства. Вот ссылка по вашему вопросу https://plus.1jur.ru/#/document/16/142243/actual/	2024-01-18T10:53:00.221	банкротство фл
kuber	3.0	17	порядок обмена паспорта гражданина рф при достижении возраста 20 лет	555955	Чтобы ввести в компании электронный документооборот, нужно зафиксировать это намерение приказом, изменить учетную политику организации, выдать электронную доверенность, договориться с контрагентами о правилах ЭДО. Подробнее смотрите https://vip.1jur.ru/#/document/86/638191/actual/	2024-01-18T11:13:23.358	обмен документ электронный почта
kuber	3.0	192	добрый день, скажите пожалуйста как аннулировать ранее направленный запрос?	555965	Стороны могут аннулировать УПД или другой документ по взаимному согласию. Подробнее в материале https://jur.action360.ru/#/document/12/486938/actual/	2024-01-18T11:29:38.995	электронный приемка аннулировать документ
kuber	3.0	11	Добрый день. Прошу сообщить контактный телефон для технической поддержки	11009	Если заказываете разработку сайта, заключите с автором-разработчиком договор на создание сайта. Ссылка по вашему вопросу https://www.1jur.ru/#/document/118/59057/actual/	2024-01-18T11:30:00.296	договор технический поддержка сайт
kuber	3.0	11	должно ли быть решение единственного участника при уволнении исполнительного директора?	39721	Этот образец подойдет, если нужно уволить директора по собственному желанию. Подробнее смотрите https://www.1jur.ru/#/document/118/59343/actual/	2024-01-18T11:47:36.760	приказ увольнение директор подписывать единственный участник ооо
kuber	3.0	17	Модно ли продлевать полномочия ЕИО ООО до истечения срока	434300	Чтобы продлить полномочия генерального директора, примите решение на общем собрании. Читайте подробнее https://vip.1jur.ru/#/document/86/448388/actual/	2024-01-18T11:48:08.957	продлять полномочие единоличный исполнительный орган ооо
kuber	3.0	192	о предоставлении социальных гарантий инвалидам войны	477939	Если организация принимает на работу инвалидов, то имеет право на федеральные и региональные льготы. Смотрите подробнее https://jur.action360.ru/#/document/86/499095/actual/	2024-01-18T12:27:31.903	льгота социальный страхование прием работа инвалид
kuber	3.0	11	Может ли быть принят встречный иск мировой судьей, если он превышает 50 000 руб.?	521201	Ответчик вправе предъявить встречный иск, если имеет самостоятельное требование к истцу. Ссылка по вашему вопросу https://www.1jur.ru/#/document/86/582327/actual/	2024-01-18T03:40:58.166	подавать встречный иск гражданский процесс
kuber	3.0	223	Здравствуйте, подскажите, пожалуйста, как можно искать в тексте документа определенное слово?	399545	Расписку можно составлять в свободной форме. Подробнее см. https://plus.1jur.ru/#/document/118/13546/actual/	2024-01-18T04:06:24.117	расписка заемщик получение определенный количество вещь
kuber	3.0	223	Здравствуйте! какую сумму нужно внести на депозит суда физлицу, чтобы подать на банкротство себя	45091	Руководитель организации обязан обратиться в арбитражный суд с заявлением о банкротстве в случаях, которые установил Закон о банкротстве. Далее см. https://plus.1jur.ru/#/document/16/50687/actual/	2024-01-18T18:20:32.502	какой случай директор ооо должный подавать заявление банкротство общество
kuber	3.0	17	возможно ли оштрафовать по ст 12,21,3 одно и тоже транспортное средство, двигавшееся с истекшим сроком приором учета Платон, в  теченние одной командировки, но  в разные дни?	463068	Чтобы оформить простой, который возник в компании из-за международных санкций, нужно издать приказ. Подробнее смотрите https://vip.1jur.ru/#/document/86/481260/actual/	2024-01-25T05:32:10.127	разный срок простой работник
kuber	3.0	17	Обязан ли гражданин Беларуси при трудоустройстве представить работодателю оформит и представить свой ИНН? оформить и представить полис ОМС?	577537	Граждане Украины, Молдовы, Беларуси и Казахстана могут получить гражданство России в упрощенном порядке в гуманитарных целях. Смотрите подробнее https://vip.1jur.ru/#/document/16/143768/actual/	2024-01-25T05:36:06.510	получать гражданство россия гражданин беларусь
kuber	3.0	223	Как оформить отказ в пропуске на территорию Банковским работникам/ проверяющим	418293	Если работник отказался подписывать кадровые документы, рекомендуем составить акт об отказе. Подробнее в материале https://plus.1jur.ru/#/document/86/423397/actual/	2024-01-25T05:39:27.691	оформлять отказ работник ознакомление с приказ
kuber	3.0	17	"Московский городской суд 17 мая 2023 г. по административному делу № 3а-4425/2023 решил:  Признать недействующим с 1 января 2022 года пункт 5607 приложения 2 к постановлению Правительства Москвы от 28 ноября 2014 г. 700-ПП ""Об определении перечня объектов недвижимого имущества, в отношении которых налоговая база определяется как их кадастровая стоимость», в редакции постановления Правительства Москвы от 23 ноября 2021 года № 1833-ПП.  Признать недействующим с 1 января 2023 года пункт 6342 приложения 2 к постановлению Правительства Москвы от 28 ноября 2014 г. N 700-ПП ""Об определении перечня объектов недвижимого имущества, в отношении которых налоговая база определяется как их кадастровая стоимость», в редакции постановления Правительства Москвы от 22 ноября 2022 года № 2564-ПП.  Вопрос: как должно исполняться такое решения суда?"	488278	Собственник вправе продать участок по стоимости ниже кадастровой. Подробнее в материале https://vip.1jur.ru/#/document/12/442541/actual/	2024-01-25T06:41:24.633	исключение перечень объект недвижимый имущество отношение который налоговый база определяться кадастровый стоимость
kuber	3.0	17	Оформляйте заявку, я подожду. Написал все подробно.	507577	В приказном производстве можно взыскать долги, которые должник не оспаривает. Подробнее смотрите https://vip.1jur.ru/#/document/16/130816/actual/	2024-01-25T07:30:58.734	написать судебный приказ
kuber	3.0	223	Доброе утро!  Какие действия необходимо предпринять взыскателю для реализации имущества должника?	567491	После того, как суд признал гражданина банкротом, он вводит процедуру реализации имущества. Подробнее смотрите https://plus.1jur.ru/#/document/16/142243/actual/	2024-01-25T07:36:17.791	банкротство процедура реализация имущество гражданин делать кредитор
kuber	3.0	223	подскажите пожалуйста компания арендовала личный транспорт у сотрудника. можно образец акта приема передачи автомобиля между юр.лицом и сотрудником	10238	Чтобы зафиксировать, что продавец передал, а покупатель принял транспортное средство, нужно составить акт приема-передачи. Ссылка по вашему вопросу https://plus.1jur.ru/#/document/118/12681/actual/	2024-01-25T08:19:47.852	акт прием передача автомобиль юр лицо физ лицо
kuber	3.0	11	Добрый день! Требуется ли нотариальное удостоверение доверенностей, выданных водителям, если мы выдаем доверенность экспедитору - юрлицу, а тот в свою очередь выдает доверенность третьему юрлицу - перевозчику, а перевозчик выдает своим водителям?	517741	Раньше у нас не спрашивали образец доверенности для ваших целей. Подробнее в материале https://www.1jur.ru/#/document/16/51224/actual/	2024-01-25T08:26:54.427	доверенность юридический лицо перевозчик
kuber	3.0	192	Ссылка совершенно не на то что требовалось	519952	Если между сторонами есть договор с условием о предоплате, но плательщик при оплате не указал реквизиты договора, платеж все равно будет считаться авансом. Подробнее в материале https://jur.action360.ru/#/document/12/342273/actual/	2024-01-25T08:28:27.516	оплата без ссылка договор
kuber	3.0	17	Добрый день, если в акте написан перечень услуг исполненный и перечень исключаемый из договора за отчетный период, Надо делать дополнительное соглашение и исключать из договора ряд услуг, или по исполнению всего договора сделать соглашение о расторжении на данные услуги?	434504	Заказчик может отказаться от договора в одностороннем порядке или расторгнуть договор через суд, если хочет прекратить дальнейшее сотрудничество с исполнителем. Вот ссылка по вашему вопросу https://vip.1jur.ru/#/document/16/49073/actual/	2024-01-25T08:31:31.865	расторжение договор услуга заказчик
kuber	3.0	192	можно ли пременять законодательство Украины на территории ДНР если законодательством РФ не предусмотрены такие нормы	555950	Электронная подпись (далее — ЭП) бывает двух видов: простая и усиленная. Читайте подробнее https://jur.action360.ru/#/document/86/638190/actual/	2024-01-25T08:46:57.644	изменение законодательство эцп
kuber	3.0	223	Добрый день! Подскажите пожалуйста. Приказе о назначении директора прописано также, что в связи с отсутствием бухгалтера в штатном расписании, их будет исполнять директор. Бухгалтер появился, а что делать с приказом?	43995	Этот образец подойдет, если надо назначить на должность руководителя филиала. Читайте подробнее https://plus.1jur.ru/#/document/118/94320/actual/	2024-01-25T09:00:03.789	приказ основной деятельность назначение директор филиал
kuber	3.0	11	Вот по этому образцу заявления у меня как раз  возникли вопросы	579737	Чтобы получить разрешение Правительственной комиссии, потребуется составить заявление и с пакетом документов подать его через Минпромторг или другой курирующий орган. Далее см. https://www.1jur.ru/#/document/118/139201/actual/	2024-01-25T09:17:43.964	правительственный комиссия образец заявление
kuber	3.0	223	Здравствуйте! Есть ли в системе чек лист при осуществлении сделок с недвижимостью?	18898	Пропишите, какие услуги должен оказать риелтор. Читайте подробнее https://plus.1jur.ru/#/document/118/66602/actual/	2024-01-25T09:43:36.756	договор оказание услуга юридический сопровождение сделка с недвижимость
kuber	3.0	11	Добрый день. Предусмотрена ли действующим законодательством ответственность владельцев саун (кафе и т.п.) за невызов её персоналом сотрудников полиции и скорой помощи при обнаружении пострадавших от драки между посетителями указанного заведения?	525128	Чтобы отстранить работника, организации нужно издать приказ в произвольной форме. Подробнее см. https://www.1jur.ru/#/document/86/243993/actual/	2024-01-25T10:09:29.208	отстранять работник драка
kuber	3.0	11	Здравствуйте. Я являюсь арендатором земельного участка, находящегося в госсобственности. По закону я могу его выкупить без торгов за 100% кадастровой стоимости. Могу ли я как арендатор уменьшить кадастровую стоимость  перед выкупом и какие способы для этого существуют?	565487	Работодатель не обязан оплачивать дни вызова сотрудника в прокуратуру. Ссылка по вашему вопросу https://www.1jur.ru/#/document/12/493266/actual/	2024-01-25T10:13:04.397	я свидетель оплачивать этот время работа
kuber	3.0	11	подскажите что делать поклажедателю если хранитель не возвращает вещь, кроме вендикационного иска	537889	Необходимо учитывать, что стоимость товара не должна значительно превышать размер задолженности поставщика, «так как по смыслу статей 359, 360, пункта 2 статьи 348 Кодекса при удержании должен соблюдаться принцип соразмерности» (постановление ФАС Волго-Вятского округа от 14 июля 2011 г. по делу № А43-18667/2010).Если покупатель удержит имущество, стоимость которого значительно превышает долг, то будет обязан вернуть товар поставщику, а также будет нести ответственность за несохранность товара. Вот ссылка по вашему вопросу https://www.1jur.ru/#/document/12/191556/actual/	2024-01-25T10:21:03.161	хранитель не вправе удерживать хранить вещь связь с неисполнение поклажедатель обязанность оплата
kuber	3.0	11	можно строить детскую площадку в охранной зоне газопровода?	502854	Выгуливать животных без поводка можно только в местах для выгула, которые определила местная администрация. Читайте подробнее https://www.1jur.ru/#/document/86/482711/actual/	2024-01-25T10:23:50.414	должный ли быть площадка выгул собака
kuber	3.0	223	"Добрый день! Ст Статья 34.ФЗ об ООО абзац 2:  ""Уставом общества должен быть определен срок проведения очередного общего собрания участников общества, на котором утверждаются годовые результаты деятельности общества. Указанное общее собрание участников общества должно проводиться не ранее чем через два месяца и не позднее чем через четыре месяца после окончания финансового года"".  Я правильно понимаю, что это императивная норма? И провести общее собрание об утверждении годовой отчетности в феврале -нельзя."	586343	Проведите годовое собрание в период с 1 марта по 30 июня. Подробнее смотрите https://plus.1jur.ru/#/document/86/695905/actual/	2024-01-25T10:39:03.066	срок созыв годовой общий собрание ао
kuber	3.0	223	приказ министерства природных ресурсов республики коми от 03.02.2022 161	491458	ЖК регулирует использование гражданами жилых помещений, их перепланировку и переустройство, перевод жилых помещений в нежилые. Смотрите подробнее https://plus.1jur.ru/#/document/86/524363/actual/	2024-01-25T10:54:44.277	ст 161 жк рф
kuber	3.0	223	подлежит ли государственной регистрации договор аренды недвижимого имущества, срок действия которого превышает один год;	10095	С заявлением о государственной регистрации договора может обратиться любая из сторон. Вот ссылка по вашему вопросу https://plus.1jur.ru/#/document/86/292823/actual/	2024-01-25T11:27:42.577	срок регистрация арендовать недвижимый имущество
kuber	3.0	11	добрый день! нужна форма соглашения о замене заказчика по договору подряда	10520	Когда компания хочет передать права и обязанности по договору третьему лицу, нужно составить дополнительное соглашение о замене стороны. Вот ссылка по вашему вопросу https://www.1jur.ru/#/document/118/76593/actual/	2024-01-25T11:30:40.552	соглашение замена подрядчик договор
kuber	3.0	11	"Добрый день! Прошу практику по вопросу применения судами общей юрисдикции Постановления РФ от 28.03.2022 № 497 ""О введении моратория на возбуждение дел о банкротстве по заявлениям, подмываемым кредиторами"" подан иск о взыскании задолженности с периодом взыскания с 01 апреля 2022 по 01 октября 2022, правомерны ли действия Истца по взысканию пеней за указанный период? Прошу практику судов общей юрисдикции по указанному вопросу, спасибо."	521409	Такое ходатайство нужно подать, чтобы суд общей юрисдикции оставил иск без рассмотрения в связи с началом процедуры банкротства ответчика. Смотрите подробнее https://www.1jur.ru/#/document/118/120800/actual/	2024-01-25T11:32:08.925	заявление суд общий юрисдикция прекращение производство дело связь с возбуждение дело банкротство ответ
kuber	3.0	11	добрый день, в какой срок должен быть оплачен уставный капитал ООО при его учреждении	411141	Оплатить свою долю в уставном капитале ООО учредитель должен в течение срока, который определяет договор или решение об учреждении ООО. Далее читайте https://www.1jur.ru/#/document/86/403363/actual/	2024-01-25T11:48:24.402	какой срок платить уставной капитал
kuber	3.0	17	добрый день, можно ли составить решение о смене директора с указанием даты начала его полномочий через 6 месяцев или больше?	422794	 В течение трех дней с даты избрания генерального директора организация должна известить об этом налоговую инспекцию. Далее см. https://vip.1jur.ru/#/document/86/429276/actual/	2024-01-25T11:53:26.049	срок полномочие директор начинать теч с
kuber	3.0	223	добрый день! Просьба сбросить форму приказа о передаче имущества по ликвидации	517175	Если нужно изменить подчиненность сотрудников, следует издать приказ. Подробнее см. https://plus.1jur.ru/#/document/118/119522/actual/	2024-01-25T11:59:11.243	приказ передача отдел подчинение
kuber	3.0	192	Добрый день! Может ли российское ЮЛ выдать доверенность на гражданина китая, указав в ней данные его паспорта китайского? Или нужен документ типа загран паспорта?	583410	Доверенность без паспортных данных представителя будет действительна. Ссылка по вашему вопросу https://jur.action360.ru/#/document/86/690765/actual/	2024-01-25T12:00:38.498	обязательно ли указывать паспортный данные доверенность
kuber	3.0	223	разница между расторжение договора и прекращением срока действия договора	539155	Закон прямо разграничил два понятия:1. Ссылка по вашему вопросу https://plus.1jur.ru/#/document/86/155014/actual/	2024-01-25T12:06:36.658	расторжение договор после окончание его срок действие
kuber	3.0	223	отказ от договора не получен подрядчиком	13002	Подрядчик может выйти из договора подряда различными способами. Подробнее см. https://plus.1jur.ru/#/document/16/50252/actual/	2024-01-25T12:15:54.606	расторжение договор инициатива подрядчик
kuber	3.0	11	нужна судебная практика об отказе в привлечении в ответственности пост.8.2. ч. 1 КоАп РФ	541735	Верховный суд стремится установить баланс в спорах о привлечении к субсидиарной ответственности. Смотрите подробнее https://www.1jur.ru/#/document/16/137843/actual/	2024-01-25T12:19:41.694	судебный практика отказ привлечение субсидиарный ответственность руководитель должник
kuber	3.0	11	пособия и пенсии опекуну по законодательству до 1998 года	415233	Чтобы третье лицо могло представлять подопечного, в доверенности нужно перечислить данные трех лиц – опекуна, представителя и подопечного. Подробнее в материале https://www.1jur.ru/#/document/118/98467/actual/	2024-01-25T12:23:39.077	доверенность опекун третий лицо
kuber	3.0	17	"Добрый день, скажите пжл - раньше в адресной строке на сайте программы у меня был ""vip..."" (vip.1jur.ru), сейчас - просто 1jur.ru. Это правильно ?"	492510	Запись о недостоверности сведений в ЕГРЮЛ означает, что в реестре есть отметка «сведения недостоверны» в отношении адреса компании, директора и/или участника. Смотрите подробнее https://vip.1jur.ru/#/document/86/155251/actual/	2024-01-25T12:28:20.383	адрес юридический лицо не соответствовать сведение государственный адресный реестр
kuber	3.0	11	Добрый день. Самозанятый изготовил и передал Товар Заказчику, какой договор нужно заключить с самозанятым?	480227	Перед заключением гражданско-правового договора с самозанятым нужно проверить есть ли у гражданина такой статус. Читайте подробнее https://www.1jur.ru/#/document/86/501674/actual/	2024-01-25T12:31:25.675	заключать договор c самозанимать
kuber	3.0	17	Подскажите, как оформить соглашение между лицом на его карту- денежные средства. Иск в арбитраже	505201	Такое заявление необходимо подать, чтобы проиндексировать присужденные денежные суммы. Смотрите подробнее https://vip.1jur.ru/#/document/118/115513/actual/	2024-01-25T13:02:29.085	заявление индексация арбитраж
kuber	3.0	17	Здравствуйте. Укажите сроки исковой давности по спорам с ПФР РФ. Они в январе 2024 года прислали уведомление о выплате штрафа за не сданный  отчет 2020 года. Хотя, по идее, они должны были это выявить в 2021 году еще.	580067	Обзор судебной практики по спорам исковой давности. Подробнее смотрите https://vip.1jur.ru/#/document/16/136950/actual/	2024-01-25T13:13:27.887	обзор практика спор исковой давность
kuber	3.0	223	Может ли гражданин США получить гражданство РФ, если его супруга является гражданкой РФ	577555	Категории лиц, которые вправе получить гражданство РФ в упрощенном порядке, установили части 2, 4—8 статьи 16 Закона № 138-ФЗ. Вот ссылка по вашему вопросу https://plus.1jur.ru/#/document/86/678822/actual/	2024-01-25T13:16:24.895	упрощенный порядок получение гражданство рф
kuber	3.0	11	Нужна судебная практика, где срок исковой давности не применился при взыскании неустойки по алиментам, и неустойка была взыскана за весь период.	466043	По общему правилу срок исковой давности для требований по неустойке – три года. Читайте подробнее https://www.1jur.ru/#/document/86/485202/actual/	2024-01-25T13:33:53.274	срок исковой давность начисление неустойка неисполнение обязательство
kuber	3.0	223	сайт разработан, нам необходим договор на услуги по  технической поддержке и развитию интернет-сайта Заказчика	18895	В договоре на обслуживание, сопровождение и поддержку сайта нужно указать адрес сайта и описать перечень и объем услуг. Вот ссылка по вашему вопросу https://plus.1jur.ru/#/document/118/75143/actual/	2024-01-25T14:18:32.629	договор оказание услуга технический поддержка сайт
kuber	3.0	223	спасибо! Нужна еще формулировка, что договор действует до определенной даты, далее стороны должны его заключить снова при необходимости	575821	Стороны вправе подписать договор одной датой и установить действие с другой даты в будущем. Вот ссылка по вашему вопросу https://plus.1jur.ru/#/document/12/499924/actual/	2024-01-25T14:36:36.330	заключать договор один дата а начало его действие определять другой дата будущее
kuber	3.0	17	не могу найти документ: Инструкция по бронированию граждан РФ, пребывающих в запасе Вооруженных Сил РФ, федеральных органов исполнительной власти, имеющих запас , и работающих в органах государственной власти, органах местного самоуправления и организациях, на период мобилизации и на военное время.	555142	Бронирование граждан, пребывающих в запасе, проводят организации, в которых они работают, на основании перечня должностей и профессий. Подробнее см. https://vip.1jur.ru/#/document/12/486648/actual/	2024-01-25T16:04:13.483	перечень должность и профессия который бронироваться гражданин пребывать запас вооруженный сила российский федерация работать орган государственный власть орган местный
