bot	sys	pubid	text	templateId	templateText	timestamp	etalon_text
kuber	2.0	12	В какой срок можно использовать отгулы в виде отдыха или в виде компенсации?	405567	Вместо повышенной оплаты за работу в выходной или праздничный день сотрудник может взять другой день отдыха, его еще называют отгул. Читайте подробнее https://budget.1kadry.ru/#/document/16/45967/actual/	2024-01-09T21:08:32.313	можно взять отгул работа выходной день
kuber	2.0	16	изменения в 2024 и документы	565674	Мы собрали все изменения, которые повлияют на работу кадрового специалиста в 2024 году. Подробнее в материале https://vip.1kadry.ru/#/document/16/141977/actual/	2024-01-10T02:07:02.880	изменение 2024
kuber	2.0	16	Добрый день!  Работа на условиях неполного рабочего дня -что это значит?	575688	Чтобы принять сотрудника на 0,5 ставки, условие о работе в режиме неполного рабочего времени пропишите в трудовом договоре с сотрудником при приеме на работу. Далее см. https://vip.1kadry.ru/#/document/12/499650/actual/	2024-01-10T13:38:42.730	прием условие неполный рабочий время
kuber	2.0	12	Скажите пожалуйста положен ли обед  медицинской сестре?	13548	Вы вправе разработать шаблон трудового договора самостоятельно. Подробнее в материале https://budget.1kadry.ru/#/document/86/194289/actual/	2024-01-10T13:53:59.549	прописывать обед кочегар трудовой договор
kuber	2.0	10	нужно ли в приказе об увольнении прописывать суммы удержания из з/п?	522674	Чтобы взыскать с сотрудника излишне выплаченную зарплату, нужно издать приказ. Вот ссылка по вашему вопросу https://www.1kadry.ru/#/document/86/145140/actual/	2024-01-10T14:45:28.989	приказ удержание зарплата увольнение
kuber	2.0	16	Добрый день! нужно ли делать допник, если трудовой договор становится бессрочным?	560444	Если срочный трудовой договор не расторгли своевременно, то он становится бессрочным, то есть заключенным на неопределенный срок. Подробнее см. https://vip.1kadry.ru/#/document/12/490626/actual/	2024-01-10T15:27:41.170	трудовой договор становиться бессрочный оформлять
kuber	2.0	191	Добрый день! Нужно подавать отчет ЕФС при переводе работника с 0,5 на 1 ставку?	578548	Независимо от того, кто выступает инициатором перевода, чтобы оформить перевод необходимо внести изменения в трудовой договор. Ссылка по вашему вопросу https://kd.action360.ru/#/document/86/681556/actual/	2024-01-10T15:54:01.062	оформлять перевод сотрудник с 1 0 ставка 0 5 ставка
kuber	2.0	16	какие изменения должны внести в пвтр	441129	Если Правила трудового распорядка являются отдельным локальным актом, то внести в них изменения можно двумя способами: принять документ в новой редакции или внести изменения в действующую редакцию. Далее см. https://vip.1kadry.ru/#/document/86/194025/actual/	2024-01-10T18:36:17.776	какой изменение надо вносить пвтр
kuber	2.0	10	изменения в 2024 и документы	565674	Мы собрали все изменения, которые повлияют на работу кадрового специалиста в 2024 году. Подробнее смотрите https://www.1kadry.ru/#/document/16/141977/actual/	2024-01-11T02:38:19.155	изменение 2024
kuber	2.0	10	Доброе утор! Сколько  ставок может занимать сотрудник по совместительству?	575688	Чтобы принять сотрудника на 0,5 ставки, условие о работе в режиме неполного рабочего времени пропишите в трудовом договоре с сотрудником при приеме на работу. Ссылка по вашему вопросу https://www.1kadry.ru/#/document/12/499650/actual/	2024-01-11T03:32:32.919	прием работник совместительство полный ставка
kuber	2.0	12	Добрый день! Может ли в бюджетном учреждении быть генеральный директор?	490110	СЗВ-ТД заполняют на основании приказов, распоряжений, иных решений или документов, которые подтверждают оформление трудовых отношений между страхователем и зарегистрированным лицом. Подробнее см. https://budget.1kadry.ru/#/document/12/443453/actual/	2024-01-11T03:37:23.402	сзв тд генеральный директор
kuber	2.0	16	Доброе утро, подскажите как быть с ежегодным отпуском работника работающего по внутреннего совместителя	7961	Сотрудникам-совместителям ежегодный отпуск предоставляют одновременно с отпуском по основному месту работы. Далее см. https://vip.1kadry.ru/#/document/86/149060/actual/	2024-01-11T04:34:59.046	предоставление ежегодный отпуск совместитель
kuber	2.0	189	какие документы должен предоставить работник для оформления отпуска по уходу за ребенком?	577491	Чтобы оформить отпуск по уходу за ребенком сотрудник должен написать заявление на такой отпуск в произвольной форме. Ссылка по вашему вопросу https://gkd.action360.ru/#/document/86/679534/actual/	2024-01-11T04:50:04.845	какой документ оформление отпуск уход ребенок
kuber	2.0	12	Здравствуйте! Подскажите, СЗВ-СТАЖ в 2024 году нужно сдавать? Или есть замена этого отчета?	490150	Заполняйте по итогам года в ПФР отчет о пенсионном стаже по форме СЗВ-СТАЖ. Ссылка по вашему вопросу https://budget.1kadry.ru/#/document/16/128270/actual/	2024-01-11T05:24:34.443	отчет сзв стаж быть заполнять новый порядок
kuber	2.0	12	добрый день. отчет Ефс-1 сведения о трудовой деятельности сколько лет надо хранить?	490116	Закон не обязывает работодателя хранить в бумажном виде СЗВ-ТД. Вот ссылка по вашему вопросу https://budget.1kadry.ru/#/document/12/443411/actual/	2024-01-10T23:44:09.068	и сколько год хранить отчет сзв тд
kuber	2.0	222	добрый день. какие документы необходимы для трудоустройства иностранного гражданина Кореи?	570766	Если трудовую книжку выдали в иностранном государстве и она на иностранном языке, сотруднику-иностранцу нужно оформить документ российского образца. Читайте подробнее https://plus.1kadry.ru/#/document/12/495690/actual/	2024-01-10T23:34:12.793	иностранный гражданин трудоустройство заводить трудовой книжка
kuber	2.0	222	как довести правильно мрот сторожам за фактическое или за норму	572830	Укажите в графе 6 кодовое обозначение выполняемой функции. Далее см. https://plus.1kadry.ru/#/document/86/669862/actual/	2024-01-11T01:53:43.582	код окз сторож
kuber	2.0	16	добрый день. Есть ли договор со студентом на период оплачиваемой производственной практики ?	13820	Чтобы принять сотрудника-студента по срочному договору, сначала определите основание и срок договора и включите в него формулировку основания срочности. Читайте подробнее https://vip.1kadry.ru/#/document/118/86004/actual/	2024-01-15T05:55:07.196	трудовой договор со студент практика
kuber	2.0	222	Добрый день. Если беременная сотрудница отпрашивается к врачу, какой-то документ она должна предоставить?	448707	Если беременная сотрудница принесет медзаключение о переводе на легкий труд, то ее нужно временно перевести на другую работу. Подробнее см. https://plus.1kadry.ru/#/document/16/46394/actual/	2024-01-15T05:58:06.988	беременный сотрудница перевод другой работа
kuber	2.0	16	можно ли выплачивать аванс 15 числа, а зарплату 30?	503861	Размер зарплаты за первую половину текущего месяца не может быть меньше тарифной ставки или оклада за отработанное время. Далее читайте https://vip.1kadry.ru/#/document/16/130446/actual/	2024-01-15T06:13:29.974	какой размер выплачивать аванс зарплата первый половина месяц работа
kuber	2.0	16	может ли работник работать  только в ночяь	405529	Оплатить работу в выходные или праздники нужно не менее чем в двойном размере. Смотрите подробнее https://vip.1kadry.ru/#/document/16/64049/actual/	2024-01-15T06:15:37.530	работник работать ночь выходной день оплачивать
kuber	2.0	191	Добрый день! Как уволить сотрудника за систематическое нахождение на рабочем месте состояние алкогольного опьянения?	496031	Совместителя можно уволить по тем же основаниям, что и любого другого сотрудника организации. Подробнее см. https://kd.action360.ru/#/document/86/532484/actual/	2024-01-15T06:41:55.931	увольнение внутренний совместитель алкогольный опьянение основный место работа
kuber	2.0	222	Добрый день! скажите, пожалуйста, какие новые формы отчетности для военкомата появились в 2024 г?	572542	Сдавайте в военкомат карточку учета организации по форме № 18. Далее см. https://plus.1kadry.ru/#/document/86/668724/actual/	2024-01-15T06:55:06.707	сдача отчетность военкомат
kuber	2.0	222	Мне нужно внести запись в трудовую книжку	472560	В трудовой книжке в графе 1 поставьте порядковый номер записи, а в графе 2 дату выдачи книжки на руки. Далее читайте https://plus.1kadry.ru/#/document/86/356290/actual/	2024-01-15T06:55:48.312	вносить запись ведение трудовой книжка
kuber	2.0	222	Здраствуйте. Должностная инструкция заведующего гаражом	450279	В Системе Кадры самая большая база должностных инструкций – более 20000 готовых инструкций для типовых и уникальных должностей, по которым уже утверждены профстандарты. Читайте подробнее https://plus.1kadry.ru/#/document/16/86472/actual/	2024-01-15T07:04:01.866	должностной инструкция заведующий гараж
kuber	2.0	191	нужен Бланк заявления на отпуск по уходу за ребенком и работа на полный день	577491	Чтобы оформить отпуск по уходу за ребенком сотрудник должен написать заявление на такой отпуск в произвольной форме. Смотрите подробнее https://kd.action360.ru/#/document/86/679534/actual/	2024-01-15T07:14:27.401	бланк заявление отпуск уход ребенок
kuber	2.0	16	День добрый! Работнику с 09.01.2024 оформляется совмещение.	580318	Чтобы привлечь сотрудника к работе в выходной или праздничный день, уведомьте его о праве отказаться от такой работы, получите от него письменное согласие, оформите приказ и учтите мнение профсоюза, если он есть в организации. Далее читайте https://vip.1kadry.ru/#/document/16/144245/actual/	2024-01-15T07:17:10.411	работа выходной день совмещение
kuber	2.0	222	Добрый день! Приказ о ежегодном утверждении штатного расписания в какие сроки делается?	575764	Готовое штатное расписание подпишите у главного бухгалтера и руководителя кадровой службы. Подробнее см. https://plus.1kadry.ru/#/document/86/675913/actual/	2024-01-15T07:30:12.792	приказ утверждение штатный расписание новый редакция
kuber	2.0	222	какая новая форма уведомления в мвд при принятии на работу иностранца?	570769	Если принимаете на работу сотрудников-иностранцев, то вы должны уведомить о том, что заключили с ними трудовой или гражданско-правовой договор, орган Главного управление по вопросам миграции МВД, на территории которых трудятся сотрудники-иностранцы. Подробнее в материале https://plus.1kadry.ru/#/document/86/665477/actual/	2024-01-15T07:30:51.628	уведомление мвд прием работа иностранец образец 2020
kuber	2.0	10	В каких регионах РФ запрещено работать иностранным гражданам по патенту в 2024г.?	570774	Перед тем как принимать на работу сотрудника-иностранца, убедитесь, что у него нет ограничений на въезд в Россию. Подробнее см. https://www.1kadry.ru/#/document/16/142792/actual/	2024-01-15T08:01:29.893	прием иностранец работать патент
kuber	2.0	12	нужно ли отражать учебный оплачиваемый отпуск работника  в сзв стаж?	583256	Учебный отпуск не значится в списке периодов, которые следует исключать при подсчете отпускного стажа. Вот ссылка по вашему вопросу https://budget.1kadry.ru/#/document/12/504936/actual/	2024-01-15T08:11:28.232	сзв стаж учебный отпуск
kuber	2.0	16	График работы в 1С на новый год - как создать	575630	Чтобы изменить график работы по соглашению сторон, заключите  дополнительное соглашение к трудовому договору и издайте приказ об установлении сотруднику нового режима работы (ст. 72 ТК). Вот ссылка по вашему вопросу https://vip.1kadry.ru/#/document/12/499426/actual/	2024-01-15T08:18:43.135	график работа перевод
kuber	2.0	189	сотрудник написал заявление учебный отпуск, за сколько дней бухгалтерия должная начислить, есть ли регламент?	453140	Чтобы оформить учебный отпуск сотрудник должен написать заявление в произвольной форме и предоставить справку-вызов из образовательной организации, в которой указаны сроки отпуска. Читайте подробнее https://gkd.action360.ru/#/document/86/150113/actual/	2024-01-15T08:24:29.306	сколько писать заявление учебный отпуск
kuber	2.0	222	Можно ли предоставить работнику отпуск без сохранения оплаты более года?	419020	Чтобы оформить сотруднику отпуск без сохранения заработной платы, ему необходимо написать заявление на такой отпуск. Далее см. https://plus.1kadry.ru/#/document/86/390998/actual/	2024-01-15T08:25:26.182	кто обязывать предоставлять отпуск без сохранение
kuber	2.0	10	По закону через портал Работа в России нужно сдавать отчет о вакансиях.	573774	Через портал «Работа в России» в центр занятости размещайте:отчет о вакансиях;отчет о квотах для инвалидов;отчет о реабилитации и содействию занятости инвалидов;отчет о банкротстве;отчет о сокращении или ликвидации организации;отчет о дистанционной работе;отчет о неполном рабочем времени или простое;отчет об отпусках без сохранения зарплаты. Ссылка по вашему вопросу https://www.1kadry.ru/#/document/86/671777/actual/	2024-01-15T08:53:39.360	размещение вакансия портал работа россия
kuber	2.0	10	Скажите пожалуйста, этот пункт обязательно должен быть включен в ПВТР: Учет и расследование микротравм?	474047	Чтобы оформить микротравмы в организации, разработайте положение о расследовании микротравм, назначьте ответственного сотрудника, заведите журнал учета микротравм. Далее см. https://www.1kadry.ru/#/document/16/118440/actual/	2024-01-15T09:16:24.719	микротравма и пвтр
kuber	2.0	10	работа сотрудника во время декрета	419022	Закон не обязывает работодателя предоставлять обязательный отпуск без сохранения зарплаты сотруднице после отпуска по беременности и родам. Ссылка по вашему вопросу https://www.1kadry.ru/#/document/12/357852/actual/	2024-01-15T09:27:02.444	отпуск свой счет во время декрет
kuber	2.0	10	Беременная сотрудница хочет пойти в оплачиваемый отпуск,но накопленных дней нет,как быть?	550461	Есть категории сотрудников, которых нельзя привлечь к работе в выходной или праздничный день, даже если они согласятся на такую работу. Подробнее см. https://www.1kadry.ru/#/document/86/627752/actual/	2024-01-15T09:53:09.802	беременный сотрудница привлекать работа выходной день
kuber	2.0	10	Здравствуйте а договоры ГПХ нужно отправлять   за 2023г по новой форме ЕФС	577432	Таблицу «Сведения об условиях занятости и заработной плате» подраздела 1.3 заполняйте только на сотрудников, которые работают по трудовым договорам либо по трудовым и гражданско-правовым договорам. Читайте подробнее https://www.1kadry.ru/#/document/16/143807/actual/	2024-01-15T10:00:20.591	договор гпх подраздел 1 3 форма ефс 1
kuber	2.0	10	Добрый день. На какую минимальную долю ставки можно оформить ген.директора?	498404	Сначала проверьте претендента на должность генерального директора по реестру дисквалифицированных лиц. Ссылка по вашему вопросу https://www.1kadry.ru/#/document/16/129336/actual/	2024-01-15T10:00:53.024	прием ген директор
kuber	2.0	16	Должен ли при приеме на работу работник проходить медицинский осмотр, если он является инвалидом?	557216	Чтобы организовать предварительный медосмотр, составьте список лиц, поступающих на работу, подлежащих предварительным осмотрам, заключите договор с лицензированной медорганизацией, оформите направление на медосмотр и выдайте его работнику под подпись в журнале учета направлений. Ссылка по вашему вопросу https://vip.1kadry.ru/#/document/86/640951/actual/	2024-01-15T05:03:20.890	инвалид проходить медосмотр прием работа
kuber	2.0	12	как скорректировать ПВТР в 2024	441129	Если Правила трудового распорядка являются отдельным локальным актом, то внести в них изменения можно двумя способами: принять документ в новой редакции или внести изменения в действующую редакцию. Вот ссылка по вашему вопросу https://budget.1kadry.ru/#/document/86/194025/actual/	2024-01-14T23:06:23.815	скорректировать пвтр с 2022 год образец
kuber	2.0	10	может ли женщина с ребенком (3 года) уволиться без отработки?	553782	Специального основания увольнения сотрудника из-за необходимости ухода за ребенком до 14 лет, поэтому применяйте общий порядок увольнения по собственному желанию. Далее читайте https://www.1kadry.ru/#/document/12/484962/actual/	2024-01-15T01:28:00.854	мать трое ребенок увольняться без отработка
kuber	2.0	222	Подскажите, правомерно ли заключать договор директору с самим собой как с преподавателем?	2641	В Системе Кадры есть готовые образцы трудовых договоров для различных работников в зависимости от условий приема на работу и должности. Подробнее смотрите https://plus.1kadry.ru/#/document/16/64929/actual/	2024-01-14T23:47:40.259	эффективный трудовой договор с преподаватель
kuber	2.0	10	Как перевести сотрудников на сдельную оплату труда?	578548	Независимо от того, кто выступает инициатором перевода, чтобы оформить перевод необходимо внести изменения в трудовой договор. Смотрите подробнее https://www.1kadry.ru/#/document/86/681556/actual/	2024-01-18T06:20:13.308	перевод сотрудник с оклад сдельный оплата труд
kuber	2.0	191	при получении удостоверения ветерана труда, кода начинаются выплаты	419036	В законе закреплен ряд случаев, когда организация обязана предоставить отпуск без сохранения зарплаты по требованию сотрудника. Читайте подробнее https://kd.action360.ru/#/document/12/357766/actual/	2024-01-18T07:17:54.208	отпуск без сохранение ветеран боевой действие
kuber	2.0	12	В каточку Т-2 обязательно вносить сведения о наградах и курсах прохождения квалификации	490084	Сведения о повышении квалификации не нужно отражать в отчете СЗВ-ТД. Читайте подробнее https://budget.1kadry.ru/#/document/12/443362/actual/	2024-01-18T07:23:38.653	курсы повышение квалификация сзв тд
kuber	2.0	191	Добрый день! вопросы по заполнению формы ЕФС-1 раздел 1.2	577429	Подраздел 1.3 «Сведения о зарплате» заполняют только госучреждения, которые ведут определенные виды деятельности — образование, медицина, спорт, наука, соцобслуживание, культура, искусство, кинематография. Подробнее в материале https://kd.action360.ru/#/document/16/143807/actual/	2024-01-18T07:32:18.555	заполнение раздел 1 3 форма ефс 1
kuber	2.0	10	Как правильно оформить грузжика на стажировку?	575155	Стажировку на рабочем месте проводят с сотрудниками, которые поступают на работу с вредными и опасными условиями труда (ст. 225 ТК). Далее читайте https://www.1kadry.ru/#/document/12/498944/actual/	2024-01-18T07:38:46.941	оформлять стажировка работник прием работа
kuber	2.0	12	нужно ли в ЕФС-1 отразить присвоение работнику первой квалификационной категории по должности?	577452	Если должность или профессия, указанная в графе 6 «Код наименования должности (профессии)» подраздела 1.3:не включена в профессиональные квалификационные группы — в графах 13 и 14 поставьте ноль;включена в профессиональную квалификационную группу, но для нее нет квалификационного уровня, в графе 14 поставьте ноль. Вот ссылка по вашему вопросу https://budget.1kadry.ru/#/document/86/679292/actual/	2024-01-18T07:47:55.510	заполнять граф 12 раздел 1 3 отчет ефс 1 должность нет квалификационный список
kuber	2.0	222	Добрый день! Нужно ли переводить сотрудника нерезидента на удаленную работу?	578528	Независимо от того, кто выступает инициатором перевода, получите согласие сотрудника на перевод. Подробнее см. https://plus.1kadry.ru/#/document/16/143942/actual/	2024-01-18T08:01:55.145	перевод постоянный удаленный работа
kuber	2.0	222	Может ли быть у директора организации разъездной характер работы?	453574	Если используете унифицированные формы табеля учета рабочего времени по форме № Т-12 или № Т-13, то в дни служебных поездок проставьте буквенный код «Я» и отразите фактическое время работы. Далее читайте https://plus.1kadry.ru/#/document/12/184747/actual/	2024-01-18T08:12:32.218	табель отражать разъездной характер работа
kuber	2.0	16	Прошу выслать бланк завления на отправку трудовой по почте при увольнении	553751	Если сотрудник, который не получил трудовую книжку после увольнения, письменно обратился по поводу того, чтобы книжку ему выдали, работодатель обязан сделать это не позднее трех рабочих дней со дня, когда поступило заявление. Далее см. https://vip.1kadry.ru/#/document/12/484950/actual/	2024-01-18T08:22:41.995	работник трудовой высылать почта увольнение
kuber	2.0	16	Добрый день! Подскажите пожалуйста, периодичность прохождения периодического медосмотра сотрудников у кого фактор - 2	557207	Срок, в течение которого сотруднику при приеме на работу нужно пройти медосмотр, закон не устанавливает. Ссылка по вашему вопросу https://vip.1kadry.ru/#/document/12/488050/actual/	2024-01-18T08:27:18.463	срок прохождение медосмотр принятие работа
kuber	2.0	222	до какого возраста может работать водитель в учреждении	572532	Предельный возраст пребывания в запасе зависит от пола и воинского звания военнообязанного. Вот ссылка по вашему вопросу https://plus.1kadry.ru/#/document/86/668723/actual/	2024-01-18T08:59:12.233	воинский учет какой возраст
kuber	2.0	12	нужно ли проходить психиатрическое освидетельствование при приеме на работу обслуживающему персоналу в школе?	557215	На обязательное психиатрическое освидетельствование направляйте при приеме на работу сотрудников, которых принимаете на виды работ, которые указаны в Приложении № 2 к приказу Минздрава от 20.05.2022 № 342н. Далее читайте https://budget.1kadry.ru/#/document/86/640938/actual/	2024-01-18T09:29:47.872	проводить психиатрический освидетельствование прием работа
kuber	2.0	16	имеет ли он право выбирать отпуск в удобное для него время?	449071	В общем случае работодатель не обязан учитывать мнение сотрудников при составлении графика отпусков. Вот ссылка по вашему вопросу https://vip.1kadry.ru/#/document/12/250170/actual/	2024-01-18T09:39:15.679	кто предоставлять отпуск удобный время
kuber	2.0	222	Добрый день! учитываются ли ночные часы при подсчете суммированного учета за год?	580335	Если используете унифицированную форму № Т-12 или № Т-13, то отразите часы работы в ночное время буквенным кодом «Н» или цифровым «02». Подробнее смотрите https://plus.1kadry.ru/#/document/86/685361/actual/	2024-01-18T09:45:53.830	табелировать ночной часы табель
kuber	2.0	12	Здравствуйте. Нужно ли юристу согласовывать трудовые договоры и соглашения к ним?	15253	Заключите с юристом трудовой договор в произвольной форме. Далее см. https://budget.1kadry.ru/#/document/118/86332/actual/	2024-01-18T10:25:52.329	трудовой договор с ведущий юрист
kuber	2.0	12	перерыв для питания и отдыха  при сменном графике работы оплачивается или нет?	538064	Обеденный перерыв сотрудникам установите в трудовых договорах или определите локальным актом, например Правилами внутреннего трудового распорядка. Подробнее смотрите https://budget.1kadry.ru/#/document/86/153556/actual/	2024-01-18T10:33:07.398	устанавливать перерыв отдых и питание
kuber	2.0	10	Можно ли инвалида 2 группы привлекать к сверхурочной работе с его согласия	550462	Если работа в выходной или праздничный день не противопоказана по медицинским показаниям, то к работе в такие дни можно привлечь определенные категории сотрудников только с их письменного согласия. Читайте подробнее https://www.1kadry.ru/#/document/86/627752/actual/	2024-01-18T10:36:03.207	инвалид написать согласие работа выходной день он привлекать работа
kuber	2.0	16	Можно ли дистанционному работнику, рабоитающему на нашем оборудовании ничего не оплачивать	572395	У работодателя нет обязанности проводить обучение по охране труда и инструктажи по охране труда для дистанционного работника. Далее читайте https://vip.1kadry.ru/#/document/12/496644/actual/	2024-01-18T10:36:30.687	проводить инструктаж дистанционный работник
kuber	2.0	12	Здравствуйте! Ка правильно заполнить форму СЗВ-стаж?	560397	Личная карточка по форме № Т-2 содержит раздел III, куда вносят сведения о переводах сотрудника. Читайте подробнее https://budget.1kadry.ru/#/document/12/490525/actual/	2024-01-18T11:11:16.132	временный перевод форма сзв стаж
kuber	2.0	10	Если в организации 10 человек нужно ли сдавать форму п-4	572529	Чтобы поставить сотрудника на воинский учет, заполните карточку учета по форме №10. Далее см. https://www.1kadry.ru/#/document/86/668727/actual/	2024-01-18T11:23:37.082	воинский учет организация форма 10
kuber	2.0	191	Добрый день! Подскажите приказ об отвественных за ведение трудовых книжек делают ежегодно?	491896	Чтобы назначить ответственного за работу с трудовыми книжками, оформите приказ руководителя организации. Ссылка по вашему вопросу https://kd.action360.ru/#/document/12/444362/actual/	2024-01-18T11:35:41.848	ответственный ведение трудовой книжка приказ
kuber	2.0	222	Можно ли в личном деле хранить копию документа, подтверждающего факт прохождения диспансеризации?	405573	Вместо повышенной оплаты за работу в выходной или праздничный день сотрудник может взять другой день отдыха, его еще называют отгул. Далее читайте https://plus.1kadry.ru/#/document/86/150072/actual/	2024-01-18T11:38:54.549	заявление предоставление выходной день прохождение диспансеризация
kuber	2.0	16	сколько оплачиваемых выходных дней в месяц по уходу за ребёнком-инвалидом имеет право взять работник	544565	Чтобы предоставить сотруднику дополнительные выходные дни для ухода за ребенком-инвалидом, получите от него необходимые документы. Подробнее в материале https://vip.1kadry.ru/#/document/16/138596/actual/	2024-01-18T11:41:33.209	сколько час оплачивать выходной день уход ребенок инвалид
kuber	2.0	189	нет, ну фио будет и напротив стаж	583239	В стаж, который дает право на основной отпуск, не входит время отпусков по уходу за ребенком до достижения им трех лет. Подробнее смотрите https://gkd.action360.ru/#/document/12/504917/actual/	2024-01-18T12:00:13.750	отпуск уход ребенок и стаж
kuber	2.0	222	как в дс совмещение должностей правильно будет прописать доплату, если всегда разная сумма доплаты?	551051	Совмещение оформляют дополнительным соглашением к трудовому договору. Подробнее в материале https://plus.1kadry.ru/#/document/12/482097/actual/	2024-01-18T12:06:27.238	табель доплата совмещение профессия
kuber	2.0	16	выплачиваются ли суточные при однодневных командировках	3832	Закрепите размер суточных приказом руководителя или коллективным, трудовым договором. Подробнее в материале https://vip.1kadry.ru/#/document/16/46335/actual/	2024-01-18T12:13:21.941	какой размер выплачиваться суточный период командировка территория рф
kuber	2.0	10	при переводе работника на дистанционную работу, что мы должны изменить в должностной инструкции	578554	Чтобы перевести сотрудника на другую должность, заключите дополнительное соглашение к трудовому договору, а также издайте приказ о переводе по форме № Т-5 или по форме, которую разработали сами. Далее см. https://www.1kadry.ru/#/document/12/502444/actual/	2024-01-18T12:15:22.178	перевод работник другой должность и дистанционный работа
kuber	2.0	222	Подскажите. пожалуйста. По какому приказу проводится периодический и плановый медицинский осмотр швей (портных)	575653	Поскольку типовые формы табеля не содержат буквенного или цифрового кода для обозначения времени прохождения обязательного медосмотра, то работодатель вправе ввести собственное условное обозначение. Далее читайте https://plus.1kadry.ru/#/document/12/499402/actual/	2024-01-18T12:42:37.405	заполнение табель рабочий время медицинский осмотр
kuber	2.0	222	тк рф санаторно курортное лечение для ркс	409574	Если сотрудник получил производственную травму, то по его заявлению ему предоставляют дополнительный отпуск на период лечения в санаторно-курортном учреждении, включая дорогу к месту лечения и обратно. Подробнее см. https://plus.1kadry.ru/#/document/12/184190/actual/	2024-01-18T12:59:09.951	отпуск счет фсс санаторный курортный лечение
kuber	2.0	16	можно ли уволить сотрудника  если ему отправлено уведомление	575563	Если не планируете продолжать отношения с временным сотрудником, уведомьте его об увольнении в связи с истечением срока договора не менее чем за три календарных дня до окончания срока договора. Далее читайте https://vip.1kadry.ru/#/document/86/675156/actual/	2024-01-18T16:59:18.109	сообщать сотрудник он увольнять
kuber	2.0	12	измение штатного расписания в связи с повышением МРОТ	575736	Чтобы изменить оклад в штатном расписании, издайте приказ о внесении изменений в штатное расписание или утвердите приказом новое штатное расписание. Вот ссылка по вашему вопросу https://budget.1kadry.ru/#/document/12/499761/actual/	2024-01-18T05:08:05.966	изменение штатный расписание связь с повышение мрот
