TemplateID	LmQuery	Query
449693	коммерческий менее нмцк	если по коммерческим нмцк менее
449693	давать контрагент который наименование не нмцк предложение расчет свой указывать	можно ли в расчете нмцк не указывать наименования контрагентов которые дали свои предложения
449693	ипать крупный маленький нмцк предоставлять решение сделка сумма	ип предоставил решение о крупной сделке меньше суммы нмцк
449685	протокол разногласие срок	протокол разногласий срок
449685	вносить изменение контракт после проект протокол разногласие	можно ли вносить изменения в проект контракта после протокола разногласий
449685	заказчик направлять протокол разногласие	Как направить протокол разногласий заказчику
449685	единица заключение изменение контракт протокол разногласие товар цена	изменение цены единицы товара при заключении контракта по протоколу разногласий
408097	дата еис какой ктра позиция применять с	С какой даты применять позицию КТРУ в ЕИС?
408097	когда ктра применять	когда применять ктру?
408097	дата ктра начало	ктру дата начала
449341	запрос ответ срок	срок ответа на запрос
449341	запрос заявка извещение ответ подача продлевать срок	ответ на запрос на извещение продлеваем срок подачи заявок
449341	запрос ответ размещение срок	сроки размещения ответом по запросам
449437	без закупка объем	закупка без объема
449437	закупка обоснование	обоснование закупки
449437	без контракт объем ответственность	ответственность контракт без объема
450920	аукцион изменение исполнение контракт контракт обеспечение проект протокол разногласие шаблон электронный	шаблон протокола разногласий к проекту контракта по электронному аукциону на изменение обеспечения исполнения контракта
450920	протокол разногласие сведение	сведения в протокол разногласий
450920	включать протокол разногласие	что включить в протокол разногласий
451104	внесение изменение контрактный положение приказ служба	приказ на внесение изменений в положение о контрактной службе
451104	изменение контрактный служба управление	управление изменениями в контрактной службе.
451443	ед значение контракт контракт максимальный образец поставщик с с цена	контракт с ед поставщиком с максимальным значением цены контракта образец
451443	бумажный единственный контракт носитель образец поставщик приемка с товар условие	контракт с единственным поставщиком условия приемки товара на бумажном носителе образец
451443	44 договор ед лекарственный образец поставщик с фз	образец договор с ед поставщиком 44-фз лекарственные
454095	внесение график единственный заключение изменениия контракт план после поставщик с срок	срок заключения контракта с единственным поставщиком после внесения изменениия в план график
454095	график заключение контракт опубликование план после срок	срок заключения контракта после опубликования плана графика
454095	10 график день договор ждать заключение план после публикация	нужно ли ждать 10 дней для заключения договора после публикации плана графика
454095	2020 год график договор заключение план после срок	сроки заключения договоров после плана графика на 2020 год
454095	2022 2022 44 график коммунальный контракт план подписание после размещение срок услуга фз	срок подписания контракта по коммунальным услугам после размещения в план графике в 2022 44-фз в 2022
454095	1 график день план размещение	размещение плана графика 1 день
454095	график день заключать какой контракт можно первый план поле размещение редакция	в какой день можно заключить контракт поле размещения плана графика в первой редакции
454095	график заключать закупка какой контракт план после публикация срок	в какой срок заключать контракты после публикации плана графика закупок
454095	график день договор заключение план утверждение	заключение договора в день утверждения плана-графика
454095	6 график заключать когда контракт можно п план после публикация	когда можно заключит контракт по п. 6 после публикации плана графика
454095	график день десять план рабочий размещение течение	размещение плана-графика в течение десяти рабочих дней
454095	график делать план после утверждение	что делаем после утверждения плана-графика
453207	договор дом заключать имущество капремонт многоквартирный	Как заключить договор на капремонт имущества в многоквартирном доме
453207	223 капитальный ремонт фз	капитальный ремонт 223-фз
453207	договор заключать капремонт	договор заключить на капремонт
453630	лицо оплачивать оформлять поручение поставщик третий	как оформить поручение поставщика оплатить третьему лицу
453630	лицо оплата платежный поручение третий	платежное поручение оплаты за третьих лиц
453630	лицо оплата платежный поручение пример третий	оплата за третьих лиц. пример в платежных поручениях
453630	лицо оплата оформлять платежный поручение третий	оплата за третье лицо как оформить платежное поручение
453630	задолженность лицо оплата поручение третий	поручение на оплату задолженности третьему лицу
454094	вносить график закупка изменение особый план раздел	как внести изменения в план график в раздел особые закупки
454094	2020 график закупка особый план создавать	как создать особую закупку по плану графику 2020
454090	годность остаточный процент срок	остаточный срок годности в процентах
454090	годность питание продукт срок	продукты питания срок годности
454090	годность закупка остаточный питание продукт процент срок требование устанавливать	закупке продуктов питания установить требования к остаточному сроку годности в процентах
453725	акт контракт приемка услуга электронный	акт о приемке услуг по контракту электронной
453725	контракт приемка приказ	приказ о приемке по контракту
453725	акт прием товар	акт приема товара
453725	акт комиссия приемка приемочный	акт приемки приемочной комиссии
453997	бюджетный обязательство	бюджетные обязательства
453997	бюджетный обязательство сведение	сведения для бюджетного обязательства
453997	бюджетный обязательство перечень постановка сведение	перечень сведений для постановки бюджетного обязательства
454006	1 1 4 4 93 93 заключение заключение контракт контракт ли ли происхождение пункт пункт спецификация спецификация статья статья страна товар указывать указывать часть часть	указывать ли при заключении контракта по пункту 4 части 1 статьи 93 в спецификации страну происхождения товара указывать ли при заключении контракта по пункту 4 части 1 статьи 93 в спецификации
454006	происхождение спецификация страна	страна происхождения в спецификации
454006	44 контракт обязательный спецификация страна указание фз	обязательное указание страны в спецификации контракта по 44-фз
454006	контракт происхождение страна товар	страна происхождения товара в контракте
453653	организация специализированный	специализированная организация
453653	закупать организация специализированный услуга	Как закупить услуги специализированной организации
453660	заказчик конкуренция обеспечение применять принцип	Как заказчику применять принцип обеспечения конкуренции
453660	44 конкуренция ограничение	ограничение конкуренции 44
453666	дополнительный исправление ошибка соглашение технический	дополнительное соглашение об исправлении технической ошибки
453666	исправление ошибка технический уведомление	уведомление об исправлении технической ошибки
453667	доптребование опыт	опыт доптребования
453667	аукцион документ заявка качество подача подтверждать товар	документы подтверждающие качество товара при подачи заявки на аукцион
454096	график еис контроль план	контроль плана графика в еис
454096	график единый информационный план система утверждение	утверждение плана-графика в единой информационной системе
454096	13 график единый информационный план подлежать размещение система утверждать	13. утвержденный план-график подлежит размещению в единой информационной системе
454096	график единый информационный план подлежать размещение система	план-график подлежит размещению в единой информационной системе
454018	охрана труд	охрана труда
454018	охрана порядок труд	охрана труда порядок
455599	оценка специальный тз труд условие	специальная оценка условий труда тз
455599	оценка специальный труд условие	специальная оценка условий труда
455620	закрытый закупка с согласовывать фас	Как согласовать закрытую закупку с ФАС
455620	с согласование фас	согласование с фас
455620	еис закупка какой согласовывать	какую закупку нужно согласовывать в еис
455629	справка торги фнс	торги справка фнс
455629	справка фнс	справка фнс
455292	должностной инструкция контрактный начальник образец служба	Образец должностной инструкции начальника контрактной службы
455292	должностной закупка инструкция начальник отдел	должностная инструкция начальника отдела закупок
455310	комиссия обучение член	обучение членов комиссии
455310	обучение	обучение
455311	223 количество комиссия фз член	количество членов комиссии по 223-фз
455311	комиссия член	члены комиссии
455312	223 единственный закупка комиссия осуществление поставщик фз	комиссия по осуществлению закупок у единственного поставщика 223-фз
455312	223 единственный единый закупка комиссия осуществление поставщик фз	единая комиссия по осуществлению закупок у единственного поставщика 223-фз
455312	223 единственный комиссия поставщик проведение торги фз	комиссия по проведению торгов у единственного поставщика 223-фз
500469	готовность извещение работа	извещение о готовности работы
500469	договор окончание подряд работа уведомление	уведомление об окончании работ по договору подряда
456524	бумага закупка тз	закупка бумаги тз
456524	бумага контракт офисный поставка	поставка офисной бумаги контракт
455184	223 договор с самозанимать	договор с самозанятым по 223
455184	договор заключать имущественный с самозанимать	как заключить договор имущественного с самозанятым
455184	договор единственный поставщик самозанимать	самозанятые в договоре у единственного поставщика
455185	223 договор оплачивать самозанимать	как оплачивать по договору самозанятым 223
455185	договор оплачивать самозанимать	как оплачивать по договору самозанятым
455350	документ оценка	оценка документов
455350	сервис	сервис
546272	укеукеук	укеукеук
546272	укекуеукеук	укекуеукеуке
457049	223 договор проект услуга фз	проект договора услуг по 223-фз
457049	договор услуга	договор услуги
457049	договор такелажный услуга	договор на такелажные услуги
455633	переторжка	переторжка
455633	223 возможный закупка ли переторжка смсп фз	возможна ли переторжка при закупке у смсп по 223-фз
455638	соут	соут
455638	работник спецоценка удаленный	спецоценка удаленный работник
455638	426 соут	соут 426
455223	ли малый относиться пред самозанимать субъект	относятся ли самозанятые к субъектам малого пред
455223	закупка с самозанимать	закупка с самозанятым
455223	закупка мочь самозанимать участвовать	самозанятые могут участвовать в закупках
455223	223 закон закупка мсп равный с самозанимать субъект условие фз	самозанятые в закупках по закону № 223-фз на равных условиях с субъектами мсп
457426	44 аукцион закрытый фз	закрытый аукцион 44-ФЗ
457426	аукцион заключать закрытый контракт результат	Как заключить контракт по результатам закрытого аукциона
457426	аукцион бумажный заключать итог контракт электронный	Как заключить контракт по итогам бумажного электронного аукциона
457426	2022 год закрытый закупка порядок проведение	порядок проведения закрытой закупки в 2022 году
457974	2022 год должностной инструкция контрактный управлять	должностная инструкция контрактного управляющего на 2022 год
457974	2022 44 год должностной контрактный регламент управляющий фз	должностной регламент контрактного управляющего 44-фз 2022 год
457974	01 07 2022 должностной инструкция контрактный с управляющий	должностная инструкция контрактного управляющего с 01.07.2022
456746	заявка комиссия рассмотрение	комиссия по рассмотрению заявок
456746	44 запрос комиссия котировка котировочный фз функция	функции котировочной комиссии при запросе котировок 44-фз
456746	комиссия создание	о создании комиссии
456746	запрос комиссия котировка форма электронный	комиссия по запросу котировок в электронной форме
456747	2022 закупка комиссия положение	положение о комиссии по закупкам на 2022
456747	2022 44 закупка комиссия фз	комиссия по закупкам по 44-фз в 2022
456747	1 2022 закупка комиссия с январь	комиссия по закупкам с 1 января 2022
456747	01 01 2022 аукционный комиссия с	аукционная комиссия с 01.01.2022
456747	документ и какой комиссия оформлять работа	Какими документами и как оформить работу комиссии
456747	44 единый комиссия обязанность положение разработка фз чей	положение о единой комиссии чья обязанность разработки по 44-фз
456747	2022 44 год единый комиссия положение фз	положение о единой комиссии 44-фз 2022 год
457051	договор мсп оплата проект с	проект договора с оплатой для мсп
457051	договор оплата проект с смп	проект договора с оплатой для смп
456941	2022u 223 c j комиссия положение фз	положение j комиссии 223-фз c 2022u
456941	2022 год единый исполнитель комиссия определение подрядчик положение поставщик	положение о единой комиссии по определению поставщиков (подрядчиков, исполнителей) на 2022 год
456941	01 2022 год закупка октябрь положение	положение о закупке до 01 октября 2022 года
457804	37 исполнение контракт обеспечение с статья учет	обеспечение исполнения контракта с учетом статьи 37
457804	антидемпинг исполнение контракт обеспечение процент сколько увеличивать	на сколько процентов увеличить обеспечение исполнения контракта при антидемпинге
457804	антидемпинговый какой мера применять	Какие антидемпинговые меры применяют
457804	антидемпинг исполнение обеспечение	обеспечение исполнение при антидемпинге
459718	2022 аукцион год заказчик пассажирский перевозка размещение учитывать электронный	что учесть заказчику при размещении электронного аукциона в 2022 году по пассажирским перевозкам
459718	2022 закупка средство транспортный	закупка транспортных средств 2022
459844	запрос контракт котировка проект электронный	Проект контракта по электронному запросу котировок
459844	государственный запрос контракт котировка оказание услуга	государственный контракт на оказание услуг по запросу котировок
459844	запрос контракт котировка проект	проект контракта запрос котировок
459844	2022 запрос итог контракт котировка образец поставка с смп товар	образец контракта на поставку товаров по итогам запроса котировок с смп в 2022
462564	аукцион приказ проведение электронный	Приказ о проведении электронного аукциона
462564	аукцион приказ проведение	приказ о проведении аукциона
462564	приказ	приказ
463700	44 доверенность фз	доверенность по 44-фз
463700	доверенность интерес представление фас	Доверенность на представление интересов в ФАС
463648	какой медизделие ндс нмцк применять расчет ставка	какую ставку ндс применять при расчете нмцк на медизделия
463648	450н изделие мед ндс нмцк разный расчет ставка	расчет нмцк на мед изделия по 450н. если разные ставки ндс
463648	455 медизделие нмцк обоснование	обоснование нмцк медизделия 455
463648	450н n заключать контракт контракт максимальный начальный определение порядок утверждение цена цена	"n 450н ""об утверждении порядка определения начальной (максимальной) цены контракта, цены контракта, заключаемого"
463648	450н нмцк обоснование	обоснование нмцк 450н
463648	минздрав нмцк	нмцк минздрав
463648	2020 31 август закупка медизделие нмцк порядок расчет с	порядок расчета НМЦК при закупке медизделий с 31 августа 2020
463648	госзакупки минздрав нмцк определение порядок утверждать	минздрав утвердил порядок определения нмцк при госзакупках
463648	контракт контракт максимальный начальный обоснование цена цена	обоснование начальной (максимальной) цены контракта, цены контракта
463648	15 2020 450н г май медизделие нмцк обоснование приказ	обоснование нмцк на медизделия по приказу от 15 мая 2020 г. № 450н
463648	изделие медицинский нмцк расчиттать	как расчиттать НМЦК медицинских изделий
463648	закупка нмцк обоснование шприц	обоснование нмцк при закупке шприцев
463648	450н нмцк обоснование приказ	обоснование нмцк по приказу 450н
463648	450н изделие медицинский нмцк приказ рассчитывать	как рассчитывать нмцк на медицинские изделия по приказу 450н
463650	медизделие нмцк обоснование	обоснование нмцк на медизделия
463651	автомобильный и нмцк обоснование ремонт техника техобслуживание	обоснование нмцк по техобслуживание и ремонт автомобильной техники
464118	нмцк образец отпуск электроэнергия	образец нмцк на отпуск электроэнергии
464118	нмцк обоснование электрический энергия	обоснование нмцк электрической энергии
466746	внебюджетный график отражение план средство	отражение внебюджетных средств в плане-графике
466746	44 внебюджетный договор источник фз	договор по 44-фз из внебюджетного источника
466746	внебюджетный гражданско график договор лицо план правовой с средство физический	гражданско-правовой договор с физическим лицом план-график внебюджетные средства
467129	аукцион банковский гарантия законодательство который не победитель представлять соответствовать требование установленный	победитель аукциона представил банковскую гарантию, которая не соответствует требованиям, установленным законодательством
467129	банковский гарантия заявка обеспечение	обеспечение заявок банковской гарантией
467129	банковский гарантия несоответствующий признание решение требование фас	решения фас признание банковской гарантии несоответствующей требованиям
467129	банковский гарантия заявка качество обеспечение	банковская гарантия в качестве обеспечения заявки
467129	банковский выплата гарантия порядок требование	порядок требований выплаты по банковским гарантиям
467129	45 банковский гарантия не соответствовать ст требование	банковская гарантия не соответствует требованиям ст 45
467129	банковский гарантия не соответствовать требование фас	банковская гарантия не соответствует требованиям фас
467129	44 45 банковский гарантия закон и когда кто проверять соответствие ст требование фз	кто и когда проверяет соответствие такой банковской гарантии требованиям ст. 45 закона № 44-фз?
467129	банковский гарантия направлять требование	как направить требование по банковской гарантии
467314	00000015 123 21 32 50 запрет и ктра ограничение	ктру 32.50.21.123-00000015 запреты и ограничения
467314	1 2022 ктра с январь	КТРУ с 1 января 2022
467462	закупка извещение отмена	извещение об отмене закупки
467462	44 заключение контракт отмена процедура фз	отмена процедуры заключения контракта 44-фз
467462	определение отмена поставщик	отмена определения поставщика
467463	запрос котировка не проводить электронный	можно ли провести запрос котировок не электронный
467463	вскрывать заявка комиссия конверт котировочный с	котировочная комиссия вскрывает конверты с заявками
467463	2019 бумажный вид запрос котировка проводить	запрос котировок в бумажном виде можно ли проводить в 2019
467463	вскрытие конверт котировка	вскрытие конвертов котировок
467463	бумажный вариант котировка	бумажный вариант котировок
467464	аукционный входить запрос котировка окпд перечень	Запрос котировок, если окпд входит в аукционный перечень
467464	аукционный котировка перечень проводить товар форма электронный	можно ли провести котировку в электронной форме если товар в аукционном перечне
467465	договор заключение тко	заключение договоров на тко
467465	вносить вывоз график мусор план	внести вывоз мусора в план график
467465	вывоз договор заключать лицо мусор оператор региональный с юр	нужно ли заключать договор юр.лицу с региональным оператором на вывоз мусора
467465	44 вывоз договор заключать тко фз	как заключить договор на вывоз тко по 44-фз
465790	недружественный список страна	список недружественных стран
465790	недружественный страна	недружественные страны
465790	вводить который отношение россия санкция список страна	Список стран, которые ввели санкции в отношении России
467326	лизинг	лизинг
467326	44 лизинг срок фз	сроки лизинга по 44-фз
467021	допы контракт соглашение увеличение цена	доп. соглашение об увеличении цены контракта
467021	дополнительный контракт смета со соглашение строительный увеличение цена	дополнительное соглашение об увеличении цены по строительному контракту со сметой
467021	10 контракт процент увеличение цена	увеличение цены контракта на 10 процентов
467021	10 дополнительный предел соглашение увеличение	дополнительное соглашение об увеличении в пределах 10%
467021	10 дополнительный контракт процент соглашение увеличение цена	дополнительное соглашение об увеличении цены контракта на 10 процентов
467021	10 увеличение	увеличение на 10 %
467021	контракт увеличение цена	увеличение цены контракта
467136	пфхд	пфхд
467136	223 внесение договор план фз фхд	внесение договоров в план фхд 223-фз
467148	223 окпд2 перечень смп фз	перечень окпд2 для смп 223-фз
467148	закупка и который малый осуществляться перечень предпринимательство работа средний субъект товар услуга	перечни товаров, работ, услуг, закупки которых осуществляются у субъектов малого и среднего предпринимательства
467148	223 каталог работа товар услуга фз	каталог товаров, работ, услуг 223-фз
467148	закупка мсп окпд	закупки у мсп окпд
467115	2022 запрос предложение	запрос предложений 2022
467115	44 запрос предложение фз	запрос предложений 44-ФЗ
467115	запрос запрос котировка отличаться предложение чем	чем запрос предложений отличается от запроса котировок
467115	запрос нмцк предложение форма электронный	нмцк для запроса предложений в электронной форме
466785	18 20 2018 год должный закупка или ндс нмцк размещать расчет учитывать	закупки размещенные в 2018 году в расчете нмцк должны учитывать ндс 18% или 20%
466785	без ндс нмцк ставка указание	нмцк без указания ставки ндс
466785	включать ндс нмцк торги услуга	нужно ли включать ндс в нмцк по услугам при торгах
466785	без и коммерческий ндс ндс нмцк определять подавать предложение с учет учет	как определить нмцк если коммерческие предложения поданы с учетом ндс и без учета ндс
466785	анализ ли ндс нмцк расчет рынок учитывать	учитывать ли ндс при расчете нмцк анализом рынка
466785	без ндс ндс нмцк подрядчик работа работать с строительный	нмцк на строительные работы с ндс, подрядчик работает без ндс
466785	ндс нмцк обоснование применение	обоснование нмцк применение ндс
466785	без и контракт ндс нмцк он проект прописывать расчет с	как прописать в проекте контракта расчет нмцк с ндс и без него
466785	аукционный документация ндс нмцк прописывать с	как прописать в аукционной документации нмцк с ндс
466145	вареный копченый мясо продукт птица	продукт из мяса птицы копчено - вареные
466145	организация питание	организация питания
466884	договор консорциум	договор о консорциуме
466899	договор подряд	договор подряда
466899	223 договор подряд фз	договор подряда по 223-ФЗ
466899	223 выполнение договор работа фз	договор на выполнение работ по 223-фз
467022	действие договор истекший расторжение с срок	расторжение договора с истекшим сроком действия
467022	исполнять истекать контракт ли расторгать срок частично	Расторгать ли частично исполненный контракт, если истек срок
469099	актирование заключенный закон контракт принятие электронный	электронное актирование контрактов заключенных до принятия закона
469099	контракт приемка прописывать электронный	электронная приемка в как прописать в контракте
469099	актирование вносить изменение контракт электронный	как внести изменения в контракт электронное актирование
469099	контракт условие электроприемка	электроприемка / контракт / условие
469099	контракт приемка с электронный	контракт с электронной приемкой
469099	04 1 2021 c актирование исполнение контракт электронный	электронное актирование при исполнении контракта c 1.04.2021.
469099	2021 2022 включать год исполнение контракт м приемка с электронный	как включить электронную приемку в контракты 2021 года с исполнением в 2022-м
469099	контракт обязательный приемка требование форма электронный	в контракте требование о приемке в электронной форме обязательна
469099	два документ документооборот еис заказчик и контракт оформление приемка проект прописывать условие электронный эп	как прописать в проекте контракта заказчику два условия: оформление документов о приемке в еис, эп и электронный документооборот; в
469099	втрехсторонний контракт прописывать электроприемка	Как прописать электроприемку втрехстороннем контракте
469099	1 2020 актирование год июль контракт ли прописывать с условие электронный	прописывать ли в контрактах условие об электронном актировании с 1 июля 2020 года
469099	вносить изменение какой контракт приемка с связь электронный	какие изменения внести в контракт в связи с электронной приемкой
469099	актирование включение условие электронный	включение условий об электронном актирование
469099	еис контракт приемка условие электронный	электронная приемка в еис условия контракта
469099	44 актирование контракт с фз электронный	контракт с электронным актированием по 44-фз
469099	возможность вписывать контракт приемка работа электронный	как вписать в контракт возможность электронной приемке работ
469099	возможность контакт приемка прописывать услуга электронный	как прописать в контакте возможность электронной приемки услуг
466729	банковский договор сопровождение	договор на банковское сопровождение
466729	1с договор сопровождение	сопровождение 1с договор
468524	лекарственный нмцк порядок преп расчет рат	порядок расчета нмцк на лекарственные препа\раты
468524	лекарство нмцк рассчитать	рассчитать нмцк лекарства
468524	лекарственный нмцк покупка препарат расчет	расчет нмцк при покупке лекарственных препаратов
468524	2020 год лекарственный нмцк новый правило препарат рассчитать	как рассчитать нмцк на лекарственные препараты в 2020 году по новым правилам
468524	223 лекарство нмцк	нмцк лекарств по 223
