TemplateID	LmQuery	Query
506874	i группа какой периодичность присвоение проводиться с электробезопасность	присвоение i группы по электробезопасности с какой периодичностью проводится
506874	1 знание и присвоение проведение проверка программа ргуппа электробезопасность	программа проведения, проверки знаний и присвоения 1-ргуппы по электробезопасности
506874	i группа неэлектротехнический персонал присвоение электробезопасность	присвоение неэлектротехническому персоналу i группы по электробезопасности
506875	1 группа инструктаж электробезопасность	инструктаж по электробезопасности 1 группа
506875	1 группа должность допуск и перечень присвоение профессия требовать электробезопасность	перечень должностей и профессий, требующих присвоения 1 группы допуска по электробезопасности
506875	1 группа	1 группа
506875	1 группа когда присваивать электробезопасность	когда присваивают 1 группу по электробезопасности
506875	обучение офис электробезопасность	обучение электробезопасности в офисе
506875	1 группа перечень работник электробезопасность	перечень работников на 1 группу по электробезопасности
506875	i группа неэлектротехнический персонал распространяться электробезопасность	группа i по электробезопасности распространяется на неэлектротехнический персонал
506875	группа должный иметь кто первый электробезопасность	кто должен иметь первую группу по электробезопасности
506876	1 группа не присваивать специалист штатный электробезопасность	может ли присваивать 1 группу по электробезопасности не штатный специалист
506876	1 группа охрана присваивать специалист труд электробезопасность	может ли специалист по охране труда присваивать 1 группа электробезопасности
506876	иметь инструктаж охрана право проводить специалист труд электробезопасность	инструктажи по электробезопасности имеет право проводить специалист по охране труда
506877	1 группа иметь инструктаж кто право проводить электробезопасность	кто имеет право проводить инструктаж на 1 группу по электробезопасности
506877	i группа кто мочь присваивать работник электробезопасность	кто может присваивать работникам i группу по электробезопасности?
506877	1 группа кто мочь присваивать электробезопасность	кто может присваивать 1 группу по электробезопасности
506877	1гр инструктаж кто нет обучать проводить фирма человек электробезопасность	если в фирме нет обученных людей по электробезопасности, кто проводит инструктаж на 1гр?
506878	1 вести группа журнал электробезопасность	нужно ли вести журнал 1 группы по электробезопасности
506878	группа инструктаж оформлять первый электробезопасность	как оформить инструктаж по первой группе по электробезопасности
506879	1 выдавать группа удостоверение электробезопасность	нужно ли выдавать удостоверение 1 группа по электробезопасности
506880	1 группа не присваивать электробезопасность	можно ли не присваивать 1 группу по электробезопасности
506880	1 группа допуск компьютер работа роструд электробезопасность	роструд 1 группа допуска по электробезопасности работа на компьютере
506880	1 весь группа который ли обязательно офисный пк присваивать работать работник электробезопасность	обязательно ли всем офисным работникам, которые работают за ПК присваивать 1 группу по электробезопасности?
506880	1 группа ли пк присваивать работа электробезопасность	1 группа по электробезопасности необходима ли присваивать при работе за пк
506881	i группа знание проверка проводиться электробезопасность	как проводится проверка знаний для i группы по электробезопасности
506881	1 группа знание проведение проверка электробезопасность	проведение проверки знаний по 1 группе электробезопасности
567828	ii авария вестись горный действие и исключение какой класс который ликвидация локализация мероприятие объект объект опасность план последствие работа срок устанавливать	Какие сроки действия планов мероприятий по локализации и ликвидации последствий аварий установлены для объектов II класса опасности (за исключением объектов, на которых ведутся горные работы)
511502	безопасность лист пожарный проверка соблюдение требование чек	чек-лист проверки соблюдения требований пожарной безопасности
511502	безопасность лист организация пожарный проверка состояние чек	чек-лист проверки состояние пожарной безопасности в организации
511502	лист мчс чек	чек-лист мчс
511502	безопасность лист пожарный проверка чек	чек лист по проверке пожарной безопасности
567829	iii авария вестись горный действие и исключение какой класс который ликвидация локализация мероприятие объект объект опасность план последствие работа срок устанавливать	Какие сроки действия планов мероприятий по локализации и ликвидации последствий аварий установлены для объектов III класса опасности (за исключением объектов, на которых ведутся горные работы)
567830	безопасность кто положение промышленный система управление утверждаться	Кем утверждается положение о системе управления промышленной безопасностью
511593	безопасность декларация ли пожарный	нужна ли декларация по пожарной безопасности
511593	безопасность декларация документ здание или или образец отдельный подготовка пожарный порядок сооружение строение форма	декларация пожарной безопасности для зданий сооружений или отдельных строений (порядок подготовки, образец или форма документа).
511850	объект опасный страхование	страхование опасного объекта
511850	лифт страхование	страхование лифта
511850	гтс застраховывать	как застраховать гтс
511850	опо страхование	страхование опо
513902	безопасность обеспечение пожарный система	система обеспечения пожарной безопасности
513902	безопасность ноль организовывать пожарный пять с шаг	как организовать пожарную безопасность с нуля в пять шагов
513902	безопасность организовывать пожарный	как организовать пожарную безопасность
513902	безопасность пожарный правило	правила пожарной безопасности
513903	1479 16 2020 год сентябрь	16 сентября 2020 года № 1479
513903	1479 16 2020 n г постановление правило противопожарный режим российский сентябрь утверждение федерация	постановление от 16 сентября 2020 г. n 1479 об утверждении правил противопожарного режима в российской федерации
513903	1479 пп противопожарный режим рф	пп рф о противопожарном режиме 1479
513903	1 1479 2021 г постановление рф с требование январь	с 1 января 2021 г. требованиям постановления рф № 1479.
513903	1479 n	n 1479
513903	09 1479 16 2020 постановление правило правительство противопожарный режим рф рф утверждать	правил противопожарного режима в рф, утвержденных постановлением правительства рф № 1479 от 16.09.2020
513903	1479 курение ппр	№ 1479 ППР курение
513903	01 01 1479 2021 год с	1479 с 01.01.2021 года
513903	1479 постановление править	постановление правит № 1479
513903	1479 16 2020 n г постановление сентябрь	постановление от 16 сентября 2020 г. n 1479
513903	09 1479 16 20 г	1479 от 16.09.20 г.
513903	09 1479 16 2020 изменение постановление	постановление 1479 от 16.09.2020 изменения
513903	09 1479 16 2020 постановление правило правительство противопожарный режим российский российский утверждение федерация федерация	постановление правительства российской федерации от 16.09.2020 № 1479 об утверждении правил противопожарного режима в российской федерации
513903	1479 пожарный технический	1479 пожарно технический
513903	09 1479 16 2020 г правило противопожарный режим	правила противопожарного режима от 16.09.2020 г. № 1479
513903	1479 постановление правительство рф	1479 постановление правительства рф
513903	09 1 12 1479 16 2020 2020 31 n постановление правило правительство противопожарный ред режим российский рф утверждение федерация	1. постановление правительства рф от 16.09.2020 n 1479 (ред. от 31.12.2020) об утверждении правил противопожарного режима в российской федерации
513903	ппр рф	ппр в рф
513903	09 1479 16 2020 постановление правительство противопожарный равиль режим рф утв	равиль противопожарного режима в рф, утв. постановлением правительства от 16.09.2020 № 1479).
513903	1479 постановление правило правительство	постановление правительства 1479 правила
513903	правило противопожарный	правила противопожарный
513903	09 116 1479 2021	1479 от 116.09.2021
513903	09 1479 16 2020 правило противопожарный режим рф	правила противопожарного режима в рф № 1479 от 16.09.2020
513903	1479 инструкция постановление	постановление 1479 инструкция
513903	01 01 06 09 1479 2020 2021 аттестовать вводить весь г год действие зависимый их компания минимум не новый пожарный правило противопожарный работник ранее режим с технический	новые правила противопожарного режима № 1479 от 06.09.2020 г. (введены в действие с 01.01.2021 года) всем работникам компаний, ранее аттестованных по пожарно-техническому минимуму, не зависимо от их
513903	09 1479 16 2020 постановление правило правительство утв	правил, утв. постановлением правительства от 16.09.2020 № 1479,
513907	ин6 птм структаж	ин6 структаж по птм
513907	12 12 2007 645 мчс приказ рф	приказ мчс рф № 645 от 12.12.2007
513907	12 12 2007 645 мера обуче5ние пожарный	645 от 12.12.2007 обуче5ние мерам пожарной
513907	36 51 6 645 приказ пункт	пунктах 6 , 36 , 51 приказа № 645
513907	2021 5 596 n безопасность вступать г документ дополнительный мчс не область пожарный приказ программа профессиональный россия сентябрь сила типовой утверждение	приказ мчс россии от 5 сентября 2021 г. n 596 об утверждении типовых дополнительных профессиональных программ в области пожарной безопасности (документ не вступил в силу)
513907	новый обучение правило птм	обучение птм по новым правилам
513907	645 актуальность пожарный приказ	актуальность приказа 645 о пожарной
513907	05 09 21 596	596 05.09.21
513907	806 журнал мчс приказ	приказ мчс 806 журнал
513907	12 2007 645 безопасность безопасность год декабрь мера норма обучение организация пожарный пожарный работник утверждение	от 12 декабря 2007 года № 645 об утверждении норм пожарной безопасности обучение мерам пожарной безопасности работников организаций
513907	1 2022 год март обучение птм с	обучение по птм с 1 марта 2022 года
513907	05 09 11 18 2021 2021 596 806п и мчс приказ россия	приказов мчс россии от 05.09.2021 № 596 и от 18.11.2021 № 806п
513907	газосварщик ли минимум обучение пожарный технический требоваться эл	требуется ли эл. газосварщикам обучение по пожарно- техническому минимуму
513907	аттестация птм	аттестация по птм
513907	11 18 2021 806 мчс приказ	(приказ мчс от 18.11.2021 № 806)
513907	645 мчс обучение приказ птм	приказ мчс об обучении птм 645
513907	12 2007 645 год декабрь мчс приказ россия	приказ мчс россии от 12 декабря 2007 года № 645
513907	12 2007 645 n г декабрь приказ	приказ от 12 декабря 2007 г. n 645
513907	безопасность новый обучение ответственный пожарный требование	новые требования по обучению ответственных за пожарную безопасность
513907	645 обж обучение	645 обучение по обж
513907	806 типовой	типовая 806
513907	645 приказ	645 приказ
513907	обуч птм сварщ	обуч птм сварщ
513907	больше нет птм	птм больше нет
513907	596и 645 803 анализ и приказ сравнительный	сравнительный анализ 596и 803 и приказа 645
513907	596 приказ см	приказ 596 см
513907	645 норма пб	645 нормы пб
513907	806 пожарный приказ	806 приказ пожарная
513907	обучение организация приказ птм	приказ об обучении птм в организации
513907	знание минимум периодичность пожарный проверка прохождение технический	периодичность прохождения проверки знаний по пожарно-техническому минимуму
513907	645 минимум пожарный приказ проект технический	проект 645 приказ пожарно технический минимум
513907	безопасный документ и и метод обучение обучение прием птм работник работник руководитель	документы по обучению работников безопасным методам и приемам обучению птм руководителя и работников
513907	11 18 2021 806	806 от 18.11.2021
513907	11 18 2021 806 n мчс приказ россия	приказом мчс россии от 18.11.2021 n 806
513907	12 12 2007 645 безопасность безопасность г мера мчс норма обучение организация пожарный пожарный приказ работник рф утверждать	нормами пожарной безопасности обучение мерам пожарной безопасности работников организации, утвержденными приказом мчс рф № 645 от 12.12.2007 г
513907	2013 29 645 n год июль постановление	постановление от 29 июля 2013 года n 645
513907	птм сварщик	птм для сварщика
513907	2021 5 596 год приказ программа сентябрь типовой	приказ от 5 сентября 2021 года № 596 типовые программы
513907	12 12 2007 645 n мчс рф	мчс рф от 12.12.2007 n 645
513907	05 2021 596 приказ сентябрь	приказ 596 от 05 сентября 2021
513907	12 12 2007 645 мчс правило приказ противопожарный режим рф	правила противопожарного режима в рф, приказом мчс от 12.12.2007 № 645
513907	645 мчс обучение	обучение мчс 645
513907	18 2021 806 n вид г деятельность или лицо мчс ноябрь обучение определение организация осуществлять порядок приказ программа противопожарный россия служебный срок трудовой	приказ мчс россии от 18 ноября 2021 г. n 806 об определении порядка, видов, сроков обучения лиц, осуществляющих трудовую или служебную деятельность в организациях, по программам противопожарного
513907	06 12 12 2007 2010 22 645 добровольный мчс охрана пожарный приказ ред рф	приказом мчс рф от 12.12.2007 № 645 о добровольной пожарной охране,(ред. от 22.06.2010)
513907	безопасность кто необходимо обучать пожарный учебный центр	кого необходимо обучить по пожарной безопасности в учебном центре
513907	806 безопасность инструктаж назначение обучение ответственный пожарный порядок приказ приказ проведение проект с учет	проект порядка обучения пожарной безопасности с учетом приказа № 806, приказов о назначении ответственных за проведение инструктажа.
513907	заканчиваться кто продлять птм	у кого закончился птм как продлить
513907	18 2021 806 год ноябрь	от 18 ноября 2021 года 806
513907	минимум офисный пожарный сотрудник	пожарный минимум для офисных сотрудников
513907	и минимум обучение пожарный программа руководитель специалист технический	программа обучения по пожарно технического минимума для руководителей и специалистов
513907	05 09 21 596 мчс приказ	приказ мчс № 596 от 05.09.21
513907	645 документ заменять какой мчс приказ регламентировать	каким регламентирующим документом заменят приказ № 645 мчс
513907	образовательный программа птм	образовательная программа по птм
513907	12 12 2007 645 безопасность безопасность г мера мчс норма обучение организация пожарный пожарный приказ работник россия утв ций	нормы пожарной безопасности «обучение мерам пожарной безопасности работников организация-ций», утв. приказом мчс россии от 12.12.2007 г. № 645;
513907	приказ прохождение птм	приказ о прохождении птм
513907	03 09 596 пб	пб 09-596-03
513907	645 безопасность быть место пожарный приказ	что будет в место 645 приказа пожарная безопасность
513907	3 4 806 пп приказ	пп. 3,4 приказа 806
513907	05 09 2021 596 пожарный	№ 596 от 05.09.2021 пожарная
513907	2022 переобучение птм	нужно ли переобучение по птм 2022
513907	внеочередной ли проверка птм	нужна ли внеочередная проверка по птм
513907	806 мч	806 мч
513907	12 12 2007 645 г мчс приказ российский федерация	приказ мчс российской федерации № 645 от 12.12.2007 г.
513907	645 мера обучение пожарный	№ 645 обучение мерам пожарной
513907	5 806 мчс п приказ	(п. 5 приказа мчс № 806).
513907	12 2007 645 n бедствие год гражданский декабрь дело и ликвидация министерство норма оборона пожарный последствие приказ российский стихийный утверждение федерация чрезвычайный	министерство российской федерации по делам гражданской обороны, чрезвычайным ситуациям и ликвидации последствий стихийных бедствий приказ от 12 декабря 2007 года n 645 об утверждении норм пожарной
513907	806 мера обучение противопожарный	об обучении противопожарным мерам № 806
513907	12 12 2007 645	645 от 12.12.2007
513907	2022 новый обучение правило птм	обучение птм по новым правилам 2022
513907	безопасность дополнительный область пожарный программа профессиональный типовой утверждение	об утверждении типовых дополнительных профессиональных программ в области пожарной безопасности
513907	645 806 и мчс приказ сравнение	сравнение приказа 645 мчс и 806
513907	645 мчс	645 мчс
513907	596 n безопасность дополнительный область пожарный программа профессиональный типовой утверждение	n 596 об утверждении типовых дополнительных профессиональных программ в области пожарной безопасности
513905	безопасность и инструктаж обучение пожарный	обучение и инструктажи по пожарной безопасности
513905	1 2022 безопасность год март обучение пожарный с	обучение по пожарной безопасности с 1 марта 2022 года
513905	безопасность мера обучение пожарный порядок работник	порядок обучения работников мерам пожарной безопасности
513905	безопасность новый обучение пожарный порядок	новый порядок обучения по пожарной безопасности
513905	новый обучение организация пб правило	организация обучения пб по новым правилам
513905	безопасность кто обучать пожарный	кого обучать по пожарной безопасности
513905	2022 безопасность год новый обучение организовывать пожарный правило	как организовать обучение по новым правилам пожарной безопасности в 2022 году
513905	безопасность обучение пожарный правило	обучение по правилам по пожарной безопасности
513908	11 1210 15 18 2021 2022 806 n г мчс мчс ноябрь обязательный официальный приказ разъяснение распоряжение россия россия требование установленный утверждение	распоряжение мчс россии от 15 ноября 2022 г. № 1210 об утверждении официальных разъяснений обязательных требований, установленных приказом мчс россии от 18.11.2021 n 806
513908	11 1210 15 2022 мчс распоряжение россия	распоряжение мчс россии от 15.11.2022 № 1210
513908	11 1210 15 2022 мчс распоряжение	распоряжение мчс от 15.11.2022 № 1210
513904	пожар правило противопожарный режим рф тренировка эвакуация	правила противопожарного режима в рф. тренировки по эвакуации при пожаре
513904	50 более задействовать и объект периодичность практический пребывание проведение работник с тренировка человек эвакуация	периодичность проведения практических тренировок задействованных для эвакуации работников объектов с пребыванием 50 и более человек
516439	предприятие энергоресурсы	энергоресурсах предприятиях
516439	доверенность лицо представитель юридический	доверенность представителя юридического лица
516439	доверенность образец полный	образец полной доверенности
516439	доверенность лицо юр	доверенность от юр лица
516439	доверенность интерес ооо представление	доверенность от ооо на представление интересов
516439	доверенность интерес общий общий представление	общая доверенность на представление интересов общая
516439	генеральный доверенность недвижимость недвижимость	доверенность недвижимость генеральная недвижимость
516439	доверенность ооо	доверенность ооо
514130	безопасность где ответственный пожарный размещаться с табличка указание	где размещаются таблички с указанием ответственных за пожарную безопасность
514130	безопасность вход ответственный пожарный табличка	ответственный табличка за пожарную безопасность на входе
514130	безопасность быть должный какой пожарный предприятие табличка	какие таблички по пожарной безопасности должны быть на предприятии
514131	безопасность гост знак пожарный	гост знаки пожарной безопасности
514131	безопасность гост знак	гост знаки пож безопасности
514131	безопасность знак пожарный	знаки пожарной безопасности
518558	безопасность изменение пожарный	изменения по пожарной безопасности
518558	2024 безопасность изменение пожарный	изменения по пожарной безопасности 2024
518558	1 2024 безопасность год изменение март пожарный с	изменения по пожарной безопасности с 1 марта 2024 года
523072	куда план повесить эвакуация	Куда повесить план эвакуации
523072	план размещение эвакуация	размещение планов эвакуации
523551	2 водитель группа присваивать электробезопасность	как присвоить 2 группу водителям по электробезопасности
523551	2 гр электробезопасность	2 гр.по электробезопасности
523551	2 группа получать электробезопасность	как получить 2 группу электробезопасности
523551	2 2023 группа обучение электробезопасность	обучение по электробезопасности на 2 группу 2023
523551	2 автоматический группа присвоение происходить электробезопасность	как происходит автоматическое присвоение 2 группы по электробезопасности?
523537	796 минэнерго приказ	приказ минэнерго 796
523537	09 2020 22 796 минэнерго организация персонал правило приказ прп работа с утверждать электроэнергетика	правила работы с персоналом в организациях электроэнергетики (прп.), утверждены приказом минэнерго от 22.09.2020 № 796.
523538	2 группа обучение правило электробезопасность	обучение электробезопасности 2 группа в правилах
523538	2023г ii больница быть группа должный какой сотрудник электробезопасность	у каких сотрудников в больницах должна быть ii группа по электробезопасности в 2023г.
523538	2 весь группа присваивать работник электробезопасность	нужно ли всем работникам присваивать 2 группу по электробезопасности
523538	2 группа должность должный допуск иметь какой электробезопасность	какие должности должны иметь 2 группу допуска по электробезопасности
523538	2 ая группа кто присваиваться электробезопасность	кому присваивается 2-ая группа по электробезопасности
523538	ii административно ао группа обучение персонал присвоение программа псковвтормет технический электробезопасность	программа обучения для присвоения ii группы по электробезопасности административно-технического персонала ао псковвтормет
523538	2 бульдозер группа машинист почему электробезопасность	почему машинисты бульдозера 2 группа по электробезопасности
523538	2 2023 группа обучение электробезопасность	обучение по электробезопасности на 2 группу 2023
523538	2 2023г группа медицинский сотрудник учреждение электробезопасность	2 группа по электробезопасности у сотрудников медицинских учреждений в 2023г.
523535	должность менять смена удостоверение электробезопасность	при смене должности нужно ли менять удостоверение по электробезопасности
523535	должность изменение менять с связь удостоверение электробезопасность	надо ли менять удостоверение по электробезопасности в связи с изменением должности
523536	комиссия охрана специалист труд ходить эб	может ли специалист по охране труда в ходить в комиссию по ЭБ
523536	комиссия сколько человек электробезопасность	комиссия по электробезопасности сколько человек
523536	группа комиссия председатель электробезопасность	комиссия по электробезопасности председатель группа
523536	внутренний знание и комиссия персонал проверка тепловой технический требование численность эксплуатация электробезопасность энергоустановка	численность внутренних комиссий про проверке знаний персонала требований электробезопасности и технической эксплуатации тепловых энергоустановок
523536	комиссия требование электробезопансость	требования к комиссии по электробезопансости?
525393	353 постановление правительство	постановление правительства 353
525393	12 2022 353 г март постановление правительство российский федерация	постановление правительства российской федерации от 12 марта 2022 г. № 353
525393	03 12 2022 2022 353 год деятельность особенность постановление правительство разрешительный российский российский утверждать федерация федерация	правительством российской федерации утверждено постановление от 12.03.2022 № 353 об особенностях разрешительной деятельности в российской федерации в 2022 году
577049	0 0 005 3 включительно газ газопровод давление какой категория мпа относиться с свыше	К какой категории относятся газопроводы с давлением газа свыше 0,005 до 0,3 МПа включительно
525400	безопасность и контроль опо организация осуществление правило производственный промышленный соблюдение требование	правил организации и осуществления производственного контроля за соблюдением требований промышленной безопасности на опо
525400	2168 правило	правила 2168
525639	акт аттестация документ какой нормативный область прописывать	в каком документе прописаны нормативные акты по областям аттестации
525639	аттестация область	области аттестации
526018	j jgj контроль положение производственный	положение j производственном контроле на jgj
526018	контроль объект опасный положение производственный производственный	положение производственный контроль опасный производственный объект
526018	контроль положение производственный	положение о производственном контроле
526018	и контроль опо организация осуществление положение производственный	положение опо организации и осуществлению производственного контроля
526018	пк положение	положение о пк
526018	2021 контроль опо положение производственный	положение о производственном контроле опо 2021
526018	безопасность и контроль организация осуществление положение производственный промышленный пс соблюдение требование	положение о организации и осуществлении производственного контроля за соблюдением требований промышленной безопасности на пс
525386	авария и ликвидация локализация мероприятие объект опасный план положение последствие постановление правительство производственный разработка российский утверждать федерация	положение о разработке планов мероприятий по локализации и ликвидации последствий аварий на опасных производственных объектах, утвержденного постановлением правительства российской федерации
525386	1437 15 2020 г постановление правительство рф сентябрь	постановление правительства рф от 15 сентября 2020 г. № 1437
525386	1437 постановление	постановление № 1437
525386	09 1437 15 2020 постановление	постановление № 1437 15.09.2020
526099	инцидент положение расследование	положение по расследованию инцидентов
526099	инцидент опо положение порядок причина расследование технический	положением о порядке технического расследования причин инцидентов на опо
526099	инцидент опо положение причина расследование	положение о расследовании причин инцидентов опо
526099	действие инцидент опо положение причина расследование срок	положение о расследовании причин инцидентов опо срок действия
525214	7 издание правило пуэ устройство электроустановка	пуэ, издание 7. правила устройства электроустановок.
525214	пуэ	пуэ
525704	контроль кто нести организация ответственность производственный	кто несет ответственность за организацию производственного контроля
