TemplateID	LmQuery	Query
505480	108н приказ	приказ № 108н
494580	замена какой косг приобретение сломать учитывать электродвигатель	по какому косгу учесть приобретение электродвигателя в замен сломанного
494580	автомобиль зап косг часть	косгу зап части на автомобиль
494580	автомобиль косг радиатор	радиатор для автомобиля косгу
494580	авто диск косг приобретение	косгу на приобретение дисков для авто
494580	датчик косг топливо уровень установка	Установка датчика уровня топлива КОСГУ
494580	датчик топливо уровень	датчик уровня топлива
494580	датчик топливо уровень установка	установка датчиков уровня топлива
494580	бак гсм датчик контроль	контроль гсм , датчик для бака
494580	гсм датчик контроль расход	датчик контроля расхода гсм
420862	изменение новый расписание с составлять штатный	как составить новое штатное расписание с изменениями
420862	изменение оформлять расписание штатный	как оформить изменения к штатному расписанию
420862	изменять расписание штатный	изменить штатное расписание
420862	изменять основание расписание штатный	на основании чего изменить штатное расписание
420862	вносить изменение расписание штатный	внести изменения в штатное расписание
420862	внесение изменение расписание штатный	внесение изменений в штатное расписание
420862	изменение меняться расписание структура учреждение штатный	при изменении структуры учреждения меняется штатное расписание
420862	внесение изменение причина расписание штатный	причины внесения изменения в штатное расписание
420862	больница вносить изменение расписание штатный	как правильно вносить изменения в штатное расписание больницы
420862	внесение изменение положение расписание штатный	положение о внесении изменений в штатное расписание
420862	вывести уборщик штат	как вывести уборщиков из штата
420862	вывести санитар штат	как вывести санитаров из штата
420862	01 09 2023 внесение изменение расписание с штатный	штатное расписание внесение изменений с 01.09.2023
420862	внесение изменение расписание утверждать штатный	внесение изменений в утвержденное штатное расписание
420862	внесение должность изменение расписание сокращение штатный	внесение изменений в штатное расписание сокращение должности
420863	другой единица один перенос подразделение приказ штатный	приказ о переносе штатной единицы из одного подразделения в другое
420863	изменение приказ расписание штатный	приказ по изменению в штатном расписании
420863	и и изменение организационный признавать приказ расписание сила структура утрачивать штатный	приказ об изменении организационной структуры и штатного расписания и признать утратившим силу
420863	изменение приказ штатный	приказ об изменении штатного
420863	выведение единица приказ расписание штатный штатный	приказ о выведении из штатного расписания штатной единицы
420863	единица перенос приказ штатный	приказ о переносе штатной единицы
420863	оптимизация приказ численность шаблон штатный	шаблон приказа оптимизация штатной численности
420863	введение образец после приказ расписание сокращение штатный	образец приказа о введении штатного расписания после сокращения
420863	внесение изменение приказ расписание штатный	приказ внесение изменений в штатное расписание
420863	должность изменение приказ расписание штатный	приказ об изменении должностей в штатном расписании
420863	изменение мрот приказ расписание с связь штатный	приказ об изменении штатного расписания в связи с мрот
420863	изменение приказ расписание форма штатный	форма приказа на изменение штатного расписания
426199	время ковидный норма отделение	норма времени в ковидных отделениях
426199	время ковидный норма стационар	норма времени в ковидном стационаре
426199	врач время инфекционист норма	нормы времени врача-инфекциониста
426199	врач время выполнение инфекционист норма один отраслевой пациент посещение работа с связывать типовой утверждение	об утверждении типовых отраслевых норм времени на выполнение работ, связанных с посещением одним пациентом врача-инфекциониста
426199	амбулаторный врач время инфекционист норма посещение прием	нормы времени врача-инфекциониста на посещения амбулаторный прием
421050	доплата омс работник средство фонд	доплата работникам из средств фонда омс
421050	выплата выплачивать деньги медицинский омс работник стимулировать счет	можно ли за счет денег омс выплатить стимулирующую выплату медицинским работникам
421050	выплата источник омс персонал прочее стимулировать	стимулирующие выплаты из источника омс прочему персоналу
421050	выплата здравоохранение иметь ли но омс платить право работать сгс сгс совмещать сотрудник стимулировать учреждение	имеет ли право учреждение здравоохранения платить стимулирующие выплаты по сгс сотрудникам работающим по омс, но совмещают в сгс
421050	надбавка омс стимулировать счет	стимулирующие надбавки за счет омс
421050	выплата источник омс стимулировать	стимулирующие выплаты из источника омс
421050	выплата омс пример стимулировать считать	стимулирующие выплаты омс как считать пример
421050	выплата омс стимулировать считать	стимулирующие выплаты омс как считать
421050	выплата какой омс средство стимулировать счет характер	какие выплаты стимулирующего характера за счет средств омс
421050	выплата омс средство стимулировать счет характер	выплаты стимулирующего характера за счет средств омс*
421049	выплата стимулировать считать	стимулирующие выплаты как считать
421049	выплата рассчитать стимулировать	рассчитать стимулирующие выплаты
421049	абсолютный выплата выражение начисляться стимулировать	как начисляются стимулирующие выплаты в абсолютном выражении
421049	абсолютный выплата размер стимулировать	стимулирующая выплата в абсолютном размере
421049	выплата дата корректировка производить стимулировать характер	как правильно произвести корректировку даты выплат стимулирующего характера
421049	выплата начисляться стимулировать	как начисляются стимулирующие выплаты
421049	выплата расчет стимулировать	расчет стимулирующих выплат
421049	выплата оплачивать стимулировать	как оплатить стимулирующие выплаты
411634	2021 год индекс конец потребительский прогнозный цена	прогнозный индекс потребительских цен на конец 2021 года
411634	2021 год индекс конец определять потребительский прогноз прогнозный развитие разрабатывать российский с согласно соответствие социально статья федерация финансовый цена экономический	прогнозный индекс потребительских цен на конец 2021 финансового года, определяемый в соответствии с прогнозом социально-экономического развития российской федерации, разрабатываемым согласно статье
411634	2021 год индекс конец потребительский прогнозный финансовый цена	прогнозный индекс потребительских цен на конец 2021 финансового года
495337	ключ косг трубный	трубный ключ косгу
495337	ключ косг разводной	ключ разводной косгу
495337	инструмент ключ косг разводной	инструмент ключ разводной косгу
495337	инструмент ключ косг	инструменты (ключи) косгу
495337	косг тиски	тиски косгу
495337	косг плоскогубцы	плоскогубцы косгу
495337	диэлектрический косг отвертка	диэлектрическая отвертка косгу
495337	какой косг рулетка	рулетка какой косгу
495337	косг отвертка плоскогубцы тиски	Тиски, плоскогубцы, отвертки КОСГУ
495337	какой косг молоток учитывать	по какому косгу учесть молоток
495337	и какой косг молоток топор учитывать	по какому косгу учесть молоток и топор
495337	какой косг набор отвертка учитывать	по какому косгу учесть набор отверток
495337	какой косг молоток	молоток по какому косгу
421261	кдл норматив штатный	Штатные нормативы КДЛ
421261	диагностический клинико лаборатория штат	штаты клинико-диагностической лаборатории
421261	диагностический клинико лаборатория норматив штат	клинико-диагностическая лаборатория штат норматив
421261	лаборатория стационар штат	штаты лаборатории в стационаре
525505	2023 август врач гл журнал зам	журнал зам гл врача август 2023
525505	врач гл журнал зам	журнал зам гл врача
525505	врач главный журнал заместитель	журнал заместитель главного врача
525505	журнал зарплата учреждение	журнале зарплата в учреждении
525505	главный журнал медсестра электронный	электронный журнал главная медсестра
525505	гинеколог журнал практиковать	журнал практикующий гинеколог
525505	медицинский обслуживание учащийся школа	медицинское обслуживание учащихся школ
525505	детский и медицинский обслуживание сад учащийся школа	медицинское обслуживание учащихся школ и детских садов
525505	2023 врач гл журнал зам	журнал зам гл врача 2023
525505	2023 8 год и лпу ответ экономика	экономика лпу в вопросах и ответах № 8 2023 год
525505	2023 9 год и лпу ответ экономика	экономика лпу в вопросах и ответах № 9 2023 год
525505	2023 7 год и лпу ответ экономика	экономика лпу в вопросах и ответах № 7 2023 год
534513	0 10 10 14 14 2019 9257 данный мина отменять отчет отчет п письмо труд шаблон	отчет по данному шаблон отменен отчета по письму мин труда от 14.10.2019 № 14-0/10/п-9257?
534513	0 10 10 14 14 2019 9257 данный мина отменять отчет п письмо труд шаблон	отчет по данному шаблон отменен по письму мин труда от 14.10.2019 № 14-0/10/п-9257?
534513	0 10 10 14 14 2019 9257 мина отчет п письмо снилс труд уточнять	уточненный отчет снилс по письму мин труда от 14.10.2019 № 14-0/10/п-9257?
534513	0 10 10 14 14 2019 9257 мина отчет п письмо труд уточнять	уточненный отчет по письму мин труда от 14.10.2019 № 14-0/10/п-9257?
421885	выплата год приказ стимулировать	приказ о стимулирующих выплатах за год
421885	выплата приказ стимулировать установление	приказ о установлении стимулирующих выплат
421885	выплата основание стимулировать	основание для стимулирующих выплат
421892	акт стимулировать	стимулирующие акт
421892	выплата документ пакет стимулировать	пакет документов по стимулирующим выплатам
421892	весь документ комплект система стимулировать эксперт эпу	комплект документов по всем стимулирующим от экспертов системы эпу
421275	выполнять план потребность рассчитать штат	Как рассчитать потребность в штатах, чтобы выполнить план
421275	выполнять план посещение потребность рассчитать штат	как рассчитать потребность в штатах, чтобы выполнить план по посещениям
421275	выполнять медпомощь объем план потребность рассчитать стационар штат	как рассчитать потребность в штатах в стационаре, чтобы выполнить план по объему медпомощи
421275	потребность штат	потребность в штатах
421276	какой нмцк рассчитать способ	Каким способом рассчитать НМЦК
421276	нмцк расчет	расчет нмцк
421281	03 19 198 2020 минздрав приказ	Приказ Минздрава от 19.03.2020 № 198
421281	03 19 198 2020 г мз н приказ рв	приказ мз рв от 19.03.2020 г № 198 н
421281	19 covid временный и инфекция коронавирусный медицинский мера минздрав новый организация организация порядок приказ профилактика работа распространение реализация риск россия снижение цель	о временном порядке организации работы медицинских организаций в целях реализации мер по профилактике и снижению рисков распространения новой коронавирусной инфекции covid-19 приказ минздрава россии
421533	выплата ли обязательный протокол стимулировать характер	обязательны ли протоколы для выплат стимулирующего характера
421533	выплата достаточно или ли приказ протокол распределение стимулировать	нужны ли протоколы на распределение стимулирующих выплат или достаточно приказов?
421775	выплата медучреждение персонал стимулировать	стимулирующие выплаты персоналу в медучреждении
421775	выплата медицинский работник стимулировать	стимулирующие выплаты медицинским работникам
421775	выплата медицинский работник стимулировать характер	выплаты стимулирующего характера медицинским работникам
421775	выплата медицинский оказание помощь стимулировать характер	выплаты стимулирующего характера при оказании медицинской помощи
421265	exn время рабочий суммировать	суммированный exn рабочего времени
421265	время допы раб соглашение суммировать учет	доп соглашение по суммированному учету раб времени
421265	время годовой норма рабочий суммировать учет час	суммированный учет рабочего времени годовая норма часов
421265	суммировать учет	суммированный учет
421267	договор медицинский оказание платный услуга	договор на оказание платных медицинских услуг
421267	договор медицинский платный услуга	договор на платные медицинские услуги
421269	01 2023 год новый прейскурант с сентябрь цена	новый прейскурант цен с 01 сентября 2023 года
421269	платный прейскурант услуга	Прейскурант для платных услуг
421270	03 12 2019 984н минздрав приказ россия	Приказ Минздрава России от 03.12.2019 № 984н
421270	03 12 2019 84 минздрав приказ россия	приказ минздрава россии о 03.12.2019 № 84
421271	изменять прейскурант	Как изменить прейскурант
421271	внесение изменение прейскурант	внесение изменений в прейскурант
421271	изменение мед образец прайс приказ услуга цена	образец приказа изменение цен на мед услуги в прайс
421273	больничный	больничные
421273	вид временный временный документ нетрудоспособность нетрудоспособность удостоверять	виды временной нетрудоспособности, документы , удостоверяющие временную нетрудоспособность
421273	временный нетрудоспособность	временная нетрудоспособность
421273	нетрудоспособность	нетрудоспособность
421273	больничный лист оплачивать	Как оплатить больничный лист
421273	больной лист оплата	оплата больных листов
421273	больничный выдача лицо родственник	выдача больничного лица родственникам
421273	больничный оплата	оплата больничного
421273	больничный работодатель счет	больничный за счет работодателя
421273	больничный курица лист санаторный	больничный лист за санаторно кур
421273	больничный идти курортный лечение лист отпуск санаторный счет	санаторно курортное лечения за счет отпуска иди больничного листа
422587	2012 5 502н документация май приказ	документация по приказу № 502н от 5 мая 2012
422587	вк печать	печать вк
422587	вк документ	документы по вк
422587	вк документ использование печать регламентировать	документы регламентирующие использование печати вк
422587	вк документация	документация по вк
422587	база вк нормативный	нормативная база по вк
422587	врачебный комиссия штамп	штамп врачебной комиссии
422587	врачебный документ какой комиссия работа регламентировать	Какие документы регламентируют работу врачебной комиссии
422587	вк подготовить приказ	как подготовить приказ по ВК
422587	вк готовить кто приказ	кто готовит приказ по ВК
422587	врачебный и комиссия положение приказ работа регламентировать	приказы и положения, регламентирующие работу врачебной комиссии
422587	2023 врачебный год и комиссия положение приказ работа регламентировать	приказы и положения, регламентирующие работу врачебной комиссии в 2023 году
490603	договор и квр косг подряд	договор подряда косгу и квр
490603	вознаграждение гражданский договор косг правовой характер	косгу вознаграждение по договорам гражданско-правового характера
422259	идс не	идс не разъяснена
422259	брать вмешательство добровольный кто медицинский пациент согласие	кто берет у пациента согласие на добровольное медицинской вмешательство
422259	заполняться информированный согласие часто	как часто заполняется информированное согласие
421857	платный постановление	постановление по платным
421857	1066 платный услуга	платные услуги 1066
421857	04 10 1066 2012 постановление правительство рф	1066 от 04.10.2012 постановление правительства рф
423199	внутренний качество контроль подкомиссия	подкомиссия по внутреннему контроля качества
423199	внутренний комиссия контроль медицинский учреждение	комиссия у медицинском учреждении внутренний контроль
423199	внутренний комиссия контроль служба	комиссия (служба) по внутреннему контролю
423199	качество рекомендовать служба штат	рекомендуемые штаты службы по качеству
423199	качество медицинский отдел помощь структура	структура отдела качества медицинской помощи
423199	качество медицинский помощь служба состав	состав службы качества медицинской помощи
423199	2020г 31 785н июль качество медицинский помощь приказ служба согласно состав	состав службы качества медицинской помощи согласно приказа 785н от 31 июля 2020г.
423199	внутренний врачебный качество комиссия контроль подкомиссия создание	создание подкомиссии врачебной комиссии по внутреннему контролю качества
423199	взаимодействие внутренний качество комиссия контроль	комиссия по внутреннему контролю качества взаимодействие
423199	внутренний внутренний качество контроль отдел работа регламент	внутренний регламент работы отдела по внутреннему контролю качества
423199	вкк служба состав	состав службы по вкк
423199	вкк служба	служба вкк
423199	вкк комиссия	комиссия по вкк
423199	вкк комиссия состав	состав комиссии по вкк
423199	вкк клиника маленький	вкк в маленькой клинике
423199	вкк включать комиссия кто состав	кого включить в состав комиссии вкк
423199	бмд вкк и комиссия	комиссия по вкк и бмд
423199	вкк подкомиссия	подкомиссия по вкк
423199	безопасность и качество комиссия состав	состав комиссии по качеству и безопасности
423199	вкк заседание комиссия	заседание комиссии по вкк
423199	вкк группа приказ рабочий	приказ по вкк рабочие группы
423199	качество служба	служба по качеству
423199	качество комиссия	комиссия по качеству
423199	взаимодействие качество комиссия	взаимодействие комиссии по качеству
423199	безопасность внутренний деятельность и качество комиссия контроль медицинский	комиссия по внутреннему контролю качества и безопасности медицинской деятельности
423199	3 безопасность внутренний деятельность и качество комиссия контроль медицинский медицинский организация роль служба	3. роль комиссии (службы) внутреннего контроля качества и безопасности медицинской деятельности в медицинской организации.
423199	безопасность внутренний деятельность и качество комиссия контроль медицинский медицинский организация реферат роль служба	реферат роль комиссии (службы) внутреннего контроля качества и безопасности медицинской деятельности в медицинской организации
423178	качество комиссия контроль регламент	регламент комиссии по контролю качества
423178	больница внутренний документ качество контроль много отделение приемный профильный	документы по внутреннему контролю качества в приемном отделении много профильной больницы
423178	и качество контроль лпу объем организация положение срок	положение об организации контроля объемов сроков и качества в лпу
400901	04 2012 26 406н минздравсоцразвитие приказ	Приказ Минздравсоцразвития от 26.04.2012 № 406н
400901	04 2012 26 406н n выбор государственный гражданин медицинский медицинский минздравсоцразвитие оказание он организация помощь порядок приказ программа рамка россия утверждение	приказ минздравсоцразвития россии от 26.04.2012 n 406н об утверждении порядка выбора гражданином медицинской организации при оказании ему медицинской помощи в рамках программы государственных
400901	2012 26 406н n апрель г здравоохранение и министерство приказ развитие рф социальный	приказом министерства здравоохранения и социального развития рф от 26 апреля 2012 г. n 406н
400904	приказ профессия совмещение	Приказ о совмещении профессий
400904	должность платный приказ совмещение услуга	совмещение должностей по платным услугам приказ
400904	два приказ	приказ на две
422275	без больной вмешательство согласие	вмешательство без согласия больного
422275	и идс или несостоятельность оформление пациент психический физический	оформление идс при психической и (или) физической несостоятельности пациента
426245	395 норма питание приказ	приказ по нормам питания 395
426245	395н приказ	приказ 395н
426245	395н лечебный организация питание приказ	организация лечебного питания приказ 395н
426245	395н здравоохранение министерство приказ	приказ министерства здравоохранения № 395н
426245	06 2013 21 395н минздрав приказ россия	приказ минздрава россии от 21.06.2013 № 395н
426245	06 2013 21 395н n минздрав приказ россия	приказ минздрава россии от 21.06.2013 n 395н
426245	06 2013 21 395н минздрав приказ рф	приказ минздрава рф от 21.06.2013. № 395н
426245	06 2013 21 395н лечебный минздрав норма питание приказ россия утверждение	приказ минздрава россии от 21.06.2013 № 395н об утверждении норм лечебного питания
426245	06 2013 21 395н лечебный минздрав норма питание приказ рф утверждение	приказ минздрава рф от 21.06.2013. № 395н об утверждении норм лечебного питания
423038	дача информировать порядок	порядок дачи информированного
423038	медицинский помощь согласие стационарный	согласия на медицинскую стационарную помощь
423038	медицинский помощь приказ согласие стационарный	приказ согласия на медицинскую стационарную помощь
423038	идс приказ	приказы по идс
423038	идс стационар	идс стационар
423038	идс сотрудник	идс сотрудника
423038	идс новый правило	идс по новым правилам
423038	ежегодно идс оформление	оформление идс ежегодно
423038	и идс определение оформление оформление порядок порядок приказ форма	приказ о определении формы и порядка оформления порядке оформления идс
423038	идс лечение стационарный	идс на стационарное лечение
423038	1051н приказ	приказ № 1051н
423038	1051 приказ	приказ 1051
423038	1051н 12 2021 мз ноябрь приказ рф	приказ мз рф от 12 ноября 2021 № 1051н
423038	добровольный приказ проверка росздравнадзорасоздавать согласие	проверка росздравнадзорасоздать приказ добровольного согласия
423038	обследование проведение рентгенологический согласие	согласие на проведение рентгенологического обследования
423038	обследование отдельно подписывать проведение рентгенологический соглашение	нужно ли отдельно подписывать соглашение на проведение рентгенологического обследования
423038	вмешательство идс медицинский	идс на медицинское вмешательство
423038	вид вмешательство идс отдельный	идс на отдельные виды вмешательства
423038	идс медицинский оказание помощь	идс на оказание медицинской помощи
423038	03 04 22 вмешательство идс медицинский мз новый приказ рф с сила форма	приказ мз рф о новой форме идс на медицинское вмешательство в силе с 04.03.22
423038	1 2022 и идс март новый новый порядок с	новый порядок и новая идс с 1 марта 2022
423038	вмешательство медицинский новый отказ форма	новая форма отказа от медицинского вмешательства
423038	вмешательство мед отказ форма	форма отказа от мед вмешательства
423038	вмешательство медицинский согласие	согласие на медицинское вмешательство
423038	внутренний добровольный документ медицинский согласие	добровольное медицинское согласие внутренний документ
423038	медицинский помощь приказ согласие специализированный	приказ согласия на медицинское специализированную помощь
423038	медпомощь приказ согласие	согласие на медпомощь приказ
423038	информировать минздрав рф согласие утверждать	информированные согласия утвержденные минздравом рф
423038	вмешательство согласие	согласие на вмешательства
423038	вмешательство вмешательство медико медицинский медицинский первичный получение помощь санитарный согласие	согласие на медицинское вмешательство на медицинское вмешательство для получения первичной медико-санитарной помощи
423038	1051 1051н вмешательство медицинский отказ приказ приказ	приказ 1051н отказ от медицинского вмешательство приказ 1051
423038	1051н 12 2021 г здравоохранение министерство ноябрь приказ российский федерация	приказ министерства здравоохранения российской федерации от 12 ноября 2021 г. № 1051н
423038	1051н 12 2021 n г здравоохранение министерство ноябрь приказ российский федерация	приказу министерства здравоохранения российской федерации от 12 ноября 2021 г. n 1051н
423038	1051н 12 2 2021 n n год здравоохранение министерство ноябрь приказ приложение российский утверждать федерация форма	приложение n 2 утверждено приказом министерства здравоохранения российской федерации от 12 ноября 2021 года n 1051н форма
423038	1051н 11 12 2021 n здравоохранение министерство приказ российский федерация	приказ министерства здравоохранения российской федерации от 12.11.2021 n 1051н
423038	добровольный информационно согласие	информационно добровольное согласие
423038	информировать согласие	информированные согласия
423038	информированный новый правило согласие	новые правила информированных согласий
423038	актуальный информированный редакция	актуальная редакция информированного
423038	информационный пациент согласие	информационное согласие пациента
401065	выплата приказ снижение стимулировать	приказ о снижении стимулирующей выплаты
401065	выплата отмена приказ приказ стимулировать	приказ об отмене приказа по стимулирующим выплатам
401065	надбавка отмена приказ приказ установление	приказ об отмене приказа о установлении надбавки
423076	изменение меняться расписание структура учреждение штатный	при изменении структуры учреждения меняется штатное расписание
423076	ковид расписание штатный	штатное расписание ковид
423076	covid временный расписание штатный	временное штатное расписание для covid
423076	19 covid временный период расписание штатный	временные штатные расписания на период covid-19
423076	временный госпиталь ковидный расписание штатный	временное штатное расписание по ковидному госпиталю
423076	госпиталь моно расписание штатный	штатное расписание на моно госпиталь
423076	госпиталь ковидный расписание штатный	штатное расписание ковидного госпиталя
423076	19 ковид расписание штатный	штатное расписание ковид 19
423076	19 covid расписание штатный	штатное расписание covid-19
423076	больной ковидный расписание с штатный	штатное расписание с ковидными больными
423076	covid лечение отделение расписание штатный	штатное расписание отделения для лечения covid
423076	ковид отделение расписание штатный	штатное расписание ковид отделений
423076	covid расписание штатный	штатное расписание covid
423076	введение новый обоснование подразделение штатный	обоснование введения в штатное новых подразделений
423076	введение обоснование штатный	обоснование введения в штатное
423076	вносить новый подразделение расписание штатный	как внести в штатное расписание новое подразделение
