TemplateID	LmQuery	Query
43509	больница врач главный детский должностной инструкция	должностная инструкция главного врача детской больницы
43509	врач главный функционал	функционал главного врача
43509	врач главный и клиника процесс управленческий функция	управленческие функции и процессы для главного врача клиники
43510	должностной заведующий инструкция отделение приемный	заведующий приемного отделения должностная инструкция
43510	заведующий отделение приемный функция	функции заведующего приемным отделением
43510	заведующий обязанность отделение приемный смотровой	приемно смотровое отделение обязанности заведующего
43514	должностной инженер инструкция технолог	должностная инструкция инженера-технолога
43516	должностной инструкция кухонный рабочий	должностная инструкция кухонный рабочий
43516	должностной инструкция кухонный работник	Должностная инструкция кухонного работника
43209	должностной замглавврач инструкция оргметодработа	Должностная инструкция замглавврача по оргметодработе
43209	должностной заведующий инструкция кабинет методический организационно отдел	должностная инструкция заведующего организационно - методическим кабинетом (отделом)
43209	должностной заведующий инструкция методический организационно отдел	должностная инструкция заведующего организационно-методического отдела
43221	должностной инструкция картотека медицинский прививочный сестра	медицинская сестра прививочной картотеки должностная инструкция
43221	детский должностной инструкция картотека медицинский поликлиника прививочный сестра	медицинская сестра прививочной картотеки детской поликлиники должностная инструкция
43221	должностной инструкция кабинет медсестра прививочный	Должностная инструкция медсестры прививочного кабинета
43223	должностной инструкция медицинский сестра участковый	должностная инструкция участковой медицинской сестры
43223	документация медицинский сестра участковый	документация участковой медицинской сестры
43223	медицинский сестра трудовой участковый функция	трудовая функция медицинская сестра участковая
43230	должностной инструкция медицинский палатный сестра	Должностная инструкция медицинской сестры палатной
43230	долж инструкция медсестра пост	долж инструкция медсестры на посту
43477	врач обязанность терапевт участковый	участковый врач терапевт обязанности
43477	врач должностной инструкция терапевт	должностная инструкция врача терапевта
43477	врач дом пациент прием проводить терапевт участковый	участковый врач терапевт может ли проводить приемы только на дому у пациента
43479	главврач должностной зам инструкция	должностная инструкция зам главврача
43479	врач главный должностной заместитель инструкция оргздрав профстандарт с соответствие	должностная инструкция для заместителя главного врача в соответствии с профстандартом по оргздраву,
44005	заработный плата президент указ	заработная плата по указу президента
44005	дорожный зарплата карта медик	зарплата медикам по дорожной карте
44005	597 выплата президент приказ сделать указ	как сделать приказ на выплаты по указу президента № 597
44005	2020 г дорожный заработный карта плата средний утверждать	средняя заработная плата, утвержденная дорожной картой на 2020 г
44415	05 07 2012 2020 597 изменение президент с указ	указ президента 597 от 07.05.2012 с изменениями 2020
44415	2012 2021 30 597 7 апрель год год государственный май мероприятие политика президент реализация российский социальный указ федерация	указом президента российской федерации от 7 мая 2012 года № 597 о мероприятиях по реализации государственной социальной политики от 30 апреля 2021 года
44416	выполнение майский проверять указ	Как проверить выполнение майских указов
44416	дорожный зарплата карта средний	средняя зарплата по дорожной карте
44416	597 заработный значение индивидуальный плата показатель президент с средний указ установленный учет	значение средней заработной платы установленного указом президента 597 с учетом индивидуальных показателей
44418	выполнение зарплата майский указ	выполнение майских указов по зарплате
44418	597 достижение показатель президент указ целевой	достижение целевых показателей по указу президента 597
44418	выполнение дорожный карта регулировать	как регулировать выполнение дорожной карты
44602	214 какой код косг относить подробно расход	какие расходы относить на код косгу 214 подробно
44602	214 косг	косгу 214
44606	1 категория профстандарт экономист	профстандарт для экономиста 1 категории
44606	профстандарт экономист	профстандарт экономист
44723	321 вид расход	вид расходов 321
44715	213 какой код косг относить подробно расход	какие расходы относить на код косгу 213 подробно
44715	213 какой код косг относить расход	какие расходы относить на код косгу 213
44716	343 какой код косг относить подробно расход	какие расходы относить на код косгу 343 подробно
44716	343 какой код косг относить расход	какие расходы относить на код косгу 343
44717	342 какой код косг относить подробно расход	какие расходы относить на код косгу 342 подробно
44717	342 какой код косг относить расход	какие расходы относить на код косгу 342
44717	342 косг	342 косгу
44315	безопасность внутренний деятельность и качество контроль лицо мед назначение приказ уполномоченный	приказ о назначении уполномоченного лица по внутреннему контролю качества и безопасности мед деятельности
44315	вкк приказ уполномоченный	приказ уполномоченный вкк
43497	бухгалтер ведение должностной инструкция основной средство	должностная инструкция бухгалтера по ведению основных средств
43501	врач временный главный заместитель нетрудоспособность экспертиза	заместитель главного врача по экспертизе временной нетрудоспособности
43501	врач должностной инструкция кэк	врач кэк должностная инструкция
43506	бухгалтер главный должностной инструкция	должностная инструкция главный бухгалтер
43506	бухгалтер главный	главный бухгалтер
45411	инструмент косметология медсестра	медсестра в косметологии инструменты
45411	дело косметология сестринский	сестринское дело в косметологии
45412	должностной инструкция физика эксперт	должностная инструкция физика эксперта
44958	оплата пилотный проект труд	пилотный проект по оплате труда
44958	медик новый оплата труд	новая оплата труда медикам
44958	новый оплата проект система труд	проект по новой системе оплаты труда
44963	выходной день платный праздничный услуга	выходные праздничные дни платных услугах
44963	медработник оплата платный расчет услуга	платные услуги расчет оплаты медработнику
44963	врач оплата платный услуга	платные услуги, оплата врачам
44963	время оказание основной платный рабочий услуга	оказание платных услуг в основное рабочее время
44964	норма труд	норма труда
44964	нормирование труд	нормированию труда
44965	кабинет минздрав нормирование письмо работник рентгенодиагностический труд	письмо минздрава о нормировании труда работников рентгенодиагностических кабинетов
44965	норматив описание рентгеновский снимок	нормативы описания рентгеновских снимков
45334	212 какой код косг относить расход	какие расходы относить на код косгу 212
45339	компенсация оклад оплата с сверхурочный	оплата сверхурочных от оклада с компенсациями?
45339	оплачивать работа сверхурочный	как оплачивать сверхурочную работу
45339	оплата оплата повременный работа сверхурочный система труд	оплата сверхурочной работы при повременной системе оплаты труда
45326	врач дневный нагрузка стационар терапевт	нагрузка врача терапевта дневного стационара
45326	врач дневный нагрузка рассчитать стационар	как рассчитать нагрузка врача дневного стационара
45326	дневной медработник рассчитать стационар численность	Как рассчитать численность медработников дневных стационаров
45247	заявление правопреемство процессуальный	заявление о процессуальном правопреемстве
45247	его замена истец правопреемник ходатайство	ходатайство о замене истца на его правопреемника
45247	гражданский дело истец правопреемство рассмотрение связь смерть со	правопреемство при рассмотрении гражданского дела в связи со смертью истца
45422	должностной инструкция медицинский физик	Должностная инструкция медицинского физика
17697	0 02 2020 21 907н г приказ	21.02.2020 г. приказ 0/907н
17697	медицинский оказание помощь порядок урология	порядок оказания медицинской помощи по урологии
17697	907н мз приказ рф	приказ мз рф 907н
45495	и матзапас положение списание учет	положение об учете и списании матзапасов
45495	моющий положение списание средство	положение о списании моющих средств
17698	381н приказ	приказ 381н
17698	381н минздрав приказ	приказ минздрава 381н
17698	косметология медицинский оказание помощь порядок профиль	порядок оказания медицинской помощи по профилю косметология
17699	2019 31 345н 372н n год май приказ	приказу от 31 мая 2019 год. n 345н/372н
17699	05 10 2019 31 345н 372н казать медицинский минздрав минтруд организация оснащение отделение паллиативный положение помощь приказ приложение россия россия стандарт утверждение	приказу минздрава россии, минтруда россии от 31.05.2019 № 345н/372н «об утверждении положения об организации о казан приложение 10 «стандарт оснащения отделения паллиативной медицинской помощи
17699	345н 372н	345н/372н
45489	выплата комиссия положение стимулировать установление	положение о комиссии по установлению стимулирующих выплат
45489	выплата интенсивность комиссия напряженность приказ распределение стимулировать утверждение	приказ об утверждении комиссии по распределению стимулирующих выплат за интенсивность, напряженность
45279	документ номенклатура срок хранение	сроки хранения документов номенклатура
45279	документ срок хранение	сроки хранения документов
45279	документ сколько хранить	сколько хранить документы
45286	бюджет врач время рабочий стоматолог	бюджет рабочего времени врача-стоматолога
45286	врач норма работа смена стоматолог	норма работы врача-стоматолога в смену
45294	маммография передвижной штат	штат передвижная маммография
45294	должность количество нагрузка норма расчет штатный	расчет количества штатных должностей по норме нагрузки
45294	врач маммография передвижной флюорография штат	врач штат передвижная маммография флюорография
45359	1 врач исследование какой план ставка узда	какой план у врача узд исследований на 1 ставку
45359	время и кдл норма объем работа расчет штат	Расчет штатов КДЛ по нормам времени и объему работы
45359	диагностический нагрузка отделение рассчитать человек	как рассчитать нагрузку диагностическому отделению в человеках
45860	вкк план примерный проверка	примерный план проверок вкк
45860	безопасность внутренний деятельность и качество контроль медицинский план проведение проверка	план проведения проверок по внутреннему контролю качества и безопасности медицинской деятельности
45860	внутренний качество контроль план поликлиника проверка	план проверок внутреннего контроля качества поликлиники
45860	бмд вкк годовой и план	годовой план по вкк и бмд
45860	вкк график план проведение	план-график проведения вкк
45860	вкк годовой план	годовой план по вкк
45860	качество план проверка служба	план проверок службы качества
45860	2024 внутренний контроль план проверка	план проверок внутреннего контроля на 2024
45445	зло положение пример распределение субсидия	пример положения по распределению субсидий на зло
45445	положение порядок расходование субсидия целевой	положение о порядке расходования целевой субсидии
45445	положение пример распределение субсидия	пример положения по распределению субсидий
45449	грант положение распределение средство	Положение о распределении средств гранта
45449	грант образец положение расходование рнф средство	образец положения о расходовании средств гранта рнф
45049	вскрытие расписание штатный	штатное расписание по вскрытиям
45049	анатомический отделение патолый расписание штатный	Штатное расписание патолого-анатомического отделения
46640	должностной инструкция медицинский патронажный сестра	Должностная инструкция медицинской сестры патронажной
46640	должностной инструкция медсестра патронажный	Должностная инструкция медсестры патронажной
46754	врач детский должностной инструкция поликлиника хирург	Должностная инструкция врача-детского хирурга в поликлинике
46756	врач детский дневной должностной и инструкция стационар стационар хирург	Должностная инструкция врача-детского хирурга в стационаре и дневном стационаре
46756	врач детский должностной инструкция стационар хирург	Должностная инструкция врача-детского хирурга в стационаре
46757	врач дерматовенеролог	врача-дерматовенеролога
46757	врач дерматовенеролог должностной инструкция поликлиника	Должностная инструкция врача-дерматовенеролога в поликлинике
17784	928н мз приказ рф	приказ мз рф №928н
17784	неврологический оказание помощь порядок	порядок оказания неврологической помощи
17784	11 15 2012 926н n взрослый заболевание медицинский минздрав население нервный оказание помощь порядок приказ россия система утверждение	приказ минздрава россии от 15.11.2012 n 926н об утверждении порядка оказания медицинской помощи взрослому населению при заболеваниях нервной системы
17784	11 15 2012 928н	928н от 15.11.2012
17784	дневный неврологический норматив профиль рекомендовать стационар штатный	рекомендуемые штатные нормативы дневного стационара неврологического профиля
18458	381н минздрав приказ	приказ минздрава 381н
18458	04 18 2012 381н приказ	приказ от 18.04.2012 № 381н
395955	список тарификационный унифицировать форма	унифицированная форма тарификационного списка
395955	вакантный список ставка тарификационный тарифицировать	как тарифицировать вакантные ставки в тарификационных списках
18459	16 2012 366н n апрель г здравоохранение и министерство оказание педиатрический помощь порядок приказ развитие рф социальный утверждение	"приказ министерства здравоохранения и социального развития рф от 16 апреля 2012 г. n 366н ""об утверждении порядка оказания педиатрической помощи"""
18459	16 2012 366 апрель н приказ	приказ 366-н 16 апреля 2012
18459	оказание педиатрический помощь порядок	порядок оказания педиатрической помощи
18460	11 15 2 2012 5 928н прил примечание ребенок	№ 928н от 15.11.2012 прил.2 примечание 5 дети
18460	928н реабилитация ребенок	928н реабилитация дети
18460	11 15 2012 928н г мз приказ ребенок рф	приказ мз рф от 15.11.2012 г. №928н дети
18206	01 2012 31 69н год минздравсоцразвитие приказ россия	приказ минздравсоцразвития россии от 31.01.2012 год №69н
18206	69н взрослый медицинский оказание помощь порядок	порядки оказания медицинской помощи взрослым 69н
18206	инфекционный оказание помощь порядок	порядок оказания инфекционной помощи
18206	69н оснащение порядок приказ	приказ 69н порядок оснащения
18206	01 2012 31 69н г приказ	приказ № 69н от 31.01.2012 г
18206	69н болезнь инфекционный медицинский оказание помощь порядок	порядок оказания медицинской помощи по инфекционным болезням 69н
18206	69н мз приказ рф	приказ мз рф № 69н
46634	дезинфектор должностной инструктор инструкция	Должностная инструкция инструктора-дезинфектора
46636	должностной инструкция медицинский перевязочная сестра	Должностная инструкция медицинской сестры перевязочной
46616	должностной допсоглашение изменение инструкция	Допсоглашение об изменении должностной инструкции
46617	должностной изменение инструкция приказ утверждение	Приказ об утверждении изменений к должностной инструкции
46617	должностной изменение инструкция приказ	Приказ об изменении должностной инструкции
46617	внесение должностной изменение инструкция приказ юрисконсульт	приказ о внесении изменений в должностную инструкцию юрисконсульта
46620	договор должностной дополнительный изменение инструкция соглашение трудовой	Дополнительное соглашение к трудовому договору об изменении должностной инструкции
46620	должностной допсоглашение изменение инструкция	Допсоглашение об изменении должностной инструкции
46627	договор должностной инструкция приложение трудовой	Должностная инструкция как приложение к трудовому договору
46631	должностной инструкция медсестра отделение приемный	Должностная инструкция медсестры приемного отделения
46631	должностной инструкция медицинский отделение приемный сестра	Должностная инструкция медицинской сестры приемного отделения
46712	врач должностной инструкция эндокринолог	врач-эндокринолог должностная инструкция
46712	должностной инструкция поликлиника эндокринолог	должностные инструкции эндокринолога поликлиники
46716	аллерголог врач должностной иммунолог инструкция	Должностная инструкция врача - аллерголога-иммунолога
18205	567н	567н
18205	10 2012 31 567н минздрав приказ	приказ Минздрава от 31.10.2012 № 567н
18207	12 2012 902н г здравоохранение министерство ноябрь область приказ челябинский	приказ министерства здравоохранения челябинской области от 12 ноября 2012 г. № 902н
18207	902н	№ 902н
18208	21н	21н
18208	01 19 2018 21н минздрав приказ	приказ Минздрава от 19.01.2018 № 21н
18208	21н приказ	приказ № 21н
18209	12 12 2018 875н приказ	приказ от 12.12.2018 № 875н
18209	875н	№ 875н
18210	422н	422н
18210	06 14 2019 422н приказ	приказе от 14.06.2019 № 422н
18211	акушер гинекология порядок	порядок акушер гинекология
18211	1130н приказ	приказ 1130н
18211	1130н 20 2020 n акушерство г гинекология здравоохранение и медицинский министерство оказание октябрь помощь порядок приказ профиль рф утверждение	приказ министерства здравоохранения рф от 20 октября 2020 г. n 1130н об утверждении порядка оказания медицинской помощи по профилю акушерство и гинекология
18211	1130 37 приказ приложение	приказ 1130 приложение 37
18211	10 1130н 20 2020	1130н от 20.10.2020
18443	440н	440н
18443	440н приказ	приказ 440н
18443	440н порядок	440н порядок
18461	11 15 2012 920н минздрав приказ ссср	приказ минздрава ссср от 15.11.2012 № 920н
18461	11 15 2012 920н приказ	приказ от 15.11.2012 № 920н
46422	главный мс план работа	план работы главной мс
46422	2022 главный год медицинский медсестра план работа	план работы главной медицинской медсестры 2022 год
46422	год	на год
46422	главный медсестра образец план работа	образец плана работы главной медсестры
46422	главный год медсестра план	план главной медсестры на год
46422	2022 2022 6 главный год месяц план работа резерв с сестра	план работы главной сестры на 6 месяцев с резервом на 2022 год на 2022
46422	гл мс перспективный план работа	перспективный план работы гл мс
46422	главный медицинский план работа сестра шаблон	шаблон плана работы главной медицинской сестры
46652	должностной инструкция медицинский операционный сестра старший	Должностная инструкция старшей операционной медицинской сестры
46652	должностной инструкция медсестра операционный старший	Должностная инструкция старшей операционной медсестры
46654	вызов должностной инструкция медицинский прием сестра	Должностная инструкция медицинской сестры по приему вызовов
46654	вызов должностной инструкция медсестра прием	Должностная инструкция медсестры по приему вызовов
46655	больной должностной инструкция медицинский младший сестра уход	Должностная инструкция младшей медицинской сестры по уходу за больными
46655	больной должностной инструкция медсестра младший уход	Должностная инструкция младшей медсестры по уходу за больными
46657	обязанность сестра функциональный хозяйка	функциональные обязанности сестры хозяйки
46657	сестра хозяйка	сестра хозяйка
46812	врач дерматовенеролог дневной должностной и инструкция стационар стационар	Должностная инструкция врача-дерматовенеролога в стационаре и дневном стационаре
46812	врач дерматовенеролог должностной инструкция стационар	Должностная инструкция врача-дерматовенеролога в стационаре
46645	должностной инструкция медицинский сестра физиотерапия	Должностная инструкция медицинской сестры по физиотерапии
46645	должностной инструкция медсестра физиотерапия	Должностная инструкция медсестры по физиотерапии
46647	должностной медсестра обязанность цсо	должностные обязанности медсестры цсо
46647	должностной инструкция медсестра стерилизационный	Должностная инструкция медсестры стерилизационной
46647	должностной инструкция медицинский сестра цсо	медицинская сестра цсо должностная инструкция
46675	должностной заведующий инструкция отделение сестринский уход	Должностная инструкция заведующего отделением сестринского ухода
46675	должностной завотделение инструкция сестринский уход	Должностная инструкция завотделением сестринского ухода
47929	индексация положение	положение об индексации
47929	оклад приказ увеличение	приказ об увеличении окладов
396561	2019 381 7 июнь минздрав приказ рф	приказ № 381 минздрав рф 7 июня 2019
396561	381 н приказ	приказ 381-н
396561	381 минздрав приказ рф	приказ № 381 минздрав рф
395312	244 косг	КОСГУ 244
395312	224 какой код косг относить расход	какие расходы относить на код косгу 224
395312	244 квр	квр 244
396238	заявка нсз	заявка на нсз
396238	заявка нсз скачать	заявка на нсз скачать
396238	заявка нсз образец	образец заявки по нсз
396301	лицензирование мз приказ рф	приказ по лицензированию мз рф
396301	11 121 2013 март мз н приказ рф	приказ мз рф 121-н от 11 марта 2013
396301	121н медицинский первичный помощь приказ	приказ 121н первичная медицинская помощь
396301	121н приказ	приказ 121н
396302	2013 26 65 г март приказ ффомс	Приказ ФФОМС от 26 марта 2013 г. № 65
396302	665 зар плата приказ форма ффомс	форма по зар плате ффомс 665 приказ
396302	65 отчет приказ	отчет по приказу 65
396302	03 2013 26 65 приказ	приказ 65 от 26.03.2013
395945	зарплата заявка нсз получение средство	Заявка на получение средств НСЗ на зарплату
395945	бюджет дополнительный зарплата заявка медработник получение средство тфомс	Заявка на получение дополнительных средств из бюджета ТФОМС на зарплату медработникам
395945	дополнительный заявка оформлять получение средство тфомс	как оформить заявку на получение дополнительных средств из тфомс
47530	договор лаборатория с	договор с лабораторией
47530	анализ договор	договор на анализы
47543	медпомощь оказание срок стас т ч	сроки оказания медпомощи в т.ч стас
47543	медица ожидание срок	сроки ожидания медиц
395681	кабинет лаборант норматив фельдшер фтизиатрический штатный	штатные норматив фельдшер лаборант фтизиатрического кабинета
395681	1 амбулаторный быть врач должно медицинский прием сестра сколько ставка	сколько медицинских сестер должно быть на 1 ставку врача амбулаторного приема
395681	дневной и медперсонал младший средний стационар штат	Штаты среднего и младшего медперсонала дневных стационаров
47093	врач детский должностной инструкция кардиолог поликлиника	Должностная инструкция врача – детского кардиолога в поликлинике
47093	детский должностной инструкция кардиолог поликлиника	Должностная инструкция детского кардиолога в поликлинике
396304	10 19 23 878н минздрав приказ	Приказ Минздрава от 23.10.19 № 878н
396304	10 2019 23 878н г мз приказ рф	приказ мз рф от 23.10.2019 г. № 878н
396304	878 приказ	приказ 878
396305	08 10 2015 707н минздрав приказ россия	приказа минздрава россии от 08.10.2015 № 707н
396305	главный квалификационный специалист характеристика	главный специалист квалификационные характеристики
396305	квалификационный характеристика	квалификационные характеристики
396306	11 15 2012 919н приказ	приказ № 919н от 15.11.2012
396306	11 15 2012 919н n анестезиология взрослый и медицинский минздрав население оказание помощь порядок приказ профиль реаниматология россия утверждение	приказ минздрава россии от 15.11.2012 n 919н об утверждении порядка оказания медицинской помощи взрослому населению по профилю анестезиология и реаниматология
396308	02 140 1988 24 минздрав приказ ссср	Приказ Минздрава СССР от 24.02.1988 № 140
396308	140 1988 24 приказ февраль	приказ 140 от 24 февраля 1988
396308	1988 24 мз приказ ссср140 февраль	приказ мз ссср140 от 24 февраля 1988
396309	01 09 1985 30 минздрав приказ ссср	Приказ Минздрава СССР от 09.01.1985 № 30
396309	01 17 1985 60 мз приказ	приказ мз № 60 от 17.01.1985
396309	17 1985 60 приказ январь	приказ № 60 от 17 января 1985
397469	19 covid приказ шаблон	covid-19 шаблон приказа
397469	коронавирус приказ профилактика	Приказ о профилактике коронавируса
19380	вносить изменение прейскурант цена	как внести изменения в прейскурант цен
19380	внесение изменение образец платный прейскурант приказ услуга цена	образец приказа о внесении изменений в прейскурант цен по платным услугам
19380	год менять можно платный раз с сколько стоматология услуга цена	сколько раз в год можно менять цены на платные услуги с стоматологии
396863	18 1981 664 n год здравоохранение июнь министерство приказ ссср	приказ министерства здравоохранения ссср от 18 июня 1981 года n 664
396863	06 09 18 23 664 81 83 n действовать ли минздрав приказ ред ссср	действует ли приказ минздрава ссср от 18.06.81 n 664 (ред. от 23.09.83)*
396863	06 18 1981 664 приказ	приказ от 18.06.1981 № 664
396871	06 1979 20 650 минздрав приказ ссср	приказ минздрава ссср от 20.06.1979 № 650
396871	1979г 20 650 здравоохранение июнь министерство приказ ссср	приказ министерства здравоохранения ссср от 20 июня 1979г. № 650
396871	650	650
396875	11 12 2012 901н минздрав приказ	Приказ Минздрава от 12.11.2012 № 901н
396875	9 901н минздрав приказ приложение рф	приказ минздрава рф 901н приложение 9
396875	помощь приказ травматологический	приказ по травматологической помощи
396875	901н	901н
396813	приказ сокращение численность штатный	приказ о сокращение штатной численности
396813	договор прекращение приказ сокращение трудовой	приказ о прекращении трудового договора по сокращению
397427	10 12 2012 580н минтруда приказ	Приказ Минтруда от 10.12.2012 № 580н
397427	580 приказ	580 приказ
397427	3 580н минтруда приказ россия	приказ минтруда россии 3 580н
397427	580н	580н
396686	1074н	1074н
396686	1074н 12 2019 23 мз приказ рф	приказ мз рф 1074н от 23.12.2019
396686	1074н мз приказ рф	приказ мз рф 1074н
396670	07 11 2013 451 минздрав приказ	Приказ Минздрава от 11.07.2013 № 451
396670	451	451
396673	07 09 2021 746н минздрав приказ	Приказ Минздрава от 09.07.2021 № 746н
396673	746н	746н
399160	диспансеризация исследование углубленный	углубленная диспансеризация исследования
399160	06 18 2021 927 постановление	Постановление от 18.06.2021 № 927
